"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","B64DL5","CHIKUNGUNYA","Undetermined",0,"JT-23-08-14",2023-08-15
"2","JT","B64DL5","CHIKUNGUNYA","Undetermined",0,"JT-23-08-14",2023-08-15
"3","FH","E3E3AF","CHIKUNGUNYA","Undetermined",0,"FH-23-08-14",2023-08-15
"4","FH","E3E3AF","CHIKUNGUNYA","Undetermined",0,"FH-23-08-14",2023-08-15
"5","HS","M4GCY6","CHIKUNGUNYA","Undetermined",0,"HS-23-08-14",2023-08-15
"6","HS","M4GCY6","CHIKUNGUNYA","Undetermined",0,"HS-23-08-14",2023-08-15
"7","RB","Y72NXV","CHIKUNGUNYA","Undetermined",0,"RB-23-08-14",2023-08-15
"8","RB","Y72NXV","CHIKUNGUNYA","Undetermined",0,"RB-23-08-14",2023-08-15
"9","AS","FRB9NA","CHIKUNGUNYA","Undetermined",0,"AS-23-08-15",2023-08-15
"10","AS","FRB9NA","CHIKUNGUNYA","Undetermined",0,"AS-23-08-15",2023-08-15
"11","TC","FRVSTZ","CHIKUNGUNYA","Undetermined",0,"TC-23-08-15",2023-08-15
"12","TC","FRVSTZ","CHIKUNGUNYA","Undetermined",0,"TC-23-08-15",2023-08-15
"13","MC","NLDKA7","CHIKUNGUNYA","Undetermined",0,"MC-23-08-15",2023-08-15
"14","MC","NLDKA7","CHIKUNGUNYA","Undetermined",0,"MC-23-08-15",2023-08-15
"15","IA","SGN58E","CHIKUNGUNYA","Undetermined",0,"IA-23-08-15",2023-08-15
"16","IA","SGN58E","CHIKUNGUNYA","Undetermined",0,"IA-23-08-15",2023-08-15
"17","PT","DF5LBT","CHIKUNGUNYA","Undetermined",0,"PT-23-08-15",2023-08-15
"18","PT","DF5LBT","CHIKUNGUNYA","Undetermined",0,"PT-23-08-15",2023-08-15
"19","HO","V84RTW","CHIKUNGUNYA","Undetermined",0,"HO-23-08-15",2023-08-15
"20","HO","V84RTW","CHIKUNGUNYA","Undetermined",0,"HO-23-08-15",2023-08-15
"21","LB","AGJ942","CHIKUNGUNYA","Undetermined",0,"LB_TX1-08-16",2023-08-16
"22","LB","AGJ942","CHIKUNGUNYA","Undetermined",0,"LB_TX1-08-16",2023-08-16
"23","WF","EHTMNN","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-08-15",2023-08-15
"24","WF","EHTMNN","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-08-15",2023-08-15
"25","BC","T685UH","CHIKUNGUNYA","Undetermined",0,"BTC-2023-08-16",2023-08-16
"26","BC","T685UH","CHIKUNGUNYA","Undetermined",0,"BTC-2023-08-16",2023-08-16
"27","BW","WFRXK3","CHIKUNGUNYA","Undetermined",0,"BTW-2023-08-16",2023-08-16
"28","BW","WFRXK3","CHIKUNGUNYA","Undetermined",0,"BTW-2023-08-16",2023-08-16
"29","HW","DWKKXB","CHIKUNGUNYA","Undetermined",0,"HW-2023-08-16",2023-08-16
"30","HW","DWKKXB","CHIKUNGUNYA","Undetermined",0,"HW-2023-08-16",2023-08-16
"31","FR","THMRAP","CHIKUNGUNYA","Undetermined",0,"Fon-2023-08-16",2023-08-16
"32","FR","THMRAP","CHIKUNGUNYA","Undetermined",0,"Fon-2023-08-16",2023-08-16
"33","S1","YDLQU6","CHIKUNGUNYA","Undetermined",0,"48520904-A",2023-08-15
"34","S1","YDLQU6","CHIKUNGUNYA","Undetermined",0,"48520904-A",2023-08-15
"35","S2","HE4ZTU","CHIKUNGUNYA","Undetermined",0,"48520905-A",2023-08-15
"36","S2","HE4ZTU","CHIKUNGUNYA","Undetermined",0,"48520905-A",2023-08-15
"37","WC","EFC3GX","CHIKUNGUNYA","Undetermined",0,"48513302-A",2023-08-15
"38","WC","EFC3GX","CHIKUNGUNYA","Undetermined",0,"48513302-A",2023-08-15
"39","B1","QCEBT3","CHIKUNGUNYA","Undetermined",0,"BSR-81623",2023-08-17
"40","B1","QCEBT3","CHIKUNGUNYA","Undetermined",0,"BSR-81623",2023-08-17
"41","B2","Q9JCDF","CHIKUNGUNYA","Undetermined",0,"SABIB-81623",2023-08-17
"42","B2","Q9JCDF","CHIKUNGUNYA","Undetermined",0,"SABIB-81623",2023-08-17
"43","JT","B64DL5","DENGUE","Undetermined",0,"JT-23-08-14",2023-08-15
"44","JT","B64DL5","DENGUE","Undetermined",0,"JT-23-08-14",2023-08-15
"45","FH","E3E3AF","DENGUE","Undetermined",0,"FH-23-08-14",2023-08-15
"46","FH","E3E3AF","DENGUE","Undetermined",0,"FH-23-08-14",2023-08-15
"47","HS","M4GCY6","DENGUE","Undetermined",0,"HS-23-08-14",2023-08-15
"48","HS","M4GCY6","DENGUE","Undetermined",0,"HS-23-08-14",2023-08-15
"49","RB","Y72NXV","DENGUE","Undetermined",0,"RB-23-08-14",2023-08-15
"50","RB","Y72NXV","DENGUE","Undetermined",0,"RB-23-08-14",2023-08-15
"51","AS","FRB9NA","DENGUE","Undetermined",0,"AS-23-08-15",2023-08-15
"52","AS","FRB9NA","DENGUE","Undetermined",0,"AS-23-08-15",2023-08-15
"53","TC","FRVSTZ","DENGUE","Undetermined",0,"TC-23-08-15",2023-08-15
"54","TC","FRVSTZ","DENGUE","Undetermined",0,"TC-23-08-15",2023-08-15
"55","MC","NLDKA7","DENGUE","Undetermined",0,"MC-23-08-15",2023-08-15
"56","MC","NLDKA7","DENGUE","Undetermined",0,"MC-23-08-15",2023-08-15
"57","IA","SGN58E","DENGUE","Undetermined",0,"IA-23-08-15",2023-08-15
"58","IA","SGN58E","DENGUE","Undetermined",0,"IA-23-08-15",2023-08-15
"59","PT","DF5LBT","DENGUE","Undetermined",0,"PT-23-08-15",2023-08-15
"60","PT","DF5LBT","DENGUE","Undetermined",0,"PT-23-08-15",2023-08-15
"61","HO","V84RTW","DENGUE","Undetermined",0,"HO-23-08-15",2023-08-15
"62","HO","V84RTW","DENGUE","Undetermined",0,"HO-23-08-15",2023-08-15
"63","LB","AGJ942","DENGUE","Undetermined",0,"LB_TX1-08-16",2023-08-16
"64","LB","AGJ942","DENGUE","Undetermined",0,"LB_TX1-08-16",2023-08-16
"65","WF","EHTMNN","DENGUE","Undetermined",0,"Wichita Falls-08-15",2023-08-15
"66","WF","EHTMNN","DENGUE","Undetermined",0,"Wichita Falls-08-15",2023-08-15
"67","BC","T685UH","DENGUE","Undetermined",0,"BTC-2023-08-16",2023-08-16
"68","BC","T685UH","DENGUE","Undetermined",0,"BTC-2023-08-16",2023-08-16
"69","BW","WFRXK3","DENGUE","Undetermined",0,"BTW-2023-08-16",2023-08-16
"70","BW","WFRXK3","DENGUE","Undetermined",0,"BTW-2023-08-16",2023-08-16
"71","HW","DWKKXB","DENGUE","Undetermined",0,"HW-2023-08-16",2023-08-16
"72","HW","DWKKXB","DENGUE","Undetermined",0,"HW-2023-08-16",2023-08-16
"73","FR","THMRAP","DENGUE","Undetermined",0,"Fon-2023-08-16",2023-08-16
"74","FR","THMRAP","DENGUE","Undetermined",0,"Fon-2023-08-16",2023-08-16
"75","S1","YDLQU6","DENGUE","Undetermined",0,"48520904-A",2023-08-15
"76","S1","YDLQU6","DENGUE","Undetermined",0,"48520904-A",2023-08-15
"77","S2","HE4ZTU","DENGUE","Undetermined",0,"48520905-A",2023-08-15
"78","S2","HE4ZTU","DENGUE","Undetermined",0,"48520905-A",2023-08-15
"79","WC","EFC3GX","DENGUE","Undetermined",0,"48513302-A",2023-08-15
"80","WC","EFC3GX","DENGUE","Undetermined",0,"48513302-A",2023-08-15
"81","B1","QCEBT3","DENGUE","Undetermined",0,"BSR-81623",2023-08-17
"82","B1","QCEBT3","DENGUE","Undetermined",0,"BSR-81623",2023-08-17
"83","B2","Q9JCDF","DENGUE","Undetermined",0,"SABIB-81623",2023-08-17
"84","B2","Q9JCDF","DENGUE","Undetermined",0,"SABIB-81623",2023-08-17
"85","JT","B64DL5","ENTERO","Undetermined",0,"JT-23-08-14",2023-08-15
"86","JT","B64DL5","ENTERO","Undetermined",0,"JT-23-08-14",2023-08-15
"87","FH","E3E3AF","ENTERO","Undetermined",0,"FH-23-08-14",2023-08-15
"88","FH","E3E3AF","ENTERO","Undetermined",0,"FH-23-08-14",2023-08-15
"89","HS","M4GCY6","ENTERO","Undetermined",0,"HS-23-08-14",2023-08-15
"90","HS","M4GCY6","ENTERO","Undetermined",0,"HS-23-08-14",2023-08-15
"91","RB","Y72NXV","ENTERO","Undetermined",0,"RB-23-08-14",2023-08-15
"92","RB","Y72NXV","ENTERO","Undetermined",0,"RB-23-08-14",2023-08-15
"93","AS","FRB9NA","ENTERO","Undetermined",0,"AS-23-08-15",2023-08-15
"94","AS","FRB9NA","ENTERO","Undetermined",0,"AS-23-08-15",2023-08-15
"95","TC","FRVSTZ","ENTERO","Undetermined",0,"TC-23-08-15",2023-08-15
"96","TC","FRVSTZ","ENTERO","Undetermined",0,"TC-23-08-15",2023-08-15
"97","MC","NLDKA7","ENTERO","Undetermined",0,"MC-23-08-15",2023-08-15
"98","MC","NLDKA7","ENTERO","Undetermined",0,"MC-23-08-15",2023-08-15
"99","IA","SGN58E","ENTERO","Undetermined",0,"IA-23-08-15",2023-08-15
