"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","VE7VLQ","CHIKUNGUNYA","Undetermined",0,"JT-23-12-05",2023-12-05
"2","JT","VE7VLQ","CHIKUNGUNYA","Undetermined",0,"JT-23-12-05",2023-12-05
"3","FH","DEQHJ5","CHIKUNGUNYA","Undetermined",0,"FH-23-12-05",2023-12-05
"4","FH","DEQHJ5","CHIKUNGUNYA","Undetermined",0,"FH-23-12-05",2023-12-05
"5","HS","XHTVE5","CHIKUNGUNYA","Undetermined",0,"HS-23-12-05",2023-12-05
"6","HS","XHTVE5","CHIKUNGUNYA","Undetermined",0,"HS-23-12-05",2023-12-05
"7","RB","EGPE2N","CHIKUNGUNYA","Undetermined",0,"RB-23-12-05",2023-12-05
"8","RB","EGPE2N","CHIKUNGUNYA","Undetermined",0,"RB-23-12-05",2023-12-05
"9","AS","FWVHEJ","CHIKUNGUNYA","Undetermined",0,"AS-23-12-05",2023-12-05
"10","AS","FWVHEJ","CHIKUNGUNYA","Undetermined",0,"AS-23-12-05",2023-12-05
"11","TC","YFYLRX","CHIKUNGUNYA","Undetermined",0,"TC-23-12-05",2023-12-05
"12","TC","YFYLRX","CHIKUNGUNYA","Undetermined",0,"TC-23-12-05",2023-12-05
"13","MC","VE5623","CHIKUNGUNYA","Undetermined",0,"MC-23-12-05",2023-12-05
"14","MC","VE5623","CHIKUNGUNYA","Undetermined",0,"MC-23-12-05",2023-12-05
"15","IA","ZJ5QBY","CHIKUNGUNYA","Undetermined",0,"IA-23-12-05",2023-12-05
"16","IA","ZJ5QBY","CHIKUNGUNYA","Undetermined",0,"IA-23-12-05",2023-12-05
"17","PT","JB9NU3","CHIKUNGUNYA","Undetermined",0,"PT-23-12-05",2023-12-05
"18","PT","JB9NU3","CHIKUNGUNYA","Undetermined",0,"PT-23-12-05",2023-12-05
"19","HO","KPF7DE","CHIKUNGUNYA","Undetermined",0,"HO-23-12-05",2023-12-05
"20","HO","KPF7DE","CHIKUNGUNYA","Undetermined",0,"HO-23-12-05",2023-12-05
"21","LB","W6DXSH","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-12-06",2023-12-06
"22","LB","W6DXSH","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-12-06",2023-12-06
"23","WF","W94N7K","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-12-05",2023-12-05
"24","WF","W94N7K","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-12-05",2023-12-05
"25","BC","D2EFKU","CHIKUNGUNYA","Undetermined",0,"BTC-2023-12-04",2023-12-04
"26","BC","D2EFKU","CHIKUNGUNYA","Undetermined",0,"BTC-2023-12-04",2023-12-04
"27","BW","DYYC9R","CHIKUNGUNYA","Undetermined",0,"BTW-2023-12-04",2023-12-04
"28","BW","DYYC9R","CHIKUNGUNYA","Undetermined",0,"BTW-2023-12-04",2023-12-04
"29","HW","YMTA4V","CHIKUNGUNYA","Undetermined",0,"HW-2023-12-04",2023-12-04
"30","HW","YMTA4V","CHIKUNGUNYA","Undetermined",0,"HW-2023-12-04",2023-12-04
"31","FR","UG29EN","CHIKUNGUNYA","Undetermined",0,"Fon-2023-12-04",2023-12-04
"32","FR","UG29EN","CHIKUNGUNYA","Undetermined",0,"Fon-2023-12-04",2023-12-04
"33","S1","XTVMB4","CHIKUNGUNYA","Undetermined",0,"50302504-A",2023-12-05
"34","S1","XTVMB4","CHIKUNGUNYA","Undetermined",0,"50302504-A",2023-12-05
"35","S2","ML6F3S","CHIKUNGUNYA","Undetermined",0,"50302504-B",2023-12-05
"36","S2","ML6F3S","CHIKUNGUNYA","Undetermined",0,"50302504-B",2023-12-05
"37","WC","L97P6S","CHIKUNGUNYA","Undetermined",0,"OPS123",2023-12-05
"38","WC","L97P6S","CHIKUNGUNYA","Undetermined",0,"OPS123",2023-12-05
"39","B1","L5Y3BL","CHIKUNGUNYA","Undetermined",0,"BSR- 12623",2023-12-07
"40","B1","L5Y3BL","CHIKUNGUNYA","Undetermined",0,"BSR- 12623",2023-12-07
"41","B2","HDNTA2","CHIKUNGUNYA","Undetermined",0,"SABIB- 12623",2023-12-07
"42","B2","HDNTA2","CHIKUNGUNYA","Undetermined",0,"SABIB- 12623",2023-12-07
"43","JT","VE7VLQ","DENGUE","Undetermined",0,"JT-23-12-05",2023-12-05
"44","JT","VE7VLQ","DENGUE","Undetermined",0,"JT-23-12-05",2023-12-05
"45","FH","DEQHJ5","DENGUE","Undetermined",0,"FH-23-12-05",2023-12-05
"46","FH","DEQHJ5","DENGUE","Undetermined",0,"FH-23-12-05",2023-12-05
"47","HS","XHTVE5","DENGUE","Undetermined",0,"HS-23-12-05",2023-12-05
"48","HS","XHTVE5","DENGUE","Undetermined",0,"HS-23-12-05",2023-12-05
"49","RB","EGPE2N","DENGUE","Undetermined",0,"RB-23-12-05",2023-12-05
"50","RB","EGPE2N","DENGUE","Undetermined",0,"RB-23-12-05",2023-12-05
"51","AS","FWVHEJ","DENGUE","Undetermined",0,"AS-23-12-05",2023-12-05
"52","AS","FWVHEJ","DENGUE","Undetermined",0,"AS-23-12-05",2023-12-05
"53","TC","YFYLRX","DENGUE","Undetermined",0,"TC-23-12-05",2023-12-05
"54","TC","YFYLRX","DENGUE","Undetermined",0,"TC-23-12-05",2023-12-05
"55","MC","VE5623","DENGUE","Undetermined",0,"MC-23-12-05",2023-12-05
