"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"11056","WF","CDC66A","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"5203","WF","CDC66A","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"9202","S1","CXMFSJ","CHIKUNGUNYA","Undetermined",0,"DBoxA77",2024-07-11
"13203","S1","CXMFSJ","CHIKUNGUNYA","Undetermined",0,"DBoxA77",2024-07-11
"17158","S2","LD6SDD","CHIKUNGUNYA","Undetermined",0,"DBoxC77",2024-07-11
"21168","S2","LD6SDD","CHIKUNGUNYA","Undetermined",0,"DBoxC77",2024-07-11
"25165","WC","AGPSGY","CHIKUNGUNYA","Undetermined",0,"SR79",2024-07-11
"29164","WC","AGPSGY","CHIKUNGUNYA","Undetermined",0,"SR79",2024-07-11
"33159","ZC","H8R28X","CHIKUNGUNYA","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"3780","ZC","H8R28X","CHIKUNGUNYA","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"41112","SL","GSRY8G","CHIKUNGUNYA","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"4559","SL","GSRY8G","CHIKUNGUNYA","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"21042","WF","CDC66A","DENGUE","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"6185","WF","CDC66A","DENGUE","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"10182","S1","CXMFSJ","DENGUE","Undetermined",0,"DBoxA77",2024-07-11
"14182","S1","CXMFSJ","DENGUE","Undetermined",0,"DBoxA77",2024-07-11
"18141","S2","LD6SDD","DENGUE","Undetermined",0,"DBoxC77",2024-07-11
"22149","S2","LD6SDD","DENGUE","Undetermined",0,"DBoxC77",2024-07-11
"26146","WC","AGPSGY","DENGUE","Undetermined",0,"SR79",2024-07-11
"30145","WC","AGPSGY","DENGUE","Undetermined",0,"SR79",2024-07-11
"34136","ZC","H8R28X","DENGUE","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"3855","ZC","H8R28X","DENGUE","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"4255","SL","GSRY8G","DENGUE","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"4636","SL","GSRY8G","DENGUE","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"6556","WF","CDC66A","ENTERO","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"6956","WF","CDC66A","ENTERO","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"7354","S1","CXMFSJ","ENTERO","Undetermined",0,"DBoxA77",2024-07-11
"7753","S1","CXMFSJ","ENTERO","Undetermined",0,"DBoxA77",2024-07-11
"81104","S2","LD6SDD","ENTERO","Undetermined",0,"DBoxC77",2024-07-11
"8556","S2","LD6SDD","ENTERO","Undetermined",0,"DBoxC77",2024-07-11
"8954","WC","AGPSGY","ENTERO","Undetermined",0,"SR79",2024-07-11
"9355","WC","AGPSGY","ENTERO","Undetermined",0,"SR79",2024-07-11
"9753","ZC","H8R28X","ENTERO","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"10183","ZC","H8R28X","ENTERO","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"10554","SL","GSRY8G","ENTERO","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"10954","SL","GSRY8G","ENTERO","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"12954","WF","CDC66A","MONKEYPOX","36.503",1461.192,"Wichita Falls-24-07-10",2024-07-10
"13030","WF","CDC66A","MONKEYPOX","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"131102","S1","CXMFSJ","MONKEYPOX","Undetermined",0,"DBoxA77",2024-07-11
"13257","S1","CXMFSJ","MONKEYPOX","37.17",889.857,"DBoxA77",2024-07-11
"13356","S2","LD6SDD","MONKEYPOX","Undetermined",0,"DBoxC77",2024-07-11
"13433","S2","LD6SDD","MONKEYPOX","Undetermined",0,"DBoxC77",2024-07-11
"13554","WC","AGPSGY","MONKEYPOX","Undetermined",0,"SR79",2024-07-11
"13654","WC","AGPSGY","MONKEYPOX","Undetermined",0,"SR79",2024-07-11
"13752","ZC","H8R28X","MONKEYPOX","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"13830","ZC","H8R28X","MONKEYPOX","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"13952","SL","GSRY8G","MONKEYPOX","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"14052","SL","GSRY8G","MONKEYPOX","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"6631","WF","CDC66A","NOROVIRUS","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"7030","WF","CDC66A","NOROVIRUS","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"7432","S1","CXMFSJ","NOROVIRUS","33.417",239838.492,"DBoxA77",2024-07-11
"7830","S1","CXMFSJ","NOROVIRUS","32.53",443001.678,"DBoxA77",2024-07-11
"8235","S2","LD6SDD","NOROVIRUS","36.397",30555.124,"DBoxC77",2024-07-11
"8633","S2","LD6SDD","NOROVIRUS","37.943",10491.795,"DBoxC77",2024-07-11
"9029","WC","AGPSGY","NOROVIRUS","33.662",202546.849,"SR79",2024-07-11
"9432","WC","AGPSGY","NOROVIRUS","33.752",190286.673,"SR79",2024-07-11
"9830","ZC","H8R28X","NOROVIRUS","35.259",67102.037,"Zacat-2024-07-10",2024-07-10
"10233","ZC","H8R28X","NOROVIRUS","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"10630","SL","GSRY8G","NOROVIRUS","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"11057","SL","GSRY8G","NOROVIRUS","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"4256","WF","CDC66A","RSVA","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"8205","WF","CDC66A","RSVA","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"12204","S1","CXMFSJ","RSVA","Undetermined",0,"DBoxA77",2024-07-11
"16184","S1","CXMFSJ","RSVA","Undetermined",0,"DBoxA77",2024-07-11
"20161","S2","LD6SDD","RSVA","Undetermined",0,"DBoxC77",2024-07-11
"24165","S2","LD6SDD","RSVA","Undetermined",0,"DBoxC77",2024-07-11
"28165","WC","AGPSGY","RSVA","Undetermined",0,"SR79",2024-07-11
"32163","WC","AGPSGY","RSVA","Undetermined",0,"SR79",2024-07-11
"36102","ZC","H8R28X","RSVA","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"4076","ZC","H8R28X","RSVA","Undetermined",0,"Zacat-2024-07-10",2024-07-10
"4464","SL","GSRY8G","RSVA","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"4857","SL","GSRY8G","RSVA","Undetermined",0,"South-Laredo-2024-07-10",2024-07-10
"6856","WF","CDC66A","RSVB","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"7259","WF","CDC66A","RSVB","Undetermined",0,"Wichita Falls-24-07-10",2024-07-10
"7653","S1","CXMFSJ","RSVB","Undetermined",0,"DBoxA77",2024-07-11
"8053","S1","CXMFSJ","RSVB","Undetermined",0,"DBoxA77",2024-07-11
"8456","S2","LD6SDD","RSVB","Undetermined",0,"DBoxC77",2024-07-11
"8856","S2","LD6SDD","RSVB","Undetermined",0,"DBoxC77",2024-07-11
"9257","WC","AGPSGY","RSVB","Undetermined",0,"SR79",2024-07-11
