"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","T5LSRL","CHIKUNGUNYA","Undetermined",0,"JT-24-03-27",2024-03-27
"2","JT","T5LSRL","CHIKUNGUNYA","Undetermined",0,"JT-24-03-27",2024-03-27
"3","FH","C5NYPV","CHIKUNGUNYA","Undetermined",0,"FH-24-03-27",2024-03-27
"4","FH","C5NYPV","CHIKUNGUNYA","Undetermined",0,"FH-24-03-27",2024-03-27
"5","HS","ESWNZW","CHIKUNGUNYA","Undetermined",0,"HS-24-03-27",2024-03-27
"6","HS","ESWNZW","CHIKUNGUNYA","Undetermined",0,"HS-24-03-27",2024-03-27
"7","RB","YSUYSB","CHIKUNGUNYA","Undetermined",0,"RB-24-03-27",2024-03-27
"8","RB","YSUYSB","CHIKUNGUNYA","Undetermined",0,"RB-24-03-27",2024-03-27
"9","AS","YVFS7E","CHIKUNGUNYA","Undetermined",0,"AS-24-03-26",2024-03-26
"10","AS","YVFS7E","CHIKUNGUNYA","Undetermined",0,"AS-24-03-26",2024-03-26
"11","TC","ASF2SC","CHIKUNGUNYA","Undetermined",0,"TC-24-03-26",2024-03-26
"12","TC","ASF2SC","CHIKUNGUNYA","Undetermined",0,"TC-24-03-26",2024-03-26
"13","MC","TEU4NU","CHIKUNGUNYA","Undetermined",0,"MC-24-03-26",2024-03-26
"14","MC","TEU4NU","CHIKUNGUNYA","Undetermined",0,"MC-24-03-26",2024-03-26
"15","IA","JV7F2L","CHIKUNGUNYA","Undetermined",0,"IA-24-03-26",2024-03-26
"16","IA","JV7F2L","CHIKUNGUNYA","Undetermined",0,"IA-24-03-26",2024-03-26
"17","PT","J83F4B","CHIKUNGUNYA","Undetermined",0,"PT-24-03-26",2024-03-26
"18","PT","J83F4B","CHIKUNGUNYA","Undetermined",0,"PT-24-03-26",2024-03-26
"19","HO","JYNUG7","CHIKUNGUNYA","Undetermined",0,"HO-24-03-26",2024-03-26
"20","HO","JYNUG7","CHIKUNGUNYA","Undetermined",0,"HO-24-03-26",2024-03-26
"21","LB","EYTTK4","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-03-26",2024-03-26
"22","LB","EYTTK4","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-03-26",2024-03-26
"23","WF","QTNF8T","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-03-26",2024-03-26
"24","WF","QTNF8T","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-03-26",2024-03-26
"25","BC","EFKQ8B","CHIKUNGUNYA","Undetermined",0,"BTC-2024-03-26",2024-03-25
"26","BC","EFKQ8B","CHIKUNGUNYA","Undetermined",0,"BTC-2024-03-26",2024-03-25
"27","BW","JRFR44","CHIKUNGUNYA","Undetermined",0,"BTW-2024-03-26",2024-03-25
"28","BW","JRFR44","CHIKUNGUNYA","Undetermined",0,"BTW-2024-03-26",2024-03-25
"29","HW","HPMTME","CHIKUNGUNYA","Undetermined",0,"HW-2024-03-26",2024-03-25
"30","HW","HPMTME","CHIKUNGUNYA","Undetermined",0,"HW-2024-03-26",2024-03-25
"31","FR","MXGMLE","CHIKUNGUNYA","Undetermined",0,"Fon-2024-03-26",2024-03-25
"32","FR","MXGMLE","CHIKUNGUNYA","Undetermined",0,"Fon-2024-03-26",2024-03-25
"33","S1","E9UZ7Y","CHIKUNGUNYA","Undetermined",0,"Dbox A",2024-03-26
"34","S1","E9UZ7Y","CHIKUNGUNYA","Undetermined",0,"Dbox A",2024-03-26
"35","S2","V7EX64","CHIKUNGUNYA","Undetermined",0,"Dbox C",2024-03-26
"36","S2","V7EX64","CHIKUNGUNYA","Undetermined",0,"Dbox C",2024-03-26
"37","WC","RN36KG","CHIKUNGUNYA","Undetermined",0,"SR324",2024-03-26
"38","WC","RN36KG","CHIKUNGUNYA","Undetermined",0,"SR324",2024-03-26
"39","B1","GN9WXF","CHIKUNGUNYA","Undetermined",0,"BSR- 32724",2024-03-08
"40","B1","GN9WXF","CHIKUNGUNYA","Undetermined",0,"BSR- 32724",2024-03-08
"41","B2","MAKQUM","CHIKUNGUNYA","Undetermined",0,"SABIB- 32724",2024-03-08
"42","B2","MAKQUM","CHIKUNGUNYA","Undetermined",0,"SABIB- 32724",2024-03-08
"43","JT","T5LSRL","DENGUE","Undetermined",0,"JT-24-03-27",2024-03-27
"44","JT","T5LSRL","DENGUE","Undetermined",0,"JT-24-03-27",2024-03-27
"45","FH","C5NYPV","DENGUE","Undetermined",0,"FH-24-03-27",2024-03-27
"46","FH","C5NYPV","DENGUE","Undetermined",0,"FH-24-03-27",2024-03-27
"47","HS","ESWNZW","DENGUE","Undetermined",0,"HS-24-03-27",2024-03-27
"48","HS","ESWNZW","DENGUE","Undetermined",0,"HS-24-03-27",2024-03-27
"49","RB","YSUYSB","DENGUE","Undetermined",0,"RB-24-03-27",2024-03-27
"50","RB","YSUYSB","DENGUE","Undetermined",0,"RB-24-03-27",2024-03-27
"51","AS","YVFS7E","DENGUE","Undetermined",0,"AS-24-03-26",2024-03-26
"52","AS","YVFS7E","DENGUE","Undetermined",0,"AS-24-03-26",2024-03-26
"53","TC","ASF2SC","DENGUE","Undetermined",0,"TC-24-03-26",2024-03-26
"54","TC","ASF2SC","DENGUE","Undetermined",0,"TC-24-03-26",2024-03-26
"55","MC","TEU4NU","DENGUE","Undetermined",0,"MC-24-03-26",2024-03-26
"56","MC","TEU4NU","DENGUE","Undetermined",0,"MC-24-03-26",2024-03-26
"57","IA","JV7F2L","DENGUE","Undetermined",0,"IA-24-03-26",2024-03-26
"58","IA","JV7F2L","DENGUE","Undetermined",0,"IA-24-03-26",2024-03-26
"59","PT","J83F4B","DENGUE","Undetermined",0,"PT-24-03-26",2024-03-26
"60","PT","J83F4B","DENGUE","Undetermined",0,"PT-24-03-26",2024-03-26
"61","HO","JYNUG7","DENGUE","Undetermined",0,"HO-24-03-26",2024-03-26
"62","HO","JYNUG7","DENGUE","Undetermined",0,"HO-24-03-26",2024-03-26
"63","LB","EYTTK4","DENGUE","Undetermined",0,"LB_TX1-24-03-26",2024-03-26
"64","LB","EYTTK4","DENGUE","Undetermined",0,"LB_TX1-24-03-26",2024-03-26
"65","WF","QTNF8T","DENGUE","Undetermined",0,"Wichita Falls-24-03-26",2024-03-26
"66","WF","QTNF8T","DENGUE","Undetermined",0,"Wichita Falls-24-03-26",2024-03-26
"67","BC","EFKQ8B","DENGUE","Undetermined",0,"BTC-2024-03-26",2024-03-25
"68","BC","EFKQ8B","DENGUE","Undetermined",0,"BTC-2024-03-26",2024-03-25
"69","BW","JRFR44","DENGUE","Undetermined",0,"BTW-2024-03-26",2024-03-25
"70","BW","JRFR44","DENGUE","Undetermined",0,"BTW-2024-03-26",2024-03-25
"71","HW","HPMTME","DENGUE","Undetermined",0,"HW-2024-03-26",2024-03-25
"72","HW","HPMTME","DENGUE","Undetermined",0,"HW-2024-03-26",2024-03-25
"73","FR","MXGMLE","DENGUE","Undetermined",0,"Fon-2024-03-26",2024-03-25
"74","FR","MXGMLE","DENGUE","Undetermined",0,"Fon-2024-03-26",2024-03-25
"75","S1","E9UZ7Y","DENGUE","Undetermined",0,"Dbox A",2024-03-26
"76","S1","E9UZ7Y","DENGUE","Undetermined",0,"Dbox A",2024-03-26
"77","S2","V7EX64","DENGUE","Undetermined",0,"Dbox C",2024-03-26
"78","S2","V7EX64","DENGUE","Undetermined",0,"Dbox C",2024-03-26
"79","WC","RN36KG","DENGUE","Undetermined",0,"SR324",2024-03-26
"80","WC","RN36KG","DENGUE","Undetermined",0,"SR324",2024-03-26
"81","B1","GN9WXF","DENGUE","Undetermined",0,"BSR- 32724",2024-03-08
"82","B1","GN9WXF","DENGUE","Undetermined",0,"BSR- 32724",2024-03-08
"83","B2","MAKQUM","DENGUE","Undetermined",0,"SABIB- 32724",2024-03-08
"84","B2","MAKQUM","DENGUE","Undetermined",0,"SABIB- 32724",2024-03-08
"85","JT","T5LSRL","ENTERO","Undetermined",0,"JT-24-03-27",2024-03-27
"86","JT","T5LSRL","ENTERO","Undetermined",0,"JT-24-03-27",2024-03-27
"87","FH","C5NYPV","ENTERO","Undetermined",0,"FH-24-03-27",2024-03-27
"88","FH","C5NYPV","ENTERO","Undetermined",0,"FH-24-03-27",2024-03-27
"89","HS","ESWNZW","ENTERO","Undetermined",0,"HS-24-03-27",2024-03-27
"90","HS","ESWNZW","ENTERO","Undetermined",0,"HS-24-03-27",2024-03-27
"91","RB","YSUYSB","ENTERO","Undetermined",0,"RB-24-03-27",2024-03-27
"92","RB","YSUYSB","ENTERO","Undetermined",0,"RB-24-03-27",2024-03-27
"93","AS","YVFS7E","ENTERO","Undetermined",0,"AS-24-03-26",2024-03-26
"94","AS","YVFS7E","ENTERO","Undetermined",0,"AS-24-03-26",2024-03-26
"95","TC","ASF2SC","ENTERO","Undetermined",0,"TC-24-03-26",2024-03-26
"96","TC","ASF2SC","ENTERO","Undetermined",0,"TC-24-03-26",2024-03-26
"97","MC","TEU4NU","ENTERO","Undetermined",0,"MC-24-03-26",2024-03-26
"98","MC","TEU4NU","ENTERO","Undetermined",0,"MC-24-03-26",2024-03-26
"99","IA","JV7F2L","ENTERO","Undetermined",0,"IA-24-03-26",2024-03-26
"100","IA","JV7F2L","ENTERO","Undetermined",0,"IA-24-03-26",2024-03-26
"101","PT","J83F4B","ENTERO","Undetermined",0,"PT-24-03-26",2024-03-26
"102","PT","J83F4B","ENTERO","Undetermined",0,"PT-24-03-26",2024-03-26
"103","HO","JYNUG7","ENTERO","Undetermined",0,"HO-24-03-26",2024-03-26
"104","HO","JYNUG7","ENTERO","Undetermined",0,"HO-24-03-26",2024-03-26
