"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"11037","JT","XS22XX","CHIKUNGUNYA","Undetermined",0,"JT-24-06-04",2024-06-04
"5182","JT","XS22XX","CHIKUNGUNYA","Undetermined",0,"JT-24-06-04",2024-06-04
"9179","FH","N8YJPL","CHIKUNGUNYA","Undetermined",0,"FH-24-06-04",2024-06-04
"13182","FH","N8YJPL","CHIKUNGUNYA","Undetermined",0,"FH-24-06-04",2024-06-04
"17137","HS","FRSRW2","CHIKUNGUNYA","Undetermined",0,"HS-24-06-04",2024-06-04
"21151","HS","FRSRW2","CHIKUNGUNYA","Undetermined",0,"HS-24-06-04",2024-06-04
"25148","RB","FBHHZW","CHIKUNGUNYA","Undetermined",0,"RB-24-06-04",2024-06-04
"29147","RB","FBHHZW","CHIKUNGUNYA","Undetermined",0,"RB-24-06-04",2024-06-04
"33142","AS","D8TA2X","CHIKUNGUNYA","Undetermined",0,"AS-24-06-04",2024-06-04
"3766","AS","D8TA2X","CHIKUNGUNYA","Undetermined",0,"AS-24-06-04",2024-06-04
"4199","TC","CZNT2T","CHIKUNGUNYA","Undetermined",0,"TC-24-06-04",2024-06-04
"4549","TC","CZNT2T","CHIKUNGUNYA","Undetermined",0,"TC-24-06-04",2024-06-04
"4947","MC","ZQ3S23","CHIKUNGUNYA","Undetermined",0,"MC-24-06-04",2024-06-04
"5347","MC","ZQ3S23","CHIKUNGUNYA","Undetermined",0,"MC-24-06-04",2024-06-04
"5746","IA","TBVCYC","CHIKUNGUNYA","Undetermined",0,"IA-24-06-04",2024-06-04
"6165","IA","TBVCYC","CHIKUNGUNYA","Undetermined",0,"IA-24-06-04",2024-06-04
"6546","HO","ZWA52B","CHIKUNGUNYA","Undetermined",0,"HO-24-06-04",2024-06-04
"6946","HO","ZWA52B","CHIKUNGUNYA","Undetermined",0,"HO-24-06-04",2024-06-04
"7347","LB","YCAXY6","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-06-04",2024-06-04
"7746","LB","YCAXY6","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-06-04",2024-06-04
"8185","WF","V4QUVA","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-06-04",2024-06-04
"8546","WF","V4QUVA","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-06-04",2024-06-04
"8944","BC","GKUNFP","CHIKUNGUNYA","Undetermined",0,"BTC-2024-06-03",2024-06-03
"9346","BC","GKUNFP","CHIKUNGUNYA","Undetermined",0,"BTC-2024-06-03",2024-06-03
"9744","BW","ED7XBF","CHIKUNGUNYA","Undetermined",0,"BTW-2024-06-03",2024-06-03
"10163","BW","ED7XBF","CHIKUNGUNYA","Undetermined",0,"BTW-2024-06-03",2024-06-03
"10545","HW","F5P34A","CHIKUNGUNYA","Undetermined",0,"HW-2024-06-03",2024-06-03
"10945","HW","F5P34A","CHIKUNGUNYA","Undetermined",0,"HW-2024-06-03",2024-06-03
"11348","FR","LQZ248","CHIKUNGUNYA","Undetermined",0,"Fon-2024-06-03",2024-06-03
"11745","FR","LQZ248","CHIKUNGUNYA","Undetermined",0,"Fon-2024-06-03",2024-06-03
"12185","S1","YLB5PY","CHIKUNGUNYA","Undetermined",0,"53058904-A",2024-06-04
"12545","S1","YLB5PY","CHIKUNGUNYA","Undetermined",0,"53058904-A",2024-06-04
"12945","S2","VG9JB8","CHIKUNGUNYA","Undetermined",0,"53058905-A",2024-06-04
"13347","S2","VG9JB8","CHIKUNGUNYA","Undetermined",0,"53058905-A",2024-06-04
"13743","WC","FENU75","CHIKUNGUNYA","Undetermined",0,"RL603",2024-06-04
"14163","WC","FENU75","CHIKUNGUNYA","Undetermined",0,"RL603",2024-06-04
"14539","B1","EGNLMW","CHIKUNGUNYA","Undetermined",0,"BSR- 6424",2024-06-06
"14939","B1","EGNLMW","CHIKUNGUNYA","Undetermined",0,"BSR- 6424",2024-06-06
"15340","B2","ENBKP2","CHIKUNGUNYA","Undetermined",0,"SABIB- 6524",2024-06-06
"15738","B2","ENBKP2","CHIKUNGUNYA","Undetermined",0,"SABIB- 6524",2024-06-06
"16163","ZC","AR9L4P","CHIKUNGUNYA","Undetermined",0,"Zacat-2024-06-04",2024-06-04
"16533","ZC","AR9L4P","CHIKUNGUNYA","Undetermined",0,"Zacat-2024-06-04",2024-06-04
"16926","SL","APWBVL","CHIKUNGUNYA","Undetermined",0,"South-Laredo-2024-06-04",2024-06-04
