"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","FYGC4C","CHIKUNGUNYA","Undetermined",0,"JT-23-08-29",2023-08-29
"2","JT","FYGC4C","CHIKUNGUNYA","Undetermined",0,"JT-23-08-29",2023-08-29
"3","FH","B5FBF2","CHIKUNGUNYA","Undetermined",0,"FH-23-08-29",2023-08-29
"4","FH","B5FBF2","CHIKUNGUNYA","Undetermined",0,"FH-23-08-29",2023-08-29
"5","HS","WL6CNZ","CHIKUNGUNYA","Undetermined",0,"HS-23-08-29",2023-08-29
"6","HS","WL6CNZ","CHIKUNGUNYA","Undetermined",0,"HS-23-08-29",2023-08-29
"7","RB","MV9JC2","CHIKUNGUNYA","Undetermined",0,"RB-23-08-29",2023-08-29
"8","RB","MV9JC2","CHIKUNGUNYA","Undetermined",0,"RB-23-08-29",2023-08-29
"9","AS","ZT4XTZ","CHIKUNGUNYA","Undetermined",0,"AS-23-08-29",2023-08-29
"10","AS","ZT4XTZ","CHIKUNGUNYA","Undetermined",0,"AS-23-08-29",2023-08-29
"11","TC","QSMARH","CHIKUNGUNYA","Undetermined",0,"TC-23-08-29",2023-08-29
"12","TC","QSMARH","CHIKUNGUNYA","Undetermined",0,"TC-23-08-29",2023-08-29
"13","MC","J23MRN","CHIKUNGUNYA","Undetermined",0,"MC-23-08-29",2023-08-29
"14","MC","J23MRN","CHIKUNGUNYA","Undetermined",0,"MC-23-08-29",2023-08-29
"15","IA","ZC4KRW","CHIKUNGUNYA","Undetermined",0,"IA-23-08-29",2023-08-29
"16","IA","ZC4KRW","CHIKUNGUNYA","Undetermined",0,"IA-23-08-29",2023-08-29
"17","PT","J9U7EF","CHIKUNGUNYA","Undetermined",0,"PT-23-08-29",2023-08-29
"18","PT","J9U7EF","CHIKUNGUNYA","Undetermined",0,"PT-23-08-29",2023-08-29
"19","HO","HLT9F3","CHIKUNGUNYA","Undetermined",0,"HO-23-08-29",2023-08-29
"20","HO","HLT9F3","CHIKUNGUNYA","Undetermined",0,"HO-23-08-29",2023-08-29
"21","LB","C3HTU4","CHIKUNGUNYA","Undetermined",0,"LB_TX12023-08-29",2023-08-29
"22","LB","C3HTU4","CHIKUNGUNYA","Undetermined",0,"LB_TX12023-08-29",2023-08-29
"23","WF","HGJHH6","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-2023-08-29",2023-08-29
"24","WF","HGJHH6","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-2023-08-29",2023-08-29
"25","BC","G7NT3G","CHIKUNGUNYA","Undetermined",0,"BTC-2023-08-29",2023-08-30
"26","BC","G7NT3G","CHIKUNGUNYA","Undetermined",0,"BTC-2023-08-29",2023-08-30
"27","HW","CTGUDT","CHIKUNGUNYA","Undetermined",0,"HW-2023-08-29",2023-08-30
"28","HW","CTGUDT","CHIKUNGUNYA","Undetermined",0,"HW-2023-08-29",2023-08-30
"29","S1","SP7D5H","CHIKUNGUNYA","Undetermined",0,"48731504-A",2023-08-29
"30","S1","SP7D5H","CHIKUNGUNYA","Undetermined",0,"48731504-A",2023-08-29
"31","S2","KFNXSA","CHIKUNGUNYA","Undetermined",0,"48731505-A",2023-08-29
"32","S2","KFNXSA","CHIKUNGUNYA","Undetermined",0,"48731505-A",2023-08-29
"33","WC","F38FSQ","CHIKUNGUNYA","Undetermined",0,"48728102-A",2023-08-29
"34","WC","F38FSQ","CHIKUNGUNYA","Undetermined",0,"48728102-A",2023-08-29
"35","B1","KKS3FA","CHIKUNGUNYA","Undetermined",0,"BSR-83023",2023-08-31
"36","B1","KKS3FA","CHIKUNGUNYA","Undetermined",0,"BSR-83023",2023-08-31
"37","B2","S9FPA8","CHIKUNGUNYA","Undetermined",0,"SABIB-83023",2023-08-31
"38","B2","S9FPA8","CHIKUNGUNYA","Undetermined",0,"SABIB-83023",2023-08-31
"39","JT","FYGC4C","DENGUE","Undetermined",0,"JT-23-08-29",2023-08-29
"40","JT","FYGC4C","DENGUE","Undetermined",0,"JT-23-08-29",2023-08-29
"41","FH","B5FBF2","DENGUE","Undetermined",0,"FH-23-08-29",2023-08-29
"42","FH","B5FBF2","DENGUE","Undetermined",0,"FH-23-08-29",2023-08-29
"43","HS","WL6CNZ","DENGUE","Undetermined",0,"HS-23-08-29",2023-08-29
"44","HS","WL6CNZ","DENGUE","Undetermined",0,"HS-23-08-29",2023-08-29
"45","RB","MV9JC2","DENGUE","Undetermined",0,"RB-23-08-29",2023-08-29
"46","RB","MV9JC2","DENGUE","Undetermined",0,"RB-23-08-29",2023-08-29
"47","AS","ZT4XTZ","DENGUE","Undetermined",0,"AS-23-08-29",2023-08-29
"48","AS","ZT4XTZ","DENGUE","Undetermined",0,"AS-23-08-29",2023-08-29
"49","TC","QSMARH","DENGUE","Undetermined",0,"TC-23-08-29",2023-08-29
"50","TC","QSMARH","DENGUE","Undetermined",0,"TC-23-08-29",2023-08-29
"51","MC","J23MRN","DENGUE","Undetermined",0,"MC-23-08-29",2023-08-29
"52","MC","J23MRN","DENGUE","Undetermined",0,"MC-23-08-29",2023-08-29
"53","IA","ZC4KRW","DENGUE","Undetermined",0,"IA-23-08-29",2023-08-29
"54","IA","ZC4KRW","DENGUE","Undetermined",0,"IA-23-08-29",2023-08-29
"55","PT","J9U7EF","DENGUE","Undetermined",0,"PT-23-08-29",2023-08-29
"56","PT","J9U7EF","DENGUE","Undetermined",0,"PT-23-08-29",2023-08-29
"57","HO","HLT9F3","DENGUE","Undetermined",0,"HO-23-08-29",2023-08-29
"58","HO","HLT9F3","DENGUE","Undetermined",0,"HO-23-08-29",2023-08-29
"59","LB","C3HTU4","DENGUE","Undetermined",0,"LB_TX12023-08-29",2023-08-29
"60","LB","C3HTU4","DENGUE","Undetermined",0,"LB_TX12023-08-29",2023-08-29
"61","WF","HGJHH6","DENGUE","Undetermined",0,"Wichita Falls-2023-08-29",2023-08-29
"62","WF","HGJHH6","DENGUE","Undetermined",0,"Wichita Falls-2023-08-29",2023-08-29
"63","BC","G7NT3G","DENGUE","Undetermined",0,"BTC-2023-08-29",2023-08-30
"64","BC","G7NT3G","DENGUE","Undetermined",0,"BTC-2023-08-29",2023-08-30
"65","HW","CTGUDT","DENGUE","Undetermined",0,"HW-2023-08-29",2023-08-30
"66","HW","CTGUDT","DENGUE","Undetermined",0,"HW-2023-08-29",2023-08-30
"67","S1","SP7D5H","DENGUE","Undetermined",0,"48731504-A",2023-08-29
"68","S1","SP7D5H","DENGUE","Undetermined",0,"48731504-A",2023-08-29
"69","S2","KFNXSA","DENGUE","Undetermined",0,"48731505-A",2023-08-29
"70","S2","KFNXSA","DENGUE","Undetermined",0,"48731505-A",2023-08-29
"71","WC","F38FSQ","DENGUE","Undetermined",0,"48728102-A",2023-08-29
"72","WC","F38FSQ","DENGUE","Undetermined",0,"48728102-A",2023-08-29
"73","B1","KKS3FA","DENGUE","Undetermined",0,"BSR-83023",2023-08-31
"74","B1","KKS3FA","DENGUE","Undetermined",0,"BSR-83023",2023-08-31
"75","B2","S9FPA8","DENGUE","Undetermined",0,"SABIB-83023",2023-08-31
"76","B2","S9FPA8","DENGUE","Undetermined",0,"SABIB-83023",2023-08-31
"77","JT","FYGC4C","ENTERO","Undetermined",0,"JT-23-08-29",2023-08-29
"78","JT","FYGC4C","ENTERO","Undetermined",0,"JT-23-08-29",2023-08-29
"79","FH","B5FBF2","ENTERO","Undetermined",0,"FH-23-08-29",2023-08-29
"80","FH","B5FBF2","ENTERO","Undetermined",0,"FH-23-08-29",2023-08-29
"81","HS","WL6CNZ","ENTERO","Undetermined",0,"HS-23-08-29",2023-08-29
