"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","WZVYNA","CHIKUNGUNYA","Undetermined",0,"JT-23-12-19",2023-12-19
"2","JT","WZVYNA","CHIKUNGUNYA","Undetermined",0,"JT-23-12-19",2023-12-19
"3","FH","XXVMJR","CHIKUNGUNYA","Undetermined",0,"FH-23-12-19",2023-12-19
"4","FH","XXVMJR","CHIKUNGUNYA","Undetermined",0,"FH-23-12-19",2023-12-19
"5","HS","HJZQU3","CHIKUNGUNYA","Undetermined",0,"HS-23-12-19",2023-12-19
"6","HS","HJZQU3","CHIKUNGUNYA","Undetermined",0,"HS-23-12-19",2023-12-19
"7","RB","BFGJHE","CHIKUNGUNYA","Undetermined",0,"RB-23-12-19",2023-12-19
"8","RB","BFGJHE","CHIKUNGUNYA","Undetermined",0,"RB-23-12-19",2023-12-19
"9","AS","RNFZ8L","CHIKUNGUNYA","Undetermined",0,"AS-23-12-21",2023-12-21
"10","AS","RNFZ8L","CHIKUNGUNYA","Undetermined",0,"AS-23-12-21",2023-12-21
"11","TC","SWDM8R","CHIKUNGUNYA","Undetermined",0,"TC-23-12-21",2023-12-21
"12","TC","SWDM8R","CHIKUNGUNYA","Undetermined",0,"TC-23-12-21",2023-12-21
"13","MC","HZ3GK3","CHIKUNGUNYA","Undetermined",0,"MC-23-12-21",2023-12-21
"14","MC","HZ3GK3","CHIKUNGUNYA","Undetermined",0,"MC-23-12-21",2023-12-21
"15","IA","CXSL8S","CHIKUNGUNYA","Undetermined",0,"IA-23-12-21",2023-12-21
"16","IA","CXSL8S","CHIKUNGUNYA","Undetermined",0,"IA-23-12-21",2023-12-21
"17","PT","CFYRCT","CHIKUNGUNYA","Undetermined",0,"PT-23-12-21",2023-12-21
"18","PT","CFYRCT","CHIKUNGUNYA","Undetermined",0,"PT-23-12-21",2023-12-21
"19","HO","DES7NA","CHIKUNGUNYA","Undetermined",0,"HO-23-12-21",2023-12-21
"20","HO","DES7NA","CHIKUNGUNYA","Undetermined",0,"HO-23-12-21",2023-12-21
"21","LB","JKKHD5","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-12-19",2023-12-19
"22","LB","JKKHD5","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-12-19",2023-12-19
"23","WF","S2G7TD","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-12-19",2023-12-19
"24","WF","S2G7TD","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-12-19",2023-12-19
"25","BC","UYKBFJ","CHIKUNGUNYA","Undetermined",0,"BTC-2023-12-18",2023-12-18
"26","BC","UYKBFJ","CHIKUNGUNYA","Undetermined",0,"BTC-2023-12-18",2023-12-18
"27","BW","VYVDNW","CHIKUNGUNYA","Undetermined",0,"BTW-2023-12-18",2023-12-18
"28","BW","VYVDNW","CHIKUNGUNYA","Undetermined",0,"BTW-2023-12-18",2023-12-18
"29","HW","MNLS8S","CHIKUNGUNYA","Undetermined",0,"HW-2023-12-18",2023-12-18
"30","HW","MNLS8S","CHIKUNGUNYA","Undetermined",0,"HW-2023-12-18",2023-12-18
"31","FR","CNMDRW","CHIKUNGUNYA","Undetermined",0,"Fon-2023-12-18",2023-12-18
"32","FR","CNMDRW","CHIKUNGUNYA","Undetermined",0,"Fon-2023-12-18",2023-12-18
"33","B1","CQF5X4","CHIKUNGUNYA","Undetermined",0,"BSR- 122023",2023-12-21
"34","B1","CQF5X4","CHIKUNGUNYA","Undetermined",0,"BSR- 122023",2023-12-21
"35","B2","E9R6BS","CHIKUNGUNYA","Undetermined",0,"SABIB- 122023",2023-12-21
"36","B2","E9R6BS","CHIKUNGUNYA","Undetermined",0,"SABIB- 122023",2023-12-21
"37","JT","WZVYNA","DENGUE","Undetermined",0,"JT-23-12-19",2023-12-19
"38","JT","WZVYNA","DENGUE","Undetermined",0,"JT-23-12-19",2023-12-19
"39","FH","XXVMJR","DENGUE","Undetermined",0,"FH-23-12-19",2023-12-19
"40","FH","XXVMJR","DENGUE","Undetermined",0,"FH-23-12-19",2023-12-19
"41","HS","HJZQU3","DENGUE","Undetermined",0,"HS-23-12-19",2023-12-19
"42","HS","HJZQU3","DENGUE","Undetermined",0,"HS-23-12-19",2023-12-19
"43","RB","BFGJHE","DENGUE","Undetermined",0,"RB-23-12-19",2023-12-19
"44","RB","BFGJHE","DENGUE","Undetermined",0,"RB-23-12-19",2023-12-19
"45","AS","RNFZ8L","DENGUE","Undetermined",0,"AS-23-12-21",2023-12-21
"46","AS","RNFZ8L","DENGUE","Undetermined",0,"AS-23-12-21",2023-12-21
