"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","NWP7WB","CHIKUNGUNYA","Undetermined",0,"JT-24-01-18",2024-01-18
"2","JT","NWP7WB","CHIKUNGUNYA","Undetermined",0,"JT-24-01-18",2024-01-18
"3","FH","YPNMAF","CHIKUNGUNYA","Undetermined",0,"FH-24-01-18",2024-01-18
"4","FH","YPNMAF","CHIKUNGUNYA","Undetermined",0,"FH-24-01-18",2024-01-18
"5","HS","MC7757","CHIKUNGUNYA","Undetermined",0,"HS-24-01-18",2024-01-18
"6","HS","MC7757","CHIKUNGUNYA","Undetermined",0,"HS-24-01-18",2024-01-18
"7","RB","VP66HA","CHIKUNGUNYA","Undetermined",0,"RB-24-01-18",2024-01-18
"8","RB","VP66HA","CHIKUNGUNYA","Undetermined",0,"RB-24-01-18",2024-01-18
"9","LB","AATLQY","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-01-17",2024-01-17
"10","LB","AATLQY","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-01-17",2024-01-17
"11","WF","UYH392","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-01-17",2024-01-17
"12","WF","UYH392","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-01-17",2024-01-17
"13","S1","PBACKG","CHIKUNGUNYA","Undetermined",0,"50935404-A",2024-01-18
"14","S1","PBACKG","CHIKUNGUNYA","Undetermined",0,"50935404-A",2024-01-18
"15","S2","J22HG4","CHIKUNGUNYA","Undetermined",0,"50935405-A",2024-01-18
"16","S2","J22HG4","CHIKUNGUNYA","Undetermined",0,"50935405-A",2024-01-18
"17","WC","GCSQB2","CHIKUNGUNYA","Undetermined",0,"50929703-A",2024-01-18
"18","WC","GCSQB2","CHIKUNGUNYA","Undetermined",0,"50929703-A",2024-01-18
"19","B1","WE9KKY","CHIKUNGUNYA","Undetermined",0,"BSR- 11724",2024-01-18
"20","B1","WE9KKY","CHIKUNGUNYA","Undetermined",0,"BSR- 11724",2024-01-18
"21","B2","WRV7R7","CHIKUNGUNYA","Undetermined",0,"SABIB- 11724",2024-01-18
"22","B2","WRV7R7","CHIKUNGUNYA","Undetermined",0,"SABIB- 11724",2024-01-18
"23","JT","NWP7WB","DENGUE","Undetermined",0,"JT-24-01-18",2024-01-18
"24","JT","NWP7WB","DENGUE","Undetermined",0,"JT-24-01-18",2024-01-18
"25","FH","YPNMAF","DENGUE","Undetermined",0,"FH-24-01-18",2024-01-18
"26","FH","YPNMAF","DENGUE","Undetermined",0,"FH-24-01-18",2024-01-18
"27","HS","MC7757","DENGUE","Undetermined",0,"HS-24-01-18",2024-01-18
"28","HS","MC7757","DENGUE","Undetermined",0,"HS-24-01-18",2024-01-18
"29","RB","VP66HA","DENGUE","Undetermined",0,"RB-24-01-18",2024-01-18
"30","RB","VP66HA","DENGUE","Undetermined",0,"RB-24-01-18",2024-01-18
"31","LB","AATLQY","DENGUE","Undetermined",0,"LB_TX1-24-01-17",2024-01-17
"32","LB","AATLQY","DENGUE","Undetermined",0,"LB_TX1-24-01-17",2024-01-17
"33","WF","UYH392","DENGUE","Undetermined",0,"Wichita Falls-24-01-17",2024-01-17
"34","WF","UYH392","DENGUE","Undetermined",0,"Wichita Falls-24-01-17",2024-01-17
"35","S1","PBACKG","DENGUE","Undetermined",0,"50935404-A",2024-01-18
"36","S1","PBACKG","DENGUE","Undetermined",0,"50935404-A",2024-01-18
"37","S2","J22HG4","DENGUE","Undetermined",0,"50935405-A",2024-01-18
"38","S2","J22HG4","DENGUE","Undetermined",0,"50935405-A",2024-01-18
"39","WC","GCSQB2","DENGUE","Undetermined",0,"50929703-A",2024-01-18
"40","WC","GCSQB2","DENGUE","Undetermined",0,"50929703-A",2024-01-18
"41","B1","WE9KKY","DENGUE","Undetermined",0,"BSR- 11724",2024-01-18
"42","B1","WE9KKY","DENGUE","Undetermined",0,"BSR- 11724",2024-01-18
"43","B2","WRV7R7","DENGUE","Undetermined",0,"SABIB- 11724",2024-01-18
"44","B2","WRV7R7","DENGUE","Undetermined",0,"SABIB- 11724",2024-01-18
"45","JT","NWP7WB","ENTERO","Undetermined",0,"JT-24-01-18",2024-01-18
"46","JT","NWP7WB","ENTERO","Undetermined",0,"JT-24-01-18",2024-01-18
"47","FH","YPNMAF","ENTERO","Undetermined",0,"FH-24-01-18",2024-01-18
"48","FH","YPNMAF","ENTERO","Undetermined",0,"FH-24-01-18",2024-01-18
"49","HS","MC7757","ENTERO","Undetermined",0,"HS-24-01-18",2024-01-18
"50","HS","MC7757","ENTERO","Undetermined",0,"HS-24-01-18",2024-01-18
"51","RB","VP66HA","ENTERO","Undetermined",0,"RB-24-01-18",2024-01-18
"52","RB","VP66HA","ENTERO","Undetermined",0,"RB-24-01-18",2024-01-18
"53","LB","AATLQY","ENTERO","Undetermined",0,"LB_TX1-24-01-17",2024-01-17
"54","LB","AATLQY","ENTERO","Undetermined",0,"LB_TX1-24-01-17",2024-01-17
"55","WF","UYH392","ENTERO","Undetermined",0,"Wichita Falls-24-01-17",2024-01-17
"56","WF","UYH392","ENTERO","Undetermined",0,"Wichita Falls-24-01-17",2024-01-17
"57","S1","PBACKG","ENTERO","Undetermined",0,"50935404-A",2024-01-18
"58","S1","PBACKG","ENTERO","Undetermined",0,"50935404-A",2024-01-18
"59","S2","J22HG4","ENTERO","Undetermined",0,"50935405-A",2024-01-18
"60","S2","J22HG4","ENTERO","Undetermined",0,"50935405-A",2024-01-18
"61","WC","GCSQB2","ENTERO","Undetermined",0,"50929703-A",2024-01-18
"62","WC","GCSQB2","ENTERO","Undetermined",0,"50929703-A",2024-01-18
"63","B1","WE9KKY","ENTERO","Undetermined",0,"BSR- 11724",2024-01-18
