"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1770","JT","M9LSKU","CHIKUNGUNYA","Undetermined",0,"JT-24-04-16",2024-04-16
"5141","JT","M9LSKU","CHIKUNGUNYA","Undetermined",0,"JT-24-04-16",2024-04-16
"9138","FH","TE849V","CHIKUNGUNYA","Undetermined",0,"FH-24-04-16",2024-04-16
"13141","FH","TE849V","CHIKUNGUNYA","Undetermined",0,"FH-24-04-16",2024-04-16
"1777","HS","DEK76Y","CHIKUNGUNYA","Undetermined",0,"HS-24-04-16",2024-04-16
"21122","HS","DEK76Y","CHIKUNGUNYA","Undetermined",0,"HS-24-04-16",2024-04-16
"25119","RB","EF8HMG","CHIKUNGUNYA","Undetermined",0,"RB-24-04-16",2024-04-16
"29119","RB","EF8HMG","CHIKUNGUNYA","Undetermined",0,"RB-24-04-16",2024-04-16
"33108","AS","XNJPHC","CHIKUNGUNYA","Undetermined",0,"AS-24-04-16",2024-04-16
"3744","AS","XNJPHC","CHIKUNGUNYA","Undetermined",0,"AS-24-04-16",2024-04-16
"4154","TC","U6ER7B","CHIKUNGUNYA","Undetermined",0,"TC-24-04-16",2024-04-16
"4530","TC","U6ER7B","CHIKUNGUNYA","Undetermined",0,"TC-24-04-16",2024-04-16
"4929","MC","GQM88E","CHIKUNGUNYA","Undetermined",0,"MC-24-04-16",2024-04-16
"5330","MC","GQM88E","CHIKUNGUNYA","Undetermined",0,"MC-24-04-16",2024-04-16
"5729","IA","A29USG","CHIKUNGUNYA","Undetermined",0,"IA-24-04-16",2024-04-16
"6133","IA","A29USG","CHIKUNGUNYA","Undetermined",0,"IA-24-04-16",2024-04-16
"6529","PT","AKNUWE","CHIKUNGUNYA","Undetermined",0,"PT-24-04-16",2024-04-16
"6929","PT","AKNUWE","CHIKUNGUNYA","Undetermined",0,"PT-24-04-16",2024-04-16
"7330","HO","VKLJZ4","CHIKUNGUNYA","Undetermined",0,"HO-24-04-16",2024-04-16
"7729","HO","VKLJZ4","CHIKUNGUNYA","Undetermined",0,"HO-24-04-16",2024-04-16
"8144","LB","NAREVP","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-04-16",2024-04-16
"8529","LB","NAREVP","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-04-16",2024-04-16
"8927","WF","QA7JXZ","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-04-16",2024-04-16
"9329","WF","QA7JXZ","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-04-16",2024-04-16
"9727","BC","NFW27F","CHIKUNGUNYA","Undetermined",0,"BTC-2024-04-17",2024-04-15
"10132","BC","NFW27F","CHIKUNGUNYA","Undetermined",0,"BTC-2024-04-17",2024-04-15
"10528","BW","FAAFQH","CHIKUNGUNYA","Undetermined",0,"BTW-2024-04-17",2024-04-15
"10928","BW","FAAFQH","CHIKUNGUNYA","Undetermined",0,"BTW-2024-04-17",2024-04-15
"11331","HW","G578AD","CHIKUNGUNYA","Undetermined",0,"HW-2024-04-17",2024-04-15
"11728","HW","G578AD","CHIKUNGUNYA","Undetermined",0,"HW-2024-04-17",2024-04-15
"12144","FR","KC89KQ","CHIKUNGUNYA","Undetermined",0,"Fon-2024-04-17",2024-04-15
"12528","FR","KC89KQ","CHIKUNGUNYA","Undetermined",0,"Fon-2024-04-17",2024-04-15
"12928","S1","LJHEE8","CHIKUNGUNYA","Undetermined",0,"DBoxA-2024-04-17",2024-04-17
"13330","S1","LJHEE8","CHIKUNGUNYA","Undetermined",0,"DBoxA-2024-04-17",2024-04-17
"13728","S2","GLTCYG","CHIKUNGUNYA","Undetermined",0,"DBoxC-2024-04-17",2024-04-17
"14132","S2","GLTCYG","CHIKUNGUNYA","Undetermined",0,"DBoxC-2024-04-17",2024-04-17
"14526","WC","MSHPJJ","CHIKUNGUNYA","Undetermined",0,"SR415",2024-04-17
"14926","WC","MSHPJJ","CHIKUNGUNYA","Undetermined",0,"SR415",2024-04-17
"15328","B1","UBTHVB","CHIKUNGUNYA","Undetermined",0,"BSR- 41724",2024-04-18
"15726","B1","UBTHVB","CHIKUNGUNYA","Undetermined",0,"BSR- 41724",2024-04-18
"16127","B2","GP6ZKS","CHIKUNGUNYA","Undetermined",0,"SABIB- 41724",2024-04-18
"16521","B2","GP6ZKS","CHIKUNGUNYA","Undetermined",0,"SABIB- 41724",2024-04-18
