"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","JB29KY","CHIKUNGUNYA","Undetermined",0,"JT-23-11-14",2023-11-14
"2","JT","JB29KY","CHIKUNGUNYA","Undetermined",0,"JT-23-11-14",2023-11-14
"3","FH","MDVLXA","CHIKUNGUNYA","Undetermined",0,"FH-23-11-14",2023-11-14
"4","FH","MDVLXA","CHIKUNGUNYA","Undetermined",0,"FH-23-11-14",2023-11-14
"5","HS","BRTRV6","CHIKUNGUNYA","Undetermined",0,"HS-23-11-14",2023-11-14
"6","HS","BRTRV6","CHIKUNGUNYA","Undetermined",0,"HS-23-11-14",2023-11-14
"7","RB","YY3JZ5","CHIKUNGUNYA","Undetermined",0,"RB-23-11-14",2023-11-14
"8","RB","YY3JZ5","CHIKUNGUNYA","Undetermined",0,"RB-23-11-14",2023-11-14
"9","AS","L9FY6A","CHIKUNGUNYA","Undetermined",0,"AS-23-11-15",2023-11-15
"10","AS","L9FY6A","CHIKUNGUNYA","Undetermined",0,"AS-23-11-15",2023-11-15
"11","TC","WSRGM5","CHIKUNGUNYA","Undetermined",0,"TC-23-11-15",2023-11-15
"12","TC","WSRGM5","CHIKUNGUNYA","Undetermined",0,"TC-23-11-15",2023-11-15
"13","MC","HQESVD","CHIKUNGUNYA","Undetermined",0,"MC-23-11-15",2023-11-15
"14","MC","HQESVD","CHIKUNGUNYA","Undetermined",0,"MC-23-11-15",2023-11-15
"15","IA","QSR8HP","CHIKUNGUNYA","Undetermined",0,"IA-23-11-15",2023-11-15
"16","IA","QSR8HP","CHIKUNGUNYA","Undetermined",0,"IA-23-11-15",2023-11-15
"17","PT","Y2TLAY","CHIKUNGUNYA","Undetermined",0,"PT-23-11-15",2023-11-15
"18","PT","Y2TLAY","CHIKUNGUNYA","Undetermined",0,"PT-23-11-15",2023-11-15
"19","HO","XRB9YF","CHIKUNGUNYA","Undetermined",0,"HO-23-11-15",2023-11-15
"20","HO","XRB9YF","CHIKUNGUNYA","Undetermined",0,"HO-23-11-15",2023-11-15
"21","LB","J5BALT","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-11-14",2023-11-14
"22","LB","J5BALT","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-11-14",2023-11-14
"23","WF","GQMHCZ","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-11-14",2023-11-14
"24","WF","GQMHCZ","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-11-14",2023-11-14
"25","BC","YGA5WW","CHIKUNGUNYA","Undetermined",0,"BTC-2023-11-13",2023-11-13
"26","BC","YGA5WW","CHIKUNGUNYA","Undetermined",0,"BTC-2023-11-13",2023-11-13
"27","BW","FU3QH4","CHIKUNGUNYA","Undetermined",0,"BTW-2023-11-13",2023-11-13
"28","BW","FU3QH4","CHIKUNGUNYA","Undetermined",0,"BTW-2023-11-13",2023-11-13
"29","HW","J6EMR7","CHIKUNGUNYA","Undetermined",0,"HW-2023-11-13",2023-11-13
"30","HW","J6EMR7","CHIKUNGUNYA","Undetermined",0,"HW-2023-11-13",2023-11-13
"31","FR","WMVP9B","CHIKUNGUNYA","Undetermined",0,"Fon-2023-11-13",2023-11-13
"32","FR","WMVP9B","CHIKUNGUNYA","Undetermined",0,"Fon-2023-11-13",2023-11-13
"33","S1","AL8S8K","CHIKUNGUNYA","Undetermined",0,"49993304-A",2023-11-14
"34","S1","AL8S8K","CHIKUNGUNYA","Undetermined",0,"49993304-A",2023-11-14
"35","S2","XL5EJ3","CHIKUNGUNYA","Undetermined",0,"49993305-A",2023-11-14
"36","S2","XL5EJ3","CHIKUNGUNYA","Undetermined",0,"49993305-A",2023-11-14
"37","WC","EWRVCD","CHIKUNGUNYA","Undetermined",0,"49990402-A",2023-11-14
"38","WC","EWRVCD","CHIKUNGUNYA","Undetermined",0,"49990402-A",2023-11-14
