"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","TQCEYE","CHIKUNGUNYA","Undetermined",0,"JT-23-12-28",2023-12-28
"2","JT","TQCEYE","CHIKUNGUNYA","Undetermined",0,"JT-23-12-28",2023-12-28
"3","FH","FYMYF8","CHIKUNGUNYA","Undetermined",0,"FH-23-12-28",2023-12-28
"4","FH","FYMYF8","CHIKUNGUNYA","Undetermined",0,"FH-23-12-28",2023-12-28
"5","HS","ABPJS3","CHIKUNGUNYA","Undetermined",0,"HS-23-12-28",2023-12-28
"6","HS","ABPJS3","CHIKUNGUNYA","Undetermined",0,"HS-23-12-28",2023-12-28
"7","RB","BXS26F","CHIKUNGUNYA","Undetermined",0,"RB-23-12-28",2023-12-28
"8","RB","BXS26F","CHIKUNGUNYA","Undetermined",0,"RB-23-12-28",2023-12-28
"9","JT","TQCEYE","DENGUE","Undetermined",0,"JT-23-12-28",2023-12-28
"10","JT","TQCEYE","DENGUE","Undetermined",0,"JT-23-12-28",2023-12-28
"11","FH","FYMYF8","DENGUE","Undetermined",0,"FH-23-12-28",2023-12-28
"12","FH","FYMYF8","DENGUE","Undetermined",0,"FH-23-12-28",2023-12-28
"13","HS","ABPJS3","DENGUE","Undetermined",0,"HS-23-12-28",2023-12-28
"14","HS","ABPJS3","DENGUE","Undetermined",0,"HS-23-12-28",2023-12-28
"15","RB","BXS26F","DENGUE","Undetermined",0,"RB-23-12-28",2023-12-28
"16","RB","BXS26F","DENGUE","Undetermined",0,"RB-23-12-28",2023-12-28
"17","JT","TQCEYE","ENTERO","Undetermined",0,"JT-23-12-28",2023-12-28
"18","JT","TQCEYE","ENTERO","Undetermined",0,"JT-23-12-28",2023-12-28
"19","FH","FYMYF8","ENTERO","Undetermined",0,"FH-23-12-28",2023-12-28
"20","FH","FYMYF8","ENTERO","Undetermined",0,"FH-23-12-28",2023-12-28
"21","HS","ABPJS3","ENTERO","Undetermined",0,"HS-23-12-28",2023-12-28
"22","HS","ABPJS3","ENTERO","Undetermined",0,"HS-23-12-28",2023-12-28
"23","RB","BXS26F","ENTERO","Undetermined",0,"RB-23-12-28",2023-12-28
"24","RB","BXS26F","ENTERO","Undetermined",0,"RB-23-12-28",2023-12-28
"25","JT","TQCEYE","MONKEYPOX","Undetermined",0,"JT-23-12-28",2023-12-28
"26","JT","TQCEYE","MONKEYPOX","Undetermined",0,"JT-23-12-28",2023-12-28
"27","FH","FYMYF8","MONKEYPOX","Undetermined",0,"FH-23-12-28",2023-12-28
"28","FH","FYMYF8","MONKEYPOX","Undetermined",0,"FH-23-12-28",2023-12-28
"29","HS","ABPJS3","MONKEYPOX","Undetermined",0,"HS-23-12-28",2023-12-28
"30","HS","ABPJS3","MONKEYPOX","Undetermined",0,"HS-23-12-28",2023-12-28
"31","RB","BXS26F","MONKEYPOX","Undetermined",0,"RB-23-12-28",2023-12-28
"32","RB","BXS26F","MONKEYPOX","Undetermined",0,"RB-23-12-28",2023-12-28
"33","JT","TQCEYE","NOROVIRUS","Undetermined",0,"JT-23-12-28",2023-12-28
"34","JT","TQCEYE","NOROVIRUS","Undetermined",0,"JT-23-12-28",2023-12-28
"35","FH","FYMYF8","NOROVIRUS","32.956",329926.639,"FH-23-12-28",2023-12-28
"36","FH","FYMYF8","NOROVIRUS","34.601",105762.887,"FH-23-12-28",2023-12-28
"37","HS","ABPJS3","NOROVIRUS","42.294",518.004,"HS-23-12-28",2023-12-28
"38","HS","ABPJS3","NOROVIRUS","34.009",159327.689,"HS-23-12-28",2023-12-28
"39","RB","BXS26F","NOROVIRUS","33.551",218705.057,"RB-23-12-28",2023-12-28
"40","RB","BXS26F","NOROVIRUS","32.185",562430.721,"RB-23-12-28",2023-12-28
"41","JT","TQCEYE","RSVA","Undetermined",0,"JT-23-12-28",2023-12-28
"42","JT","TQCEYE","RSVA","Undetermined",0,"JT-23-12-28",2023-12-28
"43","FH","FYMYF8","RSVA","Undetermined",0,"FH-23-12-28",2023-12-28
"44","FH","FYMYF8","RSVA","Undetermined",0,"FH-23-12-28",2023-12-28
"45","HS","ABPJS3","RSVA","Undetermined",0,"HS-23-12-28",2023-12-28
"46","HS","ABPJS3","RSVA","Undetermined",0,"HS-23-12-28",2023-12-28
"47","RB","BXS26F","RSVA","Undetermined",0,"RB-23-12-28",2023-12-28
"48","RB","BXS26F","RSVA","Undetermined",0,"RB-23-12-28",2023-12-28
"49","JT","TQCEYE","RSVB","Undetermined",0,"JT-23-12-28",2023-12-28
"50","JT","TQCEYE","RSVB","Undetermined",0,"JT-23-12-28",2023-12-28
"51","FH","FYMYF8","RSVB","Undetermined",0,"FH-23-12-28",2023-12-28
"52","FH","FYMYF8","RSVB","Undetermined",0,"FH-23-12-28",2023-12-28
"53","HS","ABPJS3","RSVB","Undetermined",0,"HS-23-12-28",2023-12-28
"54","HS","ABPJS3","RSVB","Undetermined",0,"HS-23-12-28",2023-12-28
"55","RB","BXS26F","RSVB","Undetermined",0,"RB-23-12-28",2023-12-28
"56","RB","BXS26F","RSVB","44.829",0.762,"RB-23-12-28",2023-12-28
"57","JT","TQCEYE","WESTNILE","Undetermined",0,"JT-23-12-28",2023-12-28
"58","JT","TQCEYE","WESTNILE","Undetermined",0,"JT-23-12-28",2023-12-28
"59","FH","FYMYF8","WESTNILE","Undetermined",0,"FH-23-12-28",2023-12-28
"60","FH","FYMYF8","WESTNILE","Undetermined",0,"FH-23-12-28",2023-12-28
"61","HS","ABPJS3","WESTNILE","Undetermined",0,"HS-23-12-28",2023-12-28
"62","HS","ABPJS3","WESTNILE","Undetermined",0,"HS-23-12-28",2023-12-28
"63","RB","BXS26F","WESTNILE","Undetermined",0,"RB-23-12-28",2023-12-28
"64","RB","BXS26F","WESTNILE","Undetermined",0,"RB-23-12-28",2023-12-28
"65","JT","TQCEYE","ZIKA","Undetermined",0,"JT-23-12-28",2023-12-28
"66","JT","TQCEYE","ZIKA","Undetermined",0,"JT-23-12-28",2023-12-28
"67","FH","FYMYF8","ZIKA","Undetermined",0,"FH-23-12-28",2023-12-28
"68","FH","FYMYF8","ZIKA","Undetermined",0,"FH-23-12-28",2023-12-28
"69","HS","ABPJS3","ZIKA","Undetermined",0,"HS-23-12-28",2023-12-28
"70","HS","ABPJS3","ZIKA","Undetermined",0,"HS-23-12-28",2023-12-28
"71","RB","BXS26F","ZIKA","Undetermined",0,"RB-23-12-28",2023-12-28
"72","RB","BXS26F","ZIKA","Undetermined",0,"RB-23-12-28",2023-12-28
"73","JT","TQCEYE","INFLUENZAA","Undetermined",0,"JT-23-12-28",2023-12-28
"74","JT","TQCEYE","INFLUENZAA","Undetermined",0,"JT-23-12-28",2023-12-28
"75","FH","FYMYF8","INFLUENZAA","34.455",87911.813,"FH-23-12-28",2023-12-28
"76","FH","FYMYF8","INFLUENZAA","37.799",9620.224,"FH-23-12-28",2023-12-28
"77","HS","ABPJS3","INFLUENZAA","40.429",1688.367,"HS-23-12-28",2023-12-28
"78","HS","ABPJS3","INFLUENZAA","34.209",103485.754,"HS-23-12-28",2023-12-28
"79","RB","BXS26F","INFLUENZAA","34.757",71984.152,"RB-23-12-28",2023-12-28
"80","RB","BXS26F","INFLUENZAA","35.101",57330.578,"RB-23-12-28",2023-12-28
"81","JT","TQCEYE","INFLUENZAB","Undetermined",0,"JT-23-12-28",2023-12-28
"82","JT","TQCEYE","INFLUENZAB","Undetermined",0,"JT-23-12-28",2023-12-28
"83","FH","FYMYF8","INFLUENZAB","Undetermined",0,"FH-23-12-28",2023-12-28
"84","FH","FYMYF8","INFLUENZAB","Undetermined",0,"FH-23-12-28",2023-12-28
"85","HS","ABPJS3","INFLUENZAB","Undetermined",0,"HS-23-12-28",2023-12-28
"86","HS","ABPJS3","INFLUENZAB","Undetermined",0,"HS-23-12-28",2023-12-28
"87","RB","BXS26F","INFLUENZAB","Undetermined",0,"RB-23-12-28",2023-12-28
"88","RB","BXS26F","INFLUENZAB","Undetermined",0,"RB-23-12-28",2023-12-28
"89","JT","TQCEYE","SARSCOV2N1","28.17",712267.124,"JT-23-12-28",2023-12-28
"90","JT","TQCEYE","SARSCOV2N1","28.581",524882.694,"JT-23-12-28",2023-12-28
"91","FH","FYMYF8","SARSCOV2N1","27.926",854046.68,"FH-23-12-28",2023-12-28
"92","FH","FYMYF8","SARSCOV2N1","27.62",1071513.723,"FH-23-12-28",2023-12-28
"93","HS","ABPJS3","SARSCOV2N1","29.201",331129.397,"HS-23-12-28",2023-12-28
"94","HS","ABPJS3","SARSCOV2N1","28.91",411086.506,"HS-23-12-28",2023-12-28
"95","RB","BXS26F","SARSCOV2N1","27.979",820712.95,"RB-23-12-28",2023-12-28
"96","RB","BXS26F","SARSCOV2N1","28.134",731841.6,"RB-23-12-28",2023-12-28
