"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","YFU8BV","CHIKUNGUNYA","Undetermined",0,"JT-24-01-30",2024-01-30
"2","JT","YFU8BV","CHIKUNGUNYA","Undetermined",0,"JT-24-01-30",2024-01-30
"3","FH","GDYPGP","CHIKUNGUNYA","Undetermined",0,"FH-24-01-30",2024-01-30
"4","FH","GDYPGP","CHIKUNGUNYA","Undetermined",0,"FH-24-01-30",2024-01-30
"5","HS","N6XRPG","CHIKUNGUNYA","Undetermined",0,"HS-24-01-30",2024-01-30
"6","HS","N6XRPG","CHIKUNGUNYA","Undetermined",0,"HS-24-01-30",2024-01-30
"7","RB","EDSG2L","CHIKUNGUNYA","Undetermined",0,"RB-24-01-30",2024-01-30
"8","RB","EDSG2L","CHIKUNGUNYA","Undetermined",0,"RB-24-01-30",2024-01-30
"9","AS","L9TZBP","CHIKUNGUNYA","Undetermined",0,"AS-24-01-30",2024-01-30
"10","AS","L9TZBP","CHIKUNGUNYA","Undetermined",0,"AS-24-01-30",2024-01-30
"11","TC","S28XYQ","CHIKUNGUNYA","Undetermined",0,"TC-24-01-30",2024-01-30
"12","TC","S28XYQ","CHIKUNGUNYA","Undetermined",0,"TC-24-01-30",2024-01-30
"13","MC","FUTBXB","CHIKUNGUNYA","Undetermined",0,"MC-24-01-30",2024-01-30
"14","MC","FUTBXB","CHIKUNGUNYA","Undetermined",0,"MC-24-01-30",2024-01-30
"15","IA","VTE8HU","CHIKUNGUNYA","Undetermined",0,"IA-24-01-30",2024-01-30
"16","IA","VTE8HU","CHIKUNGUNYA","Undetermined",0,"IA-24-01-30",2024-01-30
"17","PT","BL8AFT","CHIKUNGUNYA","Undetermined",0,"PT-24-01-30",2024-01-30
"18","PT","BL8AFT","CHIKUNGUNYA","Undetermined",0,"PT-24-01-30",2024-01-30
"19","HO","U5GTPQ","CHIKUNGUNYA","Undetermined",0,"HO-24-01-30",2024-01-30
"20","HO","U5GTPQ","CHIKUNGUNYA","Undetermined",0,"HO-24-01-30",2024-01-30
"21","LB","WJZXCX","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-01-30",2024-01-30
"22","LB","WJZXCX","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-01-30",2024-01-30
"23","WF","FEM9S6","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-01-30",2024-01-30
"24","WF","FEM9S6","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-01-30",2024-01-30
"25","BC","KTKF47","CHIKUNGUNYA","Undetermined",0,"BTC-2024-01-29",2024-01-29
"26","BC","KTKF47","CHIKUNGUNYA","Undetermined",0,"BTC-2024-01-29",2024-01-29
"27","BW","Z8J8H7","CHIKUNGUNYA","Undetermined",0,"BTW-2024-01-29",2024-01-29
"28","BW","Z8J8H7","CHIKUNGUNYA","Undetermined",0,"BTW-2024-01-29",2024-01-29
"29","HW","KUYAAQ","CHIKUNGUNYA","Undetermined",0,"HW-2024-01-29",2024-01-29
"30","HW","KUYAAQ","CHIKUNGUNYA","Undetermined",0,"HW-2024-01-29",2024-01-29
"31","FR","AATCMB","CHIKUNGUNYA","Undetermined",0,"Fon-2024-01-29",2024-01-29
"32","FR","AATCMB","CHIKUNGUNYA","Undetermined",0,"Fon-2024-01-29",2024-01-29
"33","S1","PHRRQA","CHIKUNGUNYA","Undetermined",0,"51131204-A",2024-01-30
"34","S1","PHRRQA","CHIKUNGUNYA","Undetermined",0,"51131204-A",2024-01-30
"35","S2","AL7B65","CHIKUNGUNYA","Undetermined",0,"51131205-A",2024-01-30
"36","S2","AL7B65","CHIKUNGUNYA","Undetermined",0,"51131205-A",2024-01-30
"37","WC","S8E9AQ","CHIKUNGUNYA","Undetermined",0,"51122802-A",2024-01-30
"38","WC","S8E9AQ","CHIKUNGUNYA","Undetermined",0,"51122802-A",2024-01-30
"39","B1","HE9VH5","CHIKUNGUNYA","Undetermined",0,"BSR- 13124",2024-02-01
"40","B1","HE9VH5","CHIKUNGUNYA","Undetermined",0,"BSR- 13124",2024-02-01
"41","B2","YG3BEF","CHIKUNGUNYA","Undetermined",0,"SABIB- 13124",2024-02-01
"42","B2","YG3BEF","CHIKUNGUNYA","Undetermined",0,"SABIB- 13124",2024-02-01
"43","JT","YFU8BV","DENGUE","Undetermined",0,"JT-24-01-30",2024-01-30
"44","JT","YFU8BV","DENGUE","Undetermined",0,"JT-24-01-30",2024-01-30
"45","FH","GDYPGP","DENGUE","Undetermined",0,"FH-24-01-30",2024-01-30
"46","FH","GDYPGP","DENGUE","Undetermined",0,"FH-24-01-30",2024-01-30
"47","HS","N6XRPG","DENGUE","Undetermined",0,"HS-24-01-30",2024-01-30
"48","HS","N6XRPG","DENGUE","Undetermined",0,"HS-24-01-30",2024-01-30
