"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","F6VBN8","CHIKUNGUNYA","Undetermined",0,"JT-24-01-23",2024-01-23
"2","JT","F6VBN8","CHIKUNGUNYA","Undetermined",0,"JT-24-01-23",2024-01-23
"3","FH","NR35CQ","CHIKUNGUNYA","Undetermined",0,"FH-24-01-23",2024-01-23
"4","FH","NR35CQ","CHIKUNGUNYA","Undetermined",0,"FH-24-01-23",2024-01-23
"5","HS","MMRKGM","CHIKUNGUNYA","Undetermined",0,"HS-24-01-23",2024-01-23
"6","HS","MMRKGM","CHIKUNGUNYA","Undetermined",0,"HS-24-01-23",2024-01-23
"7","RB","KK8TPT","CHIKUNGUNYA","Undetermined",0,"RB-24-01-23",2024-01-23
"8","RB","KK8TPT","CHIKUNGUNYA","Undetermined",0,"RB-24-01-23",2024-01-23
"9","AS","ZDRE42","CHIKUNGUNYA","Undetermined",0,"AS-24-01-24",2024-01-24
"10","AS","ZDRE42","CHIKUNGUNYA","Undetermined",0,"AS-24-01-24",2024-01-24
"11","TC","UV5YLA","CHIKUNGUNYA","Undetermined",0,"TC-24-01-24",2024-01-24
"12","TC","UV5YLA","CHIKUNGUNYA","Undetermined",0,"TC-24-01-24",2024-01-24
"13","MC","BG8DVE","CHIKUNGUNYA","Undetermined",0,"MC-24-01-24",2024-01-24
"14","MC","BG8DVE","CHIKUNGUNYA","Undetermined",0,"MC-24-01-24",2024-01-24
"15","IA","BCEGZ5","CHIKUNGUNYA","Undetermined",0,"IA-24-01-24",2024-01-24
"16","IA","BCEGZ5","CHIKUNGUNYA","Undetermined",0,"IA-24-01-24",2024-01-24
"17","PT","SHAZ23","CHIKUNGUNYA","Undetermined",0,"PT-24-01-24",2024-01-24
"18","PT","SHAZ23","CHIKUNGUNYA","Undetermined",0,"PT-24-01-24",2024-01-24
"19","HO","N7WK4A","CHIKUNGUNYA","Undetermined",0,"HO-24-01-24",2024-01-24
"20","HO","N7WK4A","CHIKUNGUNYA","Undetermined",0,"HO-24-01-24",2024-01-24
"21","LB","LV77JA","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-01-24",2024-01-24
"22","LB","LV77JA","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-01-24",2024-01-24
"23","WF","REL44Q","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-01-24",2024-01-24
"24","WF","REL44Q","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-01-24",2024-01-24
"25","BC","T5LK3H","CHIKUNGUNYA","Undetermined",0,"BTC-2024-01-23",2024-01-23
"26","BC","T5LK3H","CHIKUNGUNYA","Undetermined",0,"BTC-2024-01-23",2024-01-23
"27","BW","TU44R3","CHIKUNGUNYA","Undetermined",0,"BTW-2024-01-23",2024-01-23
"28","BW","TU44R3","CHIKUNGUNYA","Undetermined",0,"BTW-2024-01-23",2024-01-23
"29","HW","ULD9RU","CHIKUNGUNYA","Undetermined",0,"HW-2024-01-23",2024-01-23
"30","HW","ULD9RU","CHIKUNGUNYA","Undetermined",0,"HW-2024-01-23",2024-01-23
"31","FR","JP37BV","CHIKUNGUNYA","Undetermined",0,"Fon-2024-01-23",2024-01-23
"32","FR","JP37BV","CHIKUNGUNYA","Undetermined",0,"Fon-2024-01-23",2024-01-23
"33","S1","CHBC52","CHIKUNGUNYA","Undetermined",0,"51022004-A",2024-01-23
"34","S1","CHBC52","CHIKUNGUNYA","Undetermined",0,"51022004-A",2024-01-23
"35","S2","XV9CZA","CHIKUNGUNYA","Undetermined",0,"51022005-A",2024-01-23
"36","S2","XV9CZA","CHIKUNGUNYA","Undetermined",0,"51022005-A",2024-01-23
"37","WC","HLJKJX","CHIKUNGUNYA","Undetermined",0,"51033301-A",2024-01-23
"38","WC","HLJKJX","CHIKUNGUNYA","Undetermined",0,"51033301-A",2024-01-23
"39","B1","SAGRSL","CHIKUNGUNYA","Undetermined",0,"BSR- 12424",2024-01-24
"40","B1","SAGRSL","CHIKUNGUNYA","Undetermined",0,"BSR- 12424",2024-01-24
"41","B2","BNXEDY","CHIKUNGUNYA","Undetermined",0,"SABIB- 12424",2024-01-24
"42","B2","BNXEDY","CHIKUNGUNYA","Undetermined",0,"SABIB- 12424",2024-01-24
"43","JT","F6VBN8","DENGUE","Undetermined",0,"JT-24-01-23",2024-01-23
"44","JT","F6VBN8","DENGUE","Undetermined",0,"JT-24-01-23",2024-01-23
"45","FH","NR35CQ","DENGUE","Undetermined",0,"FH-24-01-23",2024-01-23
"46","FH","NR35CQ","DENGUE","Undetermined",0,"FH-24-01-23",2024-01-23
"47","HS","MMRKGM","DENGUE","Undetermined",0,"HS-24-01-23",2024-01-23
"48","HS","MMRKGM","DENGUE","Undetermined",0,"HS-24-01-23",2024-01-23
"49","RB","KK8TPT","DENGUE","Undetermined",0,"RB-24-01-23",2024-01-23
"50","RB","KK8TPT","DENGUE","Undetermined",0,"RB-24-01-23",2024-01-23
"51","AS","ZDRE42","DENGUE","Undetermined",0,"AS-24-01-24",2024-01-24
"52","AS","ZDRE42","DENGUE","Undetermined",0,"AS-24-01-24",2024-01-24
