"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","VKJ7G2","CHIKUNGUNYA","Undetermined",0,"JT-23-08-08",2023-08-08
"2","JT","VKJ7G2","CHIKUNGUNYA","Undetermined",0,"JT-23-08-08",2023-08-08
"3","FH","YH5E9E","CHIKUNGUNYA","Undetermined",0,"FH-23-08-08",2023-08-08
"4","FH","YH5E9E","CHIKUNGUNYA","Undetermined",0,"FH-23-08-08",2023-08-08
"5","HS","KVXP4H","CHIKUNGUNYA","Undetermined",0,"HS-23-08-08",2023-08-08
"6","HS","KVXP4H","CHIKUNGUNYA","Undetermined",0,"HS-23-08-08",2023-08-08
"7","RB","RJ35SE","CHIKUNGUNYA","Undetermined",0,"RB-23-08-08",2023-08-08
"8","RB","RJ35SE","CHIKUNGUNYA","Undetermined",0,"RB-23-08-08",2023-08-08
"9","AS","LVTXLU","CHIKUNGUNYA","Undetermined",0,"AS-23-08-08",2023-08-08
"10","AS","LVTXLU","CHIKUNGUNYA","Undetermined",0,"AS-23-08-08",2023-08-08
"11","TC","A93BM5","CHIKUNGUNYA","Undetermined",0,"TC-23-08-08",2023-08-08
"12","TC","A93BM5","CHIKUNGUNYA","Undetermined",0,"TC-23-08-08",2023-08-08
"13","MC","RNK38E","CHIKUNGUNYA","Undetermined",0,"MC-23-08-08",2023-08-08
"14","MC","RNK38E","CHIKUNGUNYA","Undetermined",0,"MC-23-08-08",2023-08-08
"15","IA","NAECT6","CHIKUNGUNYA","Undetermined",0,"IA-23-08-08",2023-08-08
"16","IA","NAECT6","CHIKUNGUNYA","Undetermined",0,"IA-23-08-08",2023-08-08
"17","PT","J4NZ68","CHIKUNGUNYA","Undetermined",0,"PT-23-08-08",2023-08-08
"18","PT","J4NZ68","CHIKUNGUNYA","Undetermined",0,"PT-23-08-08",2023-08-08
"19","HO","D76HWJ","CHIKUNGUNYA","Undetermined",0,"HO-23-08-08",2023-08-08
"20","HO","D76HWJ","CHIKUNGUNYA","Undetermined",0,"HO-23-08-08",2023-08-08
"21","LB","WXU8VV","CHIKUNGUNYA","Undetermined",0,"LB_TX1 08-08",2023-08-08
"22","LB","WXU8VV","CHIKUNGUNYA","Undetermined",0,"LB_TX1 08-08",2023-08-08
"23","WF","J46FE2","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-08-08",2023-08-08
"24","WF","J46FE2","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-08-08",2023-08-08
"25","BC","NFFJ3J","CHIKUNGUNYA","Undetermined",0,"BTC-2023-08-09",2023-08-09
"26","BC","NFFJ3J","CHIKUNGUNYA","Undetermined",0,"BTC-2023-08-09",2023-08-09
"27","BW","PE2BQH","CHIKUNGUNYA","Undetermined",0,"BTW-2023-08-09",2023-08-09
"28","BW","PE2BQH","CHIKUNGUNYA","Undetermined",0,"BTW-2023-08-09",2023-08-09
"29","HW","REEEQY","CHIKUNGUNYA","Undetermined",0,"HW-2023-08-09",2023-08-09
"30","HW","REEEQY","CHIKUNGUNYA","Undetermined",0,"HW-2023-08-09",2023-08-09
"31","FR","PTYKQW","CHIKUNGUNYA","Undetermined",0,"Fon-2023-08-09",2023-08-09
"32","FR","PTYKQW","CHIKUNGUNYA","Undetermined",0,"Fon-2023-08-09",2023-08-09
"33","S1","DM8R8G","CHIKUNGUNYA","Undetermined",0,"SARDBoxA",2023-08-09
"34","S1","DM8R8G","CHIKUNGUNYA","Undetermined",0,"SARDBoxA",2023-08-09
