"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"11007","JT","VCXK4U","CHIKUNGUNYA","Undetermined",0,"JT-24-05-14",2024-05-14
"5167","JT","VCXK4U","CHIKUNGUNYA","Undetermined",0,"JT-24-05-14",2024-05-14
"9164","FH","JKP3XV","CHIKUNGUNYA","Undetermined",0,"FH-24-05-14",2024-05-14
"13167","FH","JKP3XV","CHIKUNGUNYA","Undetermined",0,"FH-24-05-14",2024-05-14
"17126","HS","EJT9L3","CHIKUNGUNYA","Undetermined",0,"HS-24-05-14",2024-05-14
"21139","HS","EJT9L3","CHIKUNGUNYA","Undetermined",0,"HS-24-05-14",2024-05-14
"25136","RB","HP8C6R","CHIKUNGUNYA","Undetermined",0,"RB-24-05-14",2024-05-14
"29136","RB","HP8C6R","CHIKUNGUNYA","Undetermined",0,"RB-24-05-14",2024-05-14
"33132","AS","SDHJ7A","CHIKUNGUNYA","Undetermined",0,"AS-24-05-14",2024-05-14
"3758","AS","SDHJ7A","CHIKUNGUNYA","Undetermined",0,"AS-24-05-14",2024-05-14
"4183","TC","WVN4RD","CHIKUNGUNYA","Undetermined",0,"TC-24-05-14",2024-05-14
"4543","TC","WVN4RD","CHIKUNGUNYA","Undetermined",0,"TC-24-05-14",2024-05-14
"4941","MC","J7MDS6","CHIKUNGUNYA","Undetermined",0,"MC-24-05-14",2024-05-14
"5341","MC","J7MDS6","CHIKUNGUNYA","Undetermined",0,"MC-24-05-14",2024-05-14
"5740","PT","XP4MZB","CHIKUNGUNYA","Undetermined",0,"PT-24-05-14",2024-05-14
"6153","PT","XP4MZB","CHIKUNGUNYA","Undetermined",0,"PT-24-05-14",2024-05-14
"6540","HO","YUYCYK","CHIKUNGUNYA","Undetermined",0,"HO-24-05-14",2024-05-14
"6940","HO","YUYCYK","CHIKUNGUNYA","Undetermined",0,"HO-24-05-14",2024-05-14
"7341","LB","SKCTY7","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-05-14",2024-05-14
"7740","LB","SKCTY7","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-05-14",2024-05-14
"8170","WF","FYQ4WJ","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-05-14",2024-05-14
"8540","WF","FYQ4WJ","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-05-14",2024-05-14
"8938","BC","FNRBLW","CHIKUNGUNYA","Undetermined",0,"BTC-2024-05-13",2024-05-13
"9340","BC","FNRBLW","CHIKUNGUNYA","Undetermined",0,"BTC-2024-05-13",2024-05-13
"9738","HW","DDVCRX","CHIKUNGUNYA","Undetermined",0,"HW-2024-05-13",2024-05-13
"10151","HW","DDVCRX","CHIKUNGUNYA","Undetermined",0,"HW-2024-05-13",2024-05-13
"10539","FR","NZFHTA","CHIKUNGUNYA","Undetermined",0,"Fon-2024-05-13",2024-05-13
"10939","FR","NZFHTA","CHIKUNGUNYA","Undetermined",0,"Fon-2024-05-13",2024-05-13
"11342","S1","L3AVHC","CHIKUNGUNYA","Undetermined",0,"52753204-A",2024-05-14
"11739","S1","L3AVHC","CHIKUNGUNYA","Undetermined",0,"52753204-A",2024-05-14
"12170","S2","S37GSD","CHIKUNGUNYA","Undetermined",0,"52753205-A",2024-05-14
"12539","S2","S37GSD","CHIKUNGUNYA","Undetermined",0,"52753205-A",2024-05-14
"12939","WC","UJ9VGP","CHIKUNGUNYA","Undetermined",0,"SR513",2024-05-14
"13341","WC","UJ9VGP","CHIKUNGUNYA","Undetermined",0,"SR513",2024-05-14
"13739","B1","UWX3HE","CHIKUNGUNYA","Undetermined",0,"BSR- 51524",2024-05-15
"14153","B1","UWX3HE","CHIKUNGUNYA","Undetermined",0,"BSR- 51524",2024-05-15
"14535","B2","BR9SMX","CHIKUNGUNYA","Undetermined",0,"SABIB- 51524",2024-05-15
"14935","B2","BR9SMX","CHIKUNGUNYA","Undetermined",0,"SABIB- 51524",2024-05-15
"15337","ZC","YX9QYT","CHIKUNGUNYA","Undetermined",0,"Zacat-2024-05-14",2024-05-14
"15735","ZC","YX9QYT","CHIKUNGUNYA","Undetermined",0,"Zacat-2024-05-14",2024-05-14
"16152","SL","PRV3VE","CHIKUNGUNYA","Undetermined",0,"South-Laredo-2024-05-14",2024-05-14
"16531","SL","PRV3VE","CHIKUNGUNYA","Undetermined",0,"South-Laredo-2024-05-14",2024-05-14
"21009","JT","VCXK4U","DENGUE","Undetermined",0,"JT-24-05-14",2024-05-14
"6154","JT","VCXK4U","DENGUE","Undetermined",0,"JT-24-05-14",2024-05-14
"10152","FH","JKP3XV","DENGUE","Undetermined",0,"FH-24-05-14",2024-05-14
"14154","FH","JKP3XV","DENGUE","Undetermined",0,"FH-24-05-14",2024-05-14
"18106","HS","EJT9L3","DENGUE","Undetermined",0,"HS-24-05-14",2024-05-14
"22127","HS","EJT9L3","DENGUE","Undetermined",0,"HS-24-05-14",2024-05-14
"26124","RB","HP8C6R","DENGUE","Undetermined",0,"RB-24-05-14",2024-05-14
"30124","RB","HP8C6R","DENGUE","Undetermined",0,"RB-24-05-14",2024-05-14
"34117","AS","SDHJ7A","DENGUE","Undetermined",0,"AS-24-05-14",2024-05-14
"3840","AS","SDHJ7A","DENGUE","Undetermined",0,"AS-24-05-14",2024-05-14
"4238","TC","WVN4RD","DENGUE","Undetermined",0,"TC-24-05-14",2024-05-14
"4627","TC","WVN4RD","DENGUE","Undetermined",0,"TC-24-05-14",2024-05-14
"5022","MC","J7MDS6","DENGUE","Undetermined",0,"MC-24-05-14",2024-05-14
"5425","MC","J7MDS6","DENGUE","Undetermined",0,"MC-24-05-14",2024-05-14
"5823","PT","XP4MZB","DENGUE","Undetermined",0,"PT-24-05-14",2024-05-14
"6225","PT","XP4MZB","DENGUE","Undetermined",0,"PT-24-05-14",2024-05-14
"6622","HO","YUYCYK","DENGUE","Undetermined",0,"HO-24-05-14",2024-05-14
"7021","HO","YUYCYK","DENGUE","Undetermined",0,"HO-24-05-14",2024-05-14
"7425","LB","SKCTY7","DENGUE","Undetermined",0,"LB_TX1-24-05-14",2024-05-14
"7823","LB","SKCTY7","DENGUE","Undetermined",0,"LB_TX1-24-05-14",2024-05-14
"8226","WF","FYQ4WJ","DENGUE","Undetermined",0,"Wichita Falls-24-05-14",2024-05-14
"8624","WF","FYQ4WJ","DENGUE","Undetermined",0,"Wichita Falls-24-05-14",2024-05-14
