"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","NS264X","CHIKUNGUNYA","Undetermined",0,"JT-23-09-12",2023-09-14
"2","JT","NS264X","CHIKUNGUNYA","Undetermined",0,"JT-23-09-12",2023-09-14
"3","FH","VUMP2L","CHIKUNGUNYA","Undetermined",0,"FH-23-09-12",2023-09-14
"4","FH","VUMP2L","CHIKUNGUNYA","Undetermined",0,"FH-23-09-12",2023-09-14
"5","HS","L86SKC","CHIKUNGUNYA","Undetermined",0,"HS-23-09-12",2023-09-14
"6","HS","L86SKC","CHIKUNGUNYA","Undetermined",0,"HS-23-09-12",2023-09-14
"7","RB","YSXHHY","CHIKUNGUNYA","Undetermined",0,"RB-23-09-12",2023-09-14
"8","RB","YSXHHY","CHIKUNGUNYA","Undetermined",0,"RB-23-09-12",2023-09-14
"9","AS","PT35KE","CHIKUNGUNYA","Undetermined",0,"AS-23-09-12",2023-09-14
"10","AS","PT35KE","CHIKUNGUNYA","Undetermined",0,"AS-23-09-12",2023-09-14
"11","TC","AU5DND","CHIKUNGUNYA","Undetermined",0,"TC-23-09-12",2023-09-14
"12","TC","AU5DND","CHIKUNGUNYA","Undetermined",0,"TC-23-09-12",2023-09-14
"13","MC","WPMUWP","CHIKUNGUNYA","Undetermined",0,"MC-23-09-12",2023-09-14
"14","MC","WPMUWP","CHIKUNGUNYA","Undetermined",0,"MC-23-09-12",2023-09-14
"15","IA","JMEPVJ","CHIKUNGUNYA","Undetermined",0,"IA-23-09-12",2023-09-14
"16","IA","JMEPVJ","CHIKUNGUNYA","Undetermined",0,"IA-23-09-12",2023-09-14
"17","PT","T8UBA7","CHIKUNGUNYA","Undetermined",0,"PT-23-09-12",2023-09-14
"18","PT","T8UBA7","CHIKUNGUNYA","Undetermined",0,"PT-23-09-12",2023-09-14
"19","HO","SF6462","CHIKUNGUNYA","Undetermined",0,"HO-23-09-12",2023-09-14
"20","HO","SF6462","CHIKUNGUNYA","Undetermined",0,"HO-23-09-12",2023-09-14
"21","LB","DZH3GA","CHIKUNGUNYA","Undetermined",0,"LB_TX1-09-12",2023-09-14
"22","LB","DZH3GA","CHIKUNGUNYA","Undetermined",0,"LB_TX1-09-12",2023-09-14
"23","WF","PJEXEP","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-09-12",2023-09-14
"24","WF","PJEXEP","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-09-12",2023-09-14
"25","BC","EYHRZ2","CHIKUNGUNYA","Undetermined",0,"BTC-2023-09-13",2023-09-15
"26","BC","EYHRZ2","CHIKUNGUNYA","Undetermined",0,"BTC-2023-09-13",2023-09-15
"27","BW","W4N9K7","CHIKUNGUNYA","Undetermined",0,"BTW-2023-09-13",2023-09-15
"28","BW","W4N9K7","CHIKUNGUNYA","Undetermined",0,"BTW-2023-09-13",2023-09-15
"29","HW","X57JJC","CHIKUNGUNYA","Undetermined",0,"HW-2023-09-13",2023-09-15
"30","HW","X57JJC","CHIKUNGUNYA","Undetermined",0,"HW-2023-09-13",2023-09-15
"31","FR","BQ6K2V","CHIKUNGUNYA","Undetermined",0,"Fon-2023-09-13",2023-09-14
