"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","TC","U2336H","CHIKUNGUNYA","Undetermined",0,"TC-23-11-21",2023-11-21
"2","TC","U2336H","CHIKUNGUNYA","Undetermined",0,"TC-23-11-21",2023-11-21
"3","MC","JWHC95","CHIKUNGUNYA","Undetermined",0,"MC-23-11-21",2023-11-21
"4","MC","JWHC95","CHIKUNGUNYA","Undetermined",0,"MC-23-11-21",2023-11-21
"5","IA","LPMBTM","CHIKUNGUNYA","Undetermined",0,"IA-23-11-21",2023-11-21
"6","IA","LPMBTM","CHIKUNGUNYA","Undetermined",0,"IA-23-11-21",2023-11-21
"7","PT","VRKA9X","CHIKUNGUNYA","Undetermined",0,"PT-23-11-21",2023-11-21
"8","PT","VRKA9X","CHIKUNGUNYA","Undetermined",0,"PT-23-11-21",2023-11-21
"9","HO","KZQBZ3","CHIKUNGUNYA","Undetermined",0,"HO-23-11-21",2023-11-21
"10","HO","KZQBZ3","CHIKUNGUNYA","Undetermined",0,"HO-23-11-21",2023-11-21
"11","WF","E2UBLG","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-11-21",2023-11-21
"12","WF","E2UBLG","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-11-21",2023-11-21
"13","BC","ZC2LL4","CHIKUNGUNYA","Undetermined",0,"BTC-2023-11-20",2023-11-20
"14","BC","ZC2LL4","CHIKUNGUNYA","Undetermined",0,"BTC-2023-11-20",2023-11-20
"15","BW","TBQ2WV","CHIKUNGUNYA","Undetermined",0,"BTW-2023-11-20",2023-11-20
"16","BW","TBQ2WV","CHIKUNGUNYA","Undetermined",0,"BTW-2023-11-20",2023-11-20
"17","HW","NG7ACQ","CHIKUNGUNYA","Undetermined",0,"HW-2023-11-20",2023-11-20
"18","HW","NG7ACQ","CHIKUNGUNYA","Undetermined",0,"HW-2023-11-20",2023-11-20
"19","FR","YTYJ77","CHIKUNGUNYA","Undetermined",0,"Fon-2023-11-20",2023-11-20
"20","FR","YTYJ77","CHIKUNGUNYA","Undetermined",0,"Fon-2023-11-20",2023-11-20
"21","TC","U2336H","DENGUE","Undetermined",0,"TC-23-11-21",2023-11-21
"22","TC","U2336H","DENGUE","Undetermined",0,"TC-23-11-21",2023-11-21
"23","MC","JWHC95","DENGUE","Undetermined",0,"MC-23-11-21",2023-11-21
"24","MC","JWHC95","DENGUE","Undetermined",0,"MC-23-11-21",2023-11-21
