"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","U3FHXV","CHIKUNGUNYA","Undetermined",0,"JT-23-10-31",2023-10-31
"2","JT","U3FHXV","CHIKUNGUNYA","Undetermined",0,"JT-23-10-31",2023-10-31
"3","FH","FBNDBK","CHIKUNGUNYA","Undetermined",0,"FH-23-10-31",2023-10-31
"4","FH","FBNDBK","CHIKUNGUNYA","Undetermined",0,"FH-23-10-31",2023-10-31
"5","HS","V5AZDZ","CHIKUNGUNYA","Undetermined",0,"HS-23-10-31",2023-10-31
"6","HS","V5AZDZ","CHIKUNGUNYA","Undetermined",0,"HS-23-10-31",2023-10-31
"7","RB","SF3DAQ","CHIKUNGUNYA","Undetermined",0,"RB-23-10-31",2023-10-31
"8","RB","SF3DAQ","CHIKUNGUNYA","Undetermined",0,"RB-23-10-31",2023-10-31
"9","AS","LJQRV7","CHIKUNGUNYA","Undetermined",0,"AS-23-11-01",2023-11-01
"10","AS","LJQRV7","CHIKUNGUNYA","Undetermined",0,"AS-23-11-01",2023-11-01
"11","TC","HHG3HM","CHIKUNGUNYA","Undetermined",0,"TC-23-11-01",2023-11-01
"12","TC","HHG3HM","CHIKUNGUNYA","Undetermined",0,"TC-23-11-01",2023-11-01
"13","MC","C59G4D","CHIKUNGUNYA","Undetermined",0,"MC-23-11-01",2023-11-01
"14","MC","C59G4D","CHIKUNGUNYA","Undetermined",0,"MC-23-11-01",2023-11-01
"15","IA","DCH566","CHIKUNGUNYA","Undetermined",0,"IA-23-11-01",2023-11-01
"16","IA","DCH566","CHIKUNGUNYA","Undetermined",0,"IA-23-11-01",2023-11-01
"17","HO","V6GZQF","CHIKUNGUNYA","Undetermined",0,"HO-23-11-01",2023-11-01
"18","HO","V6GZQF","CHIKUNGUNYA","Undetermined",0,"HO-23-11-01",2023-11-01
"19","LB","RP2TNQ","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-10-31",2023-10-31
"20","LB","RP2TNQ","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-10-31",2023-10-31
"21","WF","GVSEAU","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-10-31",2023-10-31
"22","WF","GVSEAU","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-10-31",2023-10-31
"23","BC","F9A79A","CHIKUNGUNYA","Undetermined",0,"BTC-2023-10-31",2023-10-31
"24","BC","F9A79A","CHIKUNGUNYA","Undetermined",0,"BTC-2023-10-31",2023-10-31
"25","BW","R5VQNJ","CHIKUNGUNYA","Undetermined",0,"BTW-2023-10-31",2023-10-31
"26","BW","R5VQNJ","CHIKUNGUNYA","Undetermined",0,"BTW-2023-10-31",2023-10-31
"27","HW","KZYD7K","CHIKUNGUNYA","Undetermined",0,"HW-2023-10-31",2023-10-31
"28","HW","KZYD7K","CHIKUNGUNYA","Undetermined",0,"HW-2023-10-31",2023-10-31
"29","FR","ELALGB","CHIKUNGUNYA","Undetermined",0,"Fon-2023-10-31",2023-10-31
"30","FR","ELALGB","CHIKUNGUNYA","Undetermined",0,"Fon-2023-10-31",2023-10-31
"31","S1","JBG79W","CHIKUNGUNYA","Undetermined",0,"49770204-A",2023-11-01
"32","S1","JBG79W","CHIKUNGUNYA","Undetermined",0,"49770204-A",2023-11-01
"33","S2","DPPH96","CHIKUNGUNYA","Undetermined",0,"49770205-A",2023-11-01
"34","S2","DPPH96","CHIKUNGUNYA","Undetermined",0,"49770205-A",2023-11-01
"35","WC","V6HXBV","CHIKUNGUNYA","Undetermined",0,"OPS1029",2023-11-01
"36","WC","V6HXBV","CHIKUNGUNYA","Undetermined",0,"OPS1029",2023-11-01
"37","B1","WUQU94","CHIKUNGUNYA","Undetermined",0,"BSR- 11123",2023-11-02
"38","B1","WUQU94","CHIKUNGUNYA","Undetermined",0,"BSR- 11123",2023-11-02
"39","B2","AV2E4Y","CHIKUNGUNYA","Undetermined",0,"SABIB- 11123",2023-11-02
"40","B2","AV2E4Y","CHIKUNGUNYA","Undetermined",0,"SABIB- 11123",2023-11-02
"41","JT","U3FHXV","DENGUE","Undetermined",0,"JT-23-10-31",2023-10-31
"42","JT","U3FHXV","DENGUE","Undetermined",0,"JT-23-10-31",2023-10-31
"43","FH","FBNDBK","DENGUE","Undetermined",0,"FH-23-10-31",2023-10-31
"44","FH","FBNDBK","DENGUE","Undetermined",0,"FH-23-10-31",2023-10-31
"45","HS","V5AZDZ","DENGUE","Undetermined",0,"HS-23-10-31",2023-10-31
"46","HS","V5AZDZ","DENGUE","Undetermined",0,"HS-23-10-31",2023-10-31
"47","RB","SF3DAQ","DENGUE","Undetermined",0,"RB-23-10-31",2023-10-31
"48","RB","SF3DAQ","DENGUE","Undetermined",0,"RB-23-10-31",2023-10-31
"49","AS","LJQRV7","DENGUE","Undetermined",0,"AS-23-11-01",2023-11-01
