"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","EWU5A4","CHIKUNGUNYA","Undetermined",0,"JT-24-02-20",2024-02-20
"2","JT","EWU5A4","CHIKUNGUNYA","Undetermined",0,"JT-24-02-20",2024-02-20
"3","FH","UATVWX","CHIKUNGUNYA","Undetermined",0,"FH-24-02-20",2024-02-20
"4","FH","UATVWX","CHIKUNGUNYA","Undetermined",0,"FH-24-02-20",2024-02-20
"5","HS","UK5M6C","CHIKUNGUNYA","Undetermined",0,"HS-24-02-20",2024-02-20
"6","HS","UK5M6C","CHIKUNGUNYA","Undetermined",0,"HS-24-02-20",2024-02-20
"7","RB","VW8FVC","CHIKUNGUNYA","Undetermined",0,"RB-24-02-20",2024-02-20
"8","RB","VW8FVC","CHIKUNGUNYA","Undetermined",0,"RB-24-02-20",2024-02-20
"9","AS","VNXHCC","CHIKUNGUNYA","Undetermined",0,"AS-24-02-22",2024-02-22
"10","AS","VNXHCC","CHIKUNGUNYA","Undetermined",0,"AS-24-02-22",2024-02-22
"11","TC","CTUYXR","CHIKUNGUNYA","Undetermined",0,"TC-24-02-22",2024-02-22
"12","TC","CTUYXR","CHIKUNGUNYA","Undetermined",0,"TC-24-02-22",2024-02-22
"13","IA","DBXZPC","CHIKUNGUNYA","Undetermined",0,"IA-24-02-22",2024-02-22
"14","IA","DBXZPC","CHIKUNGUNYA","Undetermined",0,"IA-24-02-22",2024-02-22
"15","PT","L3QRJZ","CHIKUNGUNYA","Undetermined",0,"PT-24-02-22",2024-02-22
"16","PT","L3QRJZ","CHIKUNGUNYA","Undetermined",0,"PT-24-02-22",2024-02-22
"17","HO","R33ZR2","CHIKUNGUNYA","Undetermined",0,"HO-24-02-22",2024-02-22
"18","HO","R33ZR2","CHIKUNGUNYA","Undetermined",0,"HO-24-02-22",2024-02-22
"19","LB","MGBSUM","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-02-21",2024-02-21
"20","LB","MGBSUM","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-02-21",2024-02-21
"21","WF","P6RWHN","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-02-21",2024-02-21
"22","WF","P6RWHN","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-02-21",2024-02-21
"23","BC","LHWELN","CHIKUNGUNYA","Undetermined",0,"BTC-2024-02-21",2024-02-21
"24","BC","LHWELN","CHIKUNGUNYA","Undetermined",0,"BTC-2024-02-21",2024-02-21
"25","BW","ZNR8Y3","CHIKUNGUNYA","Undetermined",0,"BTW-2024-02-21",2024-02-21
"26","BW","ZNR8Y3","CHIKUNGUNYA","Undetermined",0,"BTW-2024-02-21",2024-02-21
"27","HW","GZ6BUV","CHIKUNGUNYA","Undetermined",0,"HW-2024-02-21",2024-02-21
"28","HW","GZ6BUV","CHIKUNGUNYA","Undetermined",0,"HW-2024-02-21",2024-02-21
"29","FR","TU7E78","CHIKUNGUNYA","Undetermined",0,"Fon-2024-02-21",2024-02-21
"30","FR","TU7E78","CHIKUNGUNYA","Undetermined",0,"Fon-2024-02-21",2024-02-21
"31","S1","R6NFPY","CHIKUNGUNYA","Undetermined",0,"DBoxA",2024-02-21
"32","S1","R6NFPY","CHIKUNGUNYA","Undetermined",0,"DBoxA",2024-02-21
"33","S2","MA4GLL","CHIKUNGUNYA","Undetermined",0,"DBoxC",2024-02-21
"34","S2","MA4GLL","CHIKUNGUNYA","Undetermined",0,"DBoxC",2024-02-21
"35","WC","HREP3A","CHIKUNGUNYA","Undetermined",0,"51470502-A",2024-02-21
"36","WC","HREP3A","CHIKUNGUNYA","Undetermined",0,"51470502-A",2024-02-21
"37","B1","ZJ6MKS","CHIKUNGUNYA","Undetermined",0,"BSR- 22124",2024-02-22
"38","B1","ZJ6MKS","CHIKUNGUNYA","Undetermined",0,"BSR- 22124",2024-02-22
"39","B2","KELKZJ","CHIKUNGUNYA","Undetermined",0,"SABIB- 22124",2024-02-22
"40","B2","KELKZJ","CHIKUNGUNYA","Undetermined",0,"SABIB- 22124",2024-02-22
"41","JT","EWU5A4","DENGUE","Undetermined",0,"JT-24-02-20",2024-02-20
"42","JT","EWU5A4","DENGUE","Undetermined",0,"JT-24-02-20",2024-02-20
"43","FH","UATVWX","DENGUE","Undetermined",0,"FH-24-02-20",2024-02-20
"44","FH","UATVWX","DENGUE","Undetermined",0,"FH-24-02-20",2024-02-20
"45","HS","UK5M6C","DENGUE","Undetermined",0,"HS-24-02-20",2024-02-20
"46","HS","UK5M6C","DENGUE","Undetermined",0,"HS-24-02-20",2024-02-20
"47","RB","VW8FVC","DENGUE","Undetermined",0,"RB-24-02-20",2024-02-20
"48","RB","VW8FVC","DENGUE","Undetermined",0,"RB-24-02-20",2024-02-20
"49","AS","VNXHCC","DENGUE","Undetermined",0,"AS-24-02-22",2024-02-22
"50","AS","VNXHCC","DENGUE","Undetermined",0,"AS-24-02-22",2024-02-22
"51","TC","CTUYXR","DENGUE","Undetermined",0,"TC-24-02-22",2024-02-22
"52","TC","CTUYXR","DENGUE","Undetermined",0,"TC-24-02-22",2024-02-22
"53","IA","DBXZPC","DENGUE","Undetermined",0,"IA-24-02-22",2024-02-22
"54","IA","DBXZPC","DENGUE","Undetermined",0,"IA-24-02-22",2024-02-22
"55","PT","L3QRJZ","DENGUE","Undetermined",0,"PT-24-02-22",2024-02-22
"56","PT","L3QRJZ","DENGUE","Undetermined",0,"PT-24-02-22",2024-02-22
"57","HO","R33ZR2","DENGUE","Undetermined",0,"HO-24-02-22",2024-02-22
"58","HO","R33ZR2","DENGUE","Undetermined",0,"HO-24-02-22",2024-02-22
"59","LB","MGBSUM","DENGUE","Undetermined",0,"LB_TX1-24-02-21",2024-02-21
"60","LB","MGBSUM","DENGUE","Undetermined",0,"LB_TX1-24-02-21",2024-02-21
"61","WF","P6RWHN","DENGUE","Undetermined",0,"Wichita Falls-24-02-21",2024-02-21
"62","WF","P6RWHN","DENGUE","Undetermined",0,"Wichita Falls-24-02-21",2024-02-21
"63","BC","LHWELN","DENGUE","Undetermined",0,"BTC-2024-02-21",2024-02-21
"64","BC","LHWELN","DENGUE","Undetermined",0,"BTC-2024-02-21",2024-02-21
"65","BW","ZNR8Y3","DENGUE","Undetermined",0,"BTW-2024-02-21",2024-02-21
"66","BW","ZNR8Y3","DENGUE","Undetermined",0,"BTW-2024-02-21",2024-02-21
"67","HW","GZ6BUV","DENGUE","Undetermined",0,"HW-2024-02-21",2024-02-21
"68","HW","GZ6BUV","DENGUE","Undetermined",0,"HW-2024-02-21",2024-02-21
"69","FR","TU7E78","DENGUE","Undetermined",0,"Fon-2024-02-21",2024-02-21
"70","FR","TU7E78","DENGUE","Undetermined",0,"Fon-2024-02-21",2024-02-21
"71","S1","R6NFPY","DENGUE","Undetermined",0,"DBoxA",2024-02-21
"72","S1","R6NFPY","DENGUE","Undetermined",0,"DBoxA",2024-02-21
"73","S2","MA4GLL","DENGUE","Undetermined",0,"DBoxC",2024-02-21
"74","S2","MA4GLL","DENGUE","Undetermined",0,"DBoxC",2024-02-21
"75","WC","HREP3A","DENGUE","Undetermined",0,"51470502-A",2024-02-21
"76","WC","HREP3A","DENGUE","Undetermined",0,"51470502-A",2024-02-21
"77","B1","ZJ6MKS","DENGUE","Undetermined",0,"BSR- 22124",2024-02-22
"78","B1","ZJ6MKS","DENGUE","Undetermined",0,"BSR- 22124",2024-02-22
"79","B2","KELKZJ","DENGUE","Undetermined",0,"SABIB- 22124",2024-02-22
"80","B2","KELKZJ","DENGUE","Undetermined",0,"SABIB- 22124",2024-02-22
"81","JT","EWU5A4","ENTERO","Undetermined",0,"JT-24-02-20",2024-02-20
"82","JT","EWU5A4","ENTERO","Undetermined",0,"JT-24-02-20",2024-02-20
"83","FH","UATVWX","ENTERO","Undetermined",0,"FH-24-02-20",2024-02-20
"84","FH","UATVWX","ENTERO","Undetermined",0,"FH-24-02-20",2024-02-20
"85","HS","UK5M6C","ENTERO","Undetermined",0,"HS-24-02-20",2024-02-20
"86","HS","UK5M6C","ENTERO","Undetermined",0,"HS-24-02-20",2024-02-20
"87","RB","VW8FVC","ENTERO","Undetermined",0,"RB-24-02-20",2024-02-20
"88","RB","VW8FVC","ENTERO","Undetermined",0,"RB-24-02-20",2024-02-20
"89","AS","VNXHCC","ENTERO","Undetermined",0,"AS-24-02-22",2024-02-22
"90","AS","VNXHCC","ENTERO","Undetermined",0,"AS-24-02-22",2024-02-22
"91","TC","CTUYXR","ENTERO","Undetermined",0,"TC-24-02-22",2024-02-22
"92","TC","CTUYXR","ENTERO","Undetermined",0,"TC-24-02-22",2024-02-22
"93","IA","DBXZPC","ENTERO","Undetermined",0,"IA-24-02-22",2024-02-22
"94","IA","DBXZPC","ENTERO","Undetermined",0,"IA-24-02-22",2024-02-22
"95","PT","L3QRJZ","ENTERO","Undetermined",0,"PT-24-02-22",2024-02-22
"96","PT","L3QRJZ","ENTERO","Undetermined",0,"PT-24-02-22",2024-02-22
"97","HO","R33ZR2","ENTERO","Undetermined",0,"HO-24-02-22",2024-02-22
"98","HO","R33ZR2","ENTERO","Undetermined",0,"HO-24-02-22",2024-02-22
"99","LB","MGBSUM","ENTERO","Undetermined",0,"LB_TX1-24-02-21",2024-02-21
"100","LB","MGBSUM","ENTERO","Undetermined",0,"LB_TX1-24-02-21",2024-02-21
"101","WF","P6RWHN","ENTERO","Undetermined",0,"Wichita Falls-24-02-21",2024-02-21
"102","WF","P6RWHN","ENTERO","Undetermined",0,"Wichita Falls-24-02-21",2024-02-21
"103","BC","LHWELN","ENTERO","Undetermined",0,"BTC-2024-02-21",2024-02-21
"104","BC","LHWELN","ENTERO","Undetermined",0,"BTC-2024-02-21",2024-02-21
"105","BW","ZNR8Y3","ENTERO","Undetermined",0,"BTW-2024-02-21",2024-02-21
"106","BW","ZNR8Y3","ENTERO","Undetermined",0,"BTW-2024-02-21",2024-02-21
"107","HW","GZ6BUV","ENTERO","Undetermined",0,"HW-2024-02-21",2024-02-21
"108","HW","GZ6BUV","ENTERO","Undetermined",0,"HW-2024-02-21",2024-02-21
"109","FR","TU7E78","ENTERO","Undetermined",0,"Fon-2024-02-21",2024-02-21
"110","FR","TU7E78","ENTERO","Undetermined",0,"Fon-2024-02-21",2024-02-21
"111","S1","R6NFPY","ENTERO","Undetermined",0,"DBoxA",2024-02-21
"112","S1","R6NFPY","ENTERO","Undetermined",0,"DBoxA",2024-02-21
"113","S2","MA4GLL","ENTERO","Undetermined",0,"DBoxC",2024-02-21
"114","S2","MA4GLL","ENTERO","Undetermined",0,"DBoxC",2024-02-21
"115","WC","HREP3A","ENTERO","Undetermined",0,"51470502-A",2024-02-21
"116","WC","HREP3A","ENTERO","Undetermined",0,"51470502-A",2024-02-21
"117","B1","ZJ6MKS","ENTERO","Undetermined",0,"BSR- 22124",2024-02-22
"118","B1","ZJ6MKS","ENTERO","Undetermined",0,"BSR- 22124",2024-02-22
"119","B2","KELKZJ","ENTERO","Undetermined",0,"SABIB- 22124",2024-02-22
"120","B2","KELKZJ","ENTERO","Undetermined",0,"SABIB- 22124",2024-02-22
"121","JT","EWU5A4","NOROVIRUS","Undetermined",0,"JT-24-02-20",2024-02-20
"122","JT","EWU5A4","NOROVIRUS","Undetermined",0,"JT-24-02-20",2024-02-20
"123","FH","UATVWX","NOROVIRUS","34.561",108736.498,"FH-24-02-20",2024-02-20
"124","FH","UATVWX","NOROVIRUS","33.756",189747.972,"FH-24-02-20",2024-02-20
"125","HS","UK5M6C","NOROVIRUS","36.458",29295.152,"HS-24-02-20",2024-02-20
"126","HS","UK5M6C","NOROVIRUS","34.47",115830.462,"HS-24-02-20",2024-02-20
"127","RB","VW8FVC","NOROVIRUS","32.785",371491.529,"RB-24-02-20",2024-02-20
"128","RB","VW8FVC","NOROVIRUS","34.401",121457.235,"RB-24-02-20",2024-02-20
"129","AS","VNXHCC","NOROVIRUS","33.943",166698.195,"AS-24-02-22",2024-02-22
"130","AS","VNXHCC","NOROVIRUS","33.725",193819.006,"AS-24-02-22",2024-02-22
"131","TC","CTUYXR","NOROVIRUS","Undetermined",0,"TC-24-02-22",2024-02-22
"132","TC","CTUYXR","NOROVIRUS","Undetermined",0,"TC-24-02-22",2024-02-22
"133","IA","DBXZPC","NOROVIRUS","37.846",11216.538,"IA-24-02-22",2024-02-22
"134","IA","DBXZPC","NOROVIRUS","34.998",80379.28,"IA-24-02-22",2024-02-22
"135","PT","L3QRJZ","NOROVIRUS","35.416",60228.045,"PT-24-02-22",2024-02-22
"136","PT","L3QRJZ","NOROVIRUS","35.35",63027.27,"PT-24-02-22",2024-02-22
"137","HO","R33ZR2","NOROVIRUS","38.409",7602.211,"HO-24-02-22",2024-02-22
"138","HO","R33ZR2","NOROVIRUS","34.279",132175.242,"HO-24-02-22",2024-02-22
"139","LB","MGBSUM","NOROVIRUS","31.088",1200212.716,"LB_TX1-24-02-21",2024-02-21
"140","LB","MGBSUM","NOROVIRUS","31.208",1105254.847,"LB_TX1-24-02-21",2024-02-21
"141","WF","P6RWHN","NOROVIRUS","33.714",195285.337,"Wichita Falls-24-02-21",2024-02-21
"142","WF","P6RWHN","NOROVIRUS","33.217",275428.562,"Wichita Falls-24-02-21",2024-02-21
"143","BC","LHWELN","NOROVIRUS","33.397",243161.526,"BTC-2024-02-21",2024-02-21
"144","BC","LHWELN","NOROVIRUS","34.722",97280.768,"BTC-2024-02-21",2024-02-21
"145","BW","ZNR8Y3","NOROVIRUS","Undetermined",0,"BTW-2024-02-21",2024-02-21
"146","BW","ZNR8Y3","NOROVIRUS","Undetermined",0,"BTW-2024-02-21",2024-02-21
"147","HW","GZ6BUV","NOROVIRUS","Undetermined",0,"HW-2024-02-21",2024-02-21
"148","HW","GZ6BUV","NOROVIRUS","Undetermined",0,"HW-2024-02-21",2024-02-21
"149","FR","TU7E78","NOROVIRUS","38.181",8897.3,"Fon-2024-02-21",2024-02-21
