"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","EVX4VG","CHIKUNGUNYA","Undetermined",0,"JT-24-03-05",2024-03-05
"2","JT","EVX4VG","CHIKUNGUNYA","Undetermined",0,"JT-24-03-05",2024-03-05
"3","FH","URDCA3","CHIKUNGUNYA","Undetermined",0,"FH-24-03-05",2024-03-05
"4","FH","URDCA3","CHIKUNGUNYA","Undetermined",0,"FH-24-03-05",2024-03-05
"5","HS","Y65Z87","CHIKUNGUNYA","Undetermined",0,"HS-24-03-05",2024-03-05
"6","HS","Y65Z87","CHIKUNGUNYA","Undetermined",0,"HS-24-03-05",2024-03-05
"7","RB","QPV258","CHIKUNGUNYA","Undetermined",0,"RB-24-03-05",2024-03-05
"8","RB","QPV258","CHIKUNGUNYA","Undetermined",0,"RB-24-03-05",2024-03-05
"9","AS","BSPR33","CHIKUNGUNYA","Undetermined",0,"AS-24-03-05",2024-03-05
"10","AS","BSPR33","CHIKUNGUNYA","Undetermined",0,"AS-24-03-05",2024-03-05
"11","TC","MGHK5D","CHIKUNGUNYA","Undetermined",0,"TC-24-03-05",2024-03-05
"12","TC","MGHK5D","CHIKUNGUNYA","Undetermined",0,"TC-24-03-05",2024-03-05
"13","MC","TLUSSU","CHIKUNGUNYA","Undetermined",0,"MC-24-03-05",2024-03-05
"14","MC","TLUSSU","CHIKUNGUNYA","Undetermined",0,"MC-24-03-05",2024-03-05
"15","IA","AUTUGE","CHIKUNGUNYA","Undetermined",0,"IA-24-03-05",2024-03-05
"16","IA","AUTUGE","CHIKUNGUNYA","Undetermined",0,"IA-24-03-05",2024-03-05
"17","PT","FDNA6R","CHIKUNGUNYA","Undetermined",0,"PT-24-03-05",2024-03-05
"18","PT","FDNA6R","CHIKUNGUNYA","Undetermined",0,"PT-24-03-05",2024-03-05
"19","HO","FEJTHY","CHIKUNGUNYA","Undetermined",0,"HO-24-03-05",2024-03-05
"20","HO","FEJTHY","CHIKUNGUNYA","Undetermined",0,"HO-24-03-05",2024-03-05
"21","LB","V2FSC7","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-03-05",2024-03-05
"22","LB","V2FSC7","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-03-05",2024-03-05
"23","WF","S3BLHE","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-03-05",2024-03-05
"24","WF","S3BLHE","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-03-05",2024-03-05
"25","BC","PJBJE7","CHIKUNGUNYA","Undetermined",0,"BTC-2024-03-04",2024-03-04
"26","BC","PJBJE7","CHIKUNGUNYA","Undetermined",0,"BTC-2024-03-04",2024-03-04
"27","BW","RXWB6L","CHIKUNGUNYA","Undetermined",0,"BTW-2024-03-04",2024-03-04
"28","BW","RXWB6L","CHIKUNGUNYA","Undetermined",0,"BTW-2024-03-04",2024-03-04
"29","HW","JZA2S2","CHIKUNGUNYA","Undetermined",0,"HW-2024-03-04",2024-03-04
"30","HW","JZA2S2","CHIKUNGUNYA","Undetermined",0,"HW-2024-03-04",2024-03-04
"31","FR","L4SKCA","CHIKUNGUNYA","Undetermined",0,"Fon-2024-03-04",2024-03-04
"32","FR","L4SKCA","CHIKUNGUNYA","Undetermined",0,"Fon-2024-03-04",2024-03-04
"33","S1","SD8NH5","CHIKUNGUNYA","Undetermined",0,"51662904-B",2024-03-05
"34","S1","SD8NH5","CHIKUNGUNYA","Undetermined",0,"51662904-B",2024-03-05
"35","S2","NAV45M","CHIKUNGUNYA","Undetermined",0,"51662905-B",2024-03-05
"36","S2","NAV45M","CHIKUNGUNYA","Undetermined",0,"51662905-B",2024-03-05
"37","WC","JV8REV","CHIKUNGUNYA","Undetermined",0,"51659702-A",2024-03-05
"38","WC","JV8REV","CHIKUNGUNYA","Undetermined",0,"51659702-A",2024-03-05
"39","B1","MS6ZEP","CHIKUNGUNYA","Undetermined",0,"BSR- 3624",2024-03-07
"40","B1","MS6ZEP","CHIKUNGUNYA","Undetermined",0,"BSR- 3624",2024-03-07
"41","B2","KCSGPT","CHIKUNGUNYA","Undetermined",0,"SABIB- 3624",2024-03-07
"42","B2","KCSGPT","CHIKUNGUNYA","Undetermined",0,"SABIB- 3624",2024-03-07
"43","JT","EVX4VG","DENGUE","Undetermined",0,"JT-24-03-05",2024-03-05
"44","JT","EVX4VG","DENGUE","Undetermined",0,"JT-24-03-05",2024-03-05
"45","FH","URDCA3","DENGUE","Undetermined",0,"FH-24-03-05",2024-03-05
"46","FH","URDCA3","DENGUE","Undetermined",0,"FH-24-03-05",2024-03-05
"47","HS","Y65Z87","DENGUE","Undetermined",0,"HS-24-03-05",2024-03-05
"48","HS","Y65Z87","DENGUE","Undetermined",0,"HS-24-03-05",2024-03-05
"49","RB","QPV258","DENGUE","Undetermined",0,"RB-24-03-05",2024-03-05
"50","RB","QPV258","DENGUE","Undetermined",0,"RB-24-03-05",2024-03-05
"51","AS","BSPR33","DENGUE","Undetermined",0,"AS-24-03-05",2024-03-05
"52","AS","BSPR33","DENGUE","Undetermined",0,"AS-24-03-05",2024-03-05
"53","TC","MGHK5D","DENGUE","Undetermined",0,"TC-24-03-05",2024-03-05
"54","TC","MGHK5D","DENGUE","Undetermined",0,"TC-24-03-05",2024-03-05
"55","MC","TLUSSU","DENGUE","Undetermined",0,"MC-24-03-05",2024-03-05
"56","MC","TLUSSU","DENGUE","Undetermined",0,"MC-24-03-05",2024-03-05
"57","IA","AUTUGE","DENGUE","Undetermined",0,"IA-24-03-05",2024-03-05
"58","IA","AUTUGE","DENGUE","Undetermined",0,"IA-24-03-05",2024-03-05
"59","PT","FDNA6R","DENGUE","Undetermined",0,"PT-24-03-05",2024-03-05
"60","PT","FDNA6R","DENGUE","Undetermined",0,"PT-24-03-05",2024-03-05
"61","HO","FEJTHY","DENGUE","Undetermined",0,"HO-24-03-05",2024-03-05
"62","HO","FEJTHY","DENGUE","Undetermined",0,"HO-24-03-05",2024-03-05
"63","LB","V2FSC7","DENGUE","Undetermined",0,"LB_TX1-24-03-05",2024-03-05
"64","LB","V2FSC7","DENGUE","Undetermined",0,"LB_TX1-24-03-05",2024-03-05
"65","WF","S3BLHE","DENGUE","Undetermined",0,"Wichita Falls-24-03-05",2024-03-05
"66","WF","S3BLHE","DENGUE","Undetermined",0,"Wichita Falls-24-03-05",2024-03-05
"67","BC","PJBJE7","DENGUE","Undetermined",0,"BTC-2024-03-04",2024-03-04
"68","BC","PJBJE7","DENGUE","Undetermined",0,"BTC-2024-03-04",2024-03-04
"69","BW","RXWB6L","DENGUE","Undetermined",0,"BTW-2024-03-04",2024-03-04
"70","BW","RXWB6L","DENGUE","Undetermined",0,"BTW-2024-03-04",2024-03-04
"71","HW","JZA2S2","DENGUE","Undetermined",0,"HW-2024-03-04",2024-03-04
"72","HW","JZA2S2","DENGUE","Undetermined",0,"HW-2024-03-04",2024-03-04
"73","FR","L4SKCA","DENGUE","Undetermined",0,"Fon-2024-03-04",2024-03-04
"74","FR","L4SKCA","DENGUE","Undetermined",0,"Fon-2024-03-04",2024-03-04
"75","S1","SD8NH5","DENGUE","Undetermined",0,"51662904-B",2024-03-05
"76","S1","SD8NH5","DENGUE","Undetermined",0,"51662904-B",2024-03-05
"77","S2","NAV45M","DENGUE","Undetermined",0,"51662905-B",2024-03-05
"78","S2","NAV45M","DENGUE","Undetermined",0,"51662905-B",2024-03-05
