"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","KLGU8Y","CHIKUNGUNYA","Undetermined",0,"JT-24-04-04",2024-04-04
"2","JT","KLGU8Y","CHIKUNGUNYA","Undetermined",0,"JT-24-04-04",2024-04-04
"3","FH","Z6RPHK","CHIKUNGUNYA","Undetermined",0,"FH-24-04-04",2024-04-04
"4","FH","Z6RPHK","CHIKUNGUNYA","Undetermined",0,"FH-24-04-04",2024-04-04
"5","HS","UWKY3B","CHIKUNGUNYA","Undetermined",0,"HS-24-04-04",2024-04-04
"6","HS","UWKY3B","CHIKUNGUNYA","Undetermined",0,"HS-24-04-04",2024-04-04
"7","RB","HNH7EE","CHIKUNGUNYA","Undetermined",0,"RB-24-04-04",2024-04-04
"8","RB","HNH7EE","CHIKUNGUNYA","Undetermined",0,"RB-24-04-04",2024-04-04
"9","AS","PMTYNW","CHIKUNGUNYA","Undetermined",0,"AS-24-04-02",2024-04-02
"10","AS","PMTYNW","CHIKUNGUNYA","Undetermined",0,"AS-24-04-02",2024-04-02
"11","TC","X4LNUJ","CHIKUNGUNYA","Undetermined",0,"TC-24-04-02",2024-04-02
"12","TC","X4LNUJ","CHIKUNGUNYA","Undetermined",0,"TC-24-04-02",2024-04-02
"13","MC","QX3BTT","CHIKUNGUNYA","Undetermined",0,"MC-24-04-02",2024-04-02
"14","MC","QX3BTT","CHIKUNGUNYA","Undetermined",0,"MC-24-04-02",2024-04-02
"15","IA","QE5YRP","CHIKUNGUNYA","Undetermined",0,"IA-24-04-02",2024-04-02
"16","IA","QE5YRP","CHIKUNGUNYA","Undetermined",0,"IA-24-04-02",2024-04-02
"17","PT","STHTFB","CHIKUNGUNYA","Undetermined",0,"PT-24-04-02",2024-04-02
"18","PT","STHTFB","CHIKUNGUNYA","Undetermined",0,"PT-24-04-02",2024-04-02
"19","HO","FFYK82","CHIKUNGUNYA","Undetermined",0,"HO-24-04-02",2024-04-02
"20","HO","FFYK82","CHIKUNGUNYA","Undetermined",0,"HO-24-04-02",2024-04-02
"21","LB","SXUAAJ","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-04-02",2024-04-02
"22","LB","SXUAAJ","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-04-02",2024-04-02
"23","WF","RAWUYW","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-04-02",2024-04-02
"24","WF","RAWUYW","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-04-02",2024-04-02
"25","BC","W7PC8B","CHIKUNGUNYA","Undetermined",0,"BTC-2024-04-01",2024-04-01
"26","BC","W7PC8B","CHIKUNGUNYA","Undetermined",0,"BTC-2024-04-01",2024-04-01
"27","HW","ZTXRVA","CHIKUNGUNYA","Undetermined",0,"HW-2024-04-01",2024-04-01
"28","HW","ZTXRVA","CHIKUNGUNYA","Undetermined",0,"HW-2024-04-01",2024-04-01
"29","FR","LL28PJ","CHIKUNGUNYA","Undetermined",0,"Fon-2024-04-01",2024-04-01
"30","FR","LL28PJ","CHIKUNGUNYA","Undetermined",0,"Fon-2024-04-01",2024-04-01
"31","WC","DUQSXZ","CHIKUNGUNYA","Undetermined",0,"OPS41214",2024-04-02
"32","WC","DUQSXZ","CHIKUNGUNYA","Undetermined",0,"OPS41214",2024-04-02
"33","B1","NZCP7S","CHIKUNGUNYA","Undetermined",0,"BSR- 4324",2024-04-04
"34","B1","NZCP7S","CHIKUNGUNYA","Undetermined",0,"BSR- 4324",2024-04-04
"35","B2","DECW4J","CHIKUNGUNYA","Undetermined",0,"SABIB- 4324",2024-04-04
"36","B2","DECW4J","CHIKUNGUNYA","Undetermined",0,"SABIB- 4324",2024-04-04
"37","JT","KLGU8Y","DENGUE","Undetermined",0,"JT-24-04-04",2024-04-04
"38","JT","KLGU8Y","DENGUE","Undetermined",0,"JT-24-04-04",2024-04-04
"39","FH","Z6RPHK","DENGUE","Undetermined",0,"FH-24-04-04",2024-04-04
"40","FH","Z6RPHK","DENGUE","Undetermined",0,"FH-24-04-04",2024-04-04
"41","HS","UWKY3B","DENGUE","Undetermined",0,"HS-24-04-04",2024-04-04
"42","HS","UWKY3B","DENGUE","Undetermined",0,"HS-24-04-04",2024-04-04
"43","RB","HNH7EE","DENGUE","Undetermined",0,"RB-24-04-04",2024-04-04
"44","RB","HNH7EE","DENGUE","Undetermined",0,"RB-24-04-04",2024-04-04
"45","AS","PMTYNW","DENGUE","Undetermined",0,"AS-24-04-02",2024-04-02
"46","AS","PMTYNW","DENGUE","Undetermined",0,"AS-24-04-02",2024-04-02
"47","TC","X4LNUJ","DENGUE","Undetermined",0,"TC-24-04-02",2024-04-02
"48","TC","X4LNUJ","DENGUE","Undetermined",0,"TC-24-04-02",2024-04-02
"49","MC","QX3BTT","DENGUE","Undetermined",0,"MC-24-04-02",2024-04-02
"50","MC","QX3BTT","DENGUE","Undetermined",0,"MC-24-04-02",2024-04-02
"51","IA","QE5YRP","DENGUE","Undetermined",0,"IA-24-04-02",2024-04-02
"52","IA","QE5YRP","DENGUE","Undetermined",0,"IA-24-04-02",2024-04-02
"53","PT","STHTFB","DENGUE","Undetermined",0,"PT-24-04-02",2024-04-02
"54","PT","STHTFB","DENGUE","Undetermined",0,"PT-24-04-02",2024-04-02
"55","HO","FFYK82","DENGUE","Undetermined",0,"HO-24-04-02",2024-04-02
"56","HO","FFYK82","DENGUE","Undetermined",0,"HO-24-04-02",2024-04-02
"57","LB","SXUAAJ","DENGUE","Undetermined",0,"LB_TX1-24-04-02",2024-04-02
"58","LB","SXUAAJ","DENGUE","Undetermined",0,"LB_TX1-24-04-02",2024-04-02
"59","WF","RAWUYW","DENGUE","Undetermined",0,"Wichita Falls-24-04-02",2024-04-02
"60","WF","RAWUYW","DENGUE","Undetermined",0,"Wichita Falls-24-04-02",2024-04-02
"61","BC","W7PC8B","DENGUE","Undetermined",0,"BTC-2024-04-01",2024-04-01
"62","BC","W7PC8B","DENGUE","Undetermined",0,"BTC-2024-04-01",2024-04-01
"63","HW","ZTXRVA","DENGUE","Undetermined",0,"HW-2024-04-01",2024-04-01
"64","HW","ZTXRVA","DENGUE","Undetermined",0,"HW-2024-04-01",2024-04-01
"65","FR","LL28PJ","DENGUE","Undetermined",0,"Fon-2024-04-01",2024-04-01
"66","FR","LL28PJ","DENGUE","Undetermined",0,"Fon-2024-04-01",2024-04-01
"67","WC","DUQSXZ","DENGUE","Undetermined",0,"OPS41214",2024-04-02
"68","WC","DUQSXZ","DENGUE","Undetermined",0,"OPS41214",2024-04-02
