"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"11029","JT","YU6F64","CHIKUNGUNYA","Undetermined",0,"JT-24-05-21",2024-05-21
"5172","JT","YU6F64","CHIKUNGUNYA","Undetermined",0,"JT-24-05-21",2024-05-21
"9169","FH","HCWZBL","CHIKUNGUNYA","Undetermined",0,"FH-24-05-21",2024-05-21
"13172","FH","HCWZBL","CHIKUNGUNYA","Undetermined",0,"FH-24-05-21",2024-05-21
"17129","HS","CQKD3L","CHIKUNGUNYA","Undetermined",0,"HS-24-05-21",2024-05-21
"21143","HS","CQKD3L","CHIKUNGUNYA","Undetermined",0,"HS-24-05-21",2024-05-21
"25140","RB","JBCFPC","CHIKUNGUNYA","Undetermined",0,"RB-24-05-21",2024-05-21
"29140","RB","JBCFPC","CHIKUNGUNYA","Undetermined",0,"RB-24-05-21",2024-05-21
"33136","AS","XM6Z5T","CHIKUNGUNYA","Undetermined",0,"AS-24-05-21",2024-05-21
"3761","AS","XM6Z5T","CHIKUNGUNYA","Undetermined",0,"AS-24-05-21",2024-05-21
"4189","TC","D4QJ7R","CHIKUNGUNYA","Undetermined",0,"TC-24-05-21",2024-05-21
"4545","TC","D4QJ7R","CHIKUNGUNYA","Undetermined",0,"TC-24-05-21",2024-05-21
"4943","MC","MXUES3","CHIKUNGUNYA","Undetermined",0,"MC-24-05-21",2024-05-21
"5343","MC","MXUES3","CHIKUNGUNYA","Undetermined",0,"MC-24-05-21",2024-05-21
"5742","IA","A9AUEL","CHIKUNGUNYA","Undetermined",0,"IA-24-05-21",2024-05-21
"6157","IA","A9AUEL","CHIKUNGUNYA","Undetermined",0,"IA-24-05-21",2024-05-21
"6542","PT","AZ3EV2","CHIKUNGUNYA","Undetermined",0,"PT-24-05-21",2024-05-21
"6942","PT","AZ3EV2","CHIKUNGUNYA","Undetermined",0,"PT-24-05-21",2024-05-21
"7343","HO","DAZEQV","CHIKUNGUNYA","Undetermined",0,"HO-24-05-21",2024-05-21
"7742","HO","DAZEQV","CHIKUNGUNYA","Undetermined",0,"HO-24-05-21",2024-05-21
"8175","LB","HTYBRB","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-05-21",2024-05-21
"8542","LB","HTYBRB","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-05-21",2024-05-21
"8940","WF","RHKZGD","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-05-21",2024-05-21
"9342","WF","RHKZGD","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-05-21",2024-05-21
"9740","S1","T4LX63","CHIKUNGUNYA","Undetermined",0,"52859804-A",2024-05-21
"10155","S1","T4LX63","CHIKUNGUNYA","Undetermined",0,"52859804-A",2024-05-21
"10541","S2","GM38UF","CHIKUNGUNYA","Undetermined",0,"52859805-A",2024-05-21
"10941","S2","GM38UF","CHIKUNGUNYA","Undetermined",0,"52859805-A",2024-05-21
"11344","WC","Y5TPHK","CHIKUNGUNYA","Undetermined",0,"SR520",2024-05-21
"11741","WC","Y5TPHK","CHIKUNGUNYA","Undetermined",0,"SR520",2024-05-21
"12175","B1","BDAPRA","CHIKUNGUNYA","Undetermined",0,"BSR- 52224",2024-05-23
"12541","B1","BDAPRA","CHIKUNGUNYA","Undetermined",0,"BSR- 52224",2024-05-23
"12941","B2","UJDGQQ","CHIKUNGUNYA","Undetermined",0,"SABIB- 52224",2024-05-23
"13343","B2","UJDGQQ","CHIKUNGUNYA","Undetermined",0,"SABIB- 52224",2024-05-23
"13741","ZC","Q3CBDU","CHIKUNGUNYA","Undetermined",0,"Zacat-2024-05-21",2024-05-21
"14157","ZC","Q3CBDU","CHIKUNGUNYA","Undetermined",0,"Zacat-2024-05-21",2024-05-21
"14537","SL","S3RW34","CHIKUNGUNYA","Undetermined",0,"South-Laredo-2024-05-21",2024-05-21
"14937","SL","S3RW34","CHIKUNGUNYA","Undetermined",0,"South-Laredo-2024-05-21",2024-05-21
"21023","JT","YU6F64","DENGUE","Undetermined",0,"JT-24-05-21",2024-05-21
"6158","JT","YU6F64","DENGUE","Undetermined",0,"JT-24-05-21",2024-05-21
"10156","FH","HCWZBL","DENGUE","Undetermined",0,"FH-24-05-21",2024-05-21
"14158","FH","HCWZBL","DENGUE","Undetermined",0,"FH-24-05-21",2024-05-21
"18108","HS","CQKD3L","DENGUE","Undetermined",0,"HS-24-05-21",2024-05-21
"22130","HS","CQKD3L","DENGUE","Undetermined",0,"HS-24-05-21",2024-05-21
"26127","RB","JBCFPC","DENGUE","Undetermined",0,"RB-24-05-21",2024-05-21
"30127","RB","JBCFPC","DENGUE","Undetermined",0,"RB-24-05-21",2024-05-21
"34120","AS","XM6Z5T","DENGUE","Undetermined",0,"AS-24-05-21",2024-05-21
"3842","AS","XM6Z5T","DENGUE","Undetermined",0,"AS-24-05-21",2024-05-21
"4240","TC","D4QJ7R","DENGUE","Undetermined",0,"TC-24-05-21",2024-05-21
"4628","TC","D4QJ7R","DENGUE","Undetermined",0,"TC-24-05-21",2024-05-21
"5023","MC","MXUES3","DENGUE","Undetermined",0,"MC-24-05-21",2024-05-21
"5426","MC","MXUES3","DENGUE","Undetermined",0,"MC-24-05-21",2024-05-21
"5824","IA","A9AUEL","DENGUE","Undetermined",0,"IA-24-05-21",2024-05-21
"6226","IA","A9AUEL","DENGUE","Undetermined",0,"IA-24-05-21",2024-05-21
"6623","PT","AZ3EV2","DENGUE","Undetermined",0,"PT-24-05-21",2024-05-21
"7022","PT","AZ3EV2","DENGUE","Undetermined",0,"PT-24-05-21",2024-05-21
"7426","HO","DAZEQV","DENGUE","Undetermined",0,"HO-24-05-21",2024-05-21
"7824","HO","DAZEQV","DENGUE","Undetermined",0,"HO-24-05-21",2024-05-21
"8227","LB","HTYBRB","DENGUE","Undetermined",0,"LB_TX1-24-05-21",2024-05-21
"8625","LB","HTYBRB","DENGUE","Undetermined",0,"LB_TX1-24-05-21",2024-05-21
"9021","WF","RHKZGD","DENGUE","Undetermined",0,"Wichita Falls-24-05-21",2024-05-21
"9425","WF","RHKZGD","DENGUE","Undetermined",0,"Wichita Falls-24-05-21",2024-05-21
"9823","S1","T4LX63","DENGUE","Undetermined",0,"52859804-A",2024-05-21
"10226","S1","T4LX63","DENGUE","Undetermined",0,"52859804-A",2024-05-21
"10623","S2","GM38UF","DENGUE","Undetermined",0,"52859805-A",2024-05-21
"11030","S2","GM38UF","DENGUE","Undetermined",0,"52859805-A",2024-05-21
"11427","WC","Y5TPHK","DENGUE","Undetermined",0,"SR520",2024-05-21
"11825","WC","Y5TPHK","DENGUE","Undetermined",0,"SR520",2024-05-21
"12227","B1","BDAPRA","DENGUE","Undetermined",0,"BSR- 52224",2024-05-23
"12625","B1","BDAPRA","DENGUE","Undetermined",0,"BSR- 52224",2024-05-23
"13023","B2","UJDGQQ","DENGUE","Undetermined",0,"SABIB- 52224",2024-05-23
"13426","B2","UJDGQQ","DENGUE","Undetermined",0,"SABIB- 52224",2024-05-23
"13824","ZC","Q3CBDU","DENGUE","Undetermined",0,"Zacat-2024-05-21",2024-05-21
"14226","ZC","Q3CBDU","DENGUE","Undetermined",0,"Zacat-2024-05-21",2024-05-21
"14622","SL","S3RW34","DENGUE","Undetermined",0,"South-Laredo-2024-05-21",2024-05-21
"15020","SL","S3RW34","DENGUE","Undetermined",0,"South-Laredo-2024-05-21",2024-05-21
"16924","JT","YU6F64","ENTERO","Undetermined",0,"JT-24-05-21",2024-05-21
"17325","JT","YU6F64","ENTERO","Undetermined",0,"JT-24-05-21",2024-05-21
"17718","FH","HCWZBL","ENTERO","Undetermined",0,"FH-24-05-21",2024-05-21
"18123","FH","HCWZBL","ENTERO","Undetermined",0,"FH-24-05-21",2024-05-21
"18517","HS","CQKD3L","ENTERO","Undetermined",0,"HS-24-05-21",2024-05-21
"18917","HS","CQKD3L","ENTERO","Undetermined",0,"HS-24-05-21",2024-05-21
"19322","RB","JBCFPC","ENTERO","Undetermined",0,"RB-24-05-21",2024-05-21
"19718","RB","JBCFPC","ENTERO","Undetermined",0,"RB-24-05-21",2024-05-21
"20137","AS","XM6Z5T","ENTERO","Undetermined",0,"AS-24-05-21",2024-05-21
"20516","AS","XM6Z5T","ENTERO","Undetermined",0,"AS-24-05-21",2024-05-21
"20915","TC","D4QJ7R","ENTERO","Undetermined",0,"TC-24-05-21",2024-05-21
"21320","TC","D4QJ7R","ENTERO","Undetermined",0,"TC-24-05-21",2024-05-21
"21716","MC","MXUES3","ENTERO","Undetermined",0,"MC-24-05-21",2024-05-21
"22131","MC","MXUES3","ENTERO","Undetermined",0,"MC-24-05-21",2024-05-21
"22515","IA","A9AUEL","ENTERO","Undetermined",0,"IA-24-05-21",2024-05-21
"22915","IA","A9AUEL","ENTERO","Undetermined",0,"IA-24-05-21",2024-05-21
"23319","PT","AZ3EV2","ENTERO","Undetermined",0,"PT-24-05-21",2024-05-21
"23715","PT","AZ3EV2","ENTERO","Undetermined",0,"PT-24-05-21",2024-05-21
"24140","HO","DAZEQV","ENTERO","Undetermined",0,"HO-24-05-21",2024-05-21
"24516","HO","DAZEQV","ENTERO","Undetermined",0,"HO-24-05-21",2024-05-21
"24915","LB","HTYBRB","ENTERO","Undetermined",0,"LB_TX1-24-05-21",2024-05-21
"25319","LB","HTYBRB","ENTERO","Undetermined",0,"LB_TX1-24-05-21",2024-05-21
"25715","WF","RHKZGD","ENTERO","Undetermined",0,"Wichita Falls-24-05-21",2024-05-21
"26128","WF","RHKZGD","ENTERO","Undetermined",0,"Wichita Falls-24-05-21",2024-05-21
"26516","S1","T4LX63","ENTERO","Undetermined",0,"52859804-A",2024-05-21
"26915","S1","T4LX63","ENTERO","Undetermined",0,"52859804-A",2024-05-21
"27319","S2","GM38UF","ENTERO","Undetermined",0,"52859805-A",2024-05-21
"27715","S2","GM38UF","ENTERO","Undetermined",0,"52859805-A",2024-05-21
"28140","WC","Y5TPHK","ENTERO","Undetermined",0,"SR520",2024-05-21
"28516","WC","Y5TPHK","ENTERO","Undetermined",0,"SR520",2024-05-21
"28915","B1","BDAPRA","ENTERO","Undetermined",0,"BSR- 52224",2024-05-23
"29319","B1","BDAPRA","ENTERO","Undetermined",0,"BSR- 52224",2024-05-23
"29715","B2","UJDGQQ","ENTERO","Undetermined",0,"SABIB- 52224",2024-05-23
"30128","B2","UJDGQQ","ENTERO","Undetermined",0,"SABIB- 52224",2024-05-23
"30514","ZC","Q3CBDU","ENTERO","Undetermined",0,"Zacat-2024-05-21",2024-05-21
"30913","ZC","Q3CBDU","ENTERO","Undetermined",0,"Zacat-2024-05-21",2024-05-21
"31317","SL","S3RW34","ENTERO","Undetermined",0,"South-Laredo-2024-05-21",2024-05-21
"31715","SL","S3RW34","ENTERO","Undetermined",0,"South-Laredo-2024-05-21",2024-05-21
"17018","JT","YU6F64","NOROVIRUS","36.269",33382.779,"JT-24-05-21",2024-05-21
"17419","JT","YU6F64","NOROVIRUS","38.444",7419.409,"JT-24-05-21",2024-05-21
"17813","FH","HCWZBL","NOROVIRUS","37.072",19167.326,"FH-24-05-21",2024-05-21
"18218","FH","HCWZBL","NOROVIRUS","38.345",7947.292,"FH-24-05-21",2024-05-21
"18616","HS","CQKD3L","NOROVIRUS","Undetermined",0,"HS-24-05-21",2024-05-21
"19016","HS","CQKD3L","NOROVIRUS","Undetermined",0,"HS-24-05-21",2024-05-21
"19419","RB","JBCFPC","NOROVIRUS","33.357",250050.077,"RB-24-05-21",2024-05-21
"19817","RB","JBCFPC","NOROVIRUS","35.759",47507.889,"RB-24-05-21",2024-05-21
"20219","AS","XM6Z5T","NOROVIRUS","33.607",210325.465,"AS-24-05-21",2024-05-21
"20615","AS","XM6Z5T","NOROVIRUS","32.427",475769.242,"AS-24-05-21",2024-05-21
"21024","TC","D4QJ7R","NOROVIRUS","Undetermined",0,"TC-24-05-21",2024-05-21
"21418","TC","D4QJ7R","NOROVIRUS","Undetermined",0,"TC-24-05-21",2024-05-21
"21816","MC","MXUES3","NOROVIRUS","33.337",253567.191,"MC-24-05-21",2024-05-21
"22219","MC","MXUES3","NOROVIRUS","34.379",123319,"MC-24-05-21",2024-05-21
