"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","QUX9R6","CHIKUNGUNYA","Undetermined",0,"JT-24-03-19",2024-03-19
"2","JT","QUX9R6","CHIKUNGUNYA","Undetermined",0,"JT-24-03-19",2024-03-19
"3","FH","B6CP7Y","CHIKUNGUNYA","Undetermined",0,"FH-24-03-19",2024-03-19
"4","FH","B6CP7Y","CHIKUNGUNYA","Undetermined",0,"FH-24-03-19",2024-03-19
"5","HS","ZKL9WC","CHIKUNGUNYA","Undetermined",0,"HS-24-03-19",2024-03-19
"6","HS","ZKL9WC","CHIKUNGUNYA","Undetermined",0,"HS-24-03-19",2024-03-19
"7","RB","DQ57HR","CHIKUNGUNYA","Undetermined",0,"RB-24-03-19",2024-03-19
"8","RB","DQ57HR","CHIKUNGUNYA","Undetermined",0,"RB-24-03-19",2024-03-19
"9","AS","Q3JVD4","CHIKUNGUNYA","Undetermined",0,"AS-24-03-19",2024-03-19
"10","AS","Q3JVD4","CHIKUNGUNYA","Undetermined",0,"AS-24-03-19",2024-03-19
"11","TC","KM4KEE","CHIKUNGUNYA","Undetermined",0,"TC-24-03-19",2024-03-19
"12","TC","KM4KEE","CHIKUNGUNYA","Undetermined",0,"TC-24-03-19",2024-03-19
"13","MC","KV97VW","CHIKUNGUNYA","Undetermined",0,"MC-24-03-19",2024-03-19
"14","MC","KV97VW","CHIKUNGUNYA","Undetermined",0,"MC-24-03-19",2024-03-19
"15","IA","UZ7ZE8","CHIKUNGUNYA","Undetermined",0,"IA-24-03-19",2024-03-19
"16","IA","UZ7ZE8","CHIKUNGUNYA","Undetermined",0,"IA-24-03-19",2024-03-19
"17","PT","QZRVXD","CHIKUNGUNYA","Undetermined",0,"PT-24-03-19",2024-03-19
"18","PT","QZRVXD","CHIKUNGUNYA","Undetermined",0,"PT-24-03-19",2024-03-19
"19","HO","DWW9YA","CHIKUNGUNYA","Undetermined",0,"HO-24-03-19",2024-03-19
"20","HO","DWW9YA","CHIKUNGUNYA","Undetermined",0,"HO-24-03-19",2024-03-19
"21","LB","WXEGNA","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-03-19",2024-03-19
"22","LB","WXEGNA","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-03-19",2024-03-19
"23","WF","JNNAUP","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-03-19",2024-03-19
"24","WF","JNNAUP","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-03-19",2024-03-19
"25","BC","CJK87T","CHIKUNGUNYA","Undetermined",0,"BTC-2024-03-18",2024-03-18
"26","BC","CJK87T","CHIKUNGUNYA","Undetermined",0,"BTC-2024-03-18",2024-03-18
"27","BW","WY6H8W","CHIKUNGUNYA","Undetermined",0,"BTW-2024-03-18",2024-03-18
"28","BW","WY6H8W","CHIKUNGUNYA","Undetermined",0,"BTW-2024-03-18",2024-03-18
"29","HW","VENTZW","CHIKUNGUNYA","Undetermined",0,"HW-2024-03-18",2024-03-18
"30","HW","VENTZW","CHIKUNGUNYA","Undetermined",0,"HW-2024-03-18",2024-03-18
"31","FR","G6TDDG","CHIKUNGUNYA","Undetermined",0,"Fon-2024-03-18",2024-03-18
"32","FR","G6TDDG","CHIKUNGUNYA","Undetermined",0,"Fon-2024-03-18",2024-03-18
"33","S1","CADR3U","CHIKUNGUNYA","Undetermined",0,"D Box A",2024-03-20
"34","S1","CADR3U","CHIKUNGUNYA","Undetermined",0,"D Box A",2024-03-20
"35","S2","JAKYHT","CHIKUNGUNYA","Undetermined",0,"D Box C",2024-03-20
"36","S2","JAKYHT","CHIKUNGUNYA","Undetermined",0,"D Box C",2024-03-20
"37","WC","ALZY2S","CHIKUNGUNYA","Undetermined",0,"OPS317",2024-03-20
"38","WC","ALZY2S","CHIKUNGUNYA","Undetermined",0,"OPS317",2024-03-20
"39","B1","TYLD8P","CHIKUNGUNYA","Undetermined",0,"BSR- 32024",2024-03-21
"40","B1","TYLD8P","CHIKUNGUNYA","Undetermined",0,"BSR- 32024",2024-03-21
"41","B2","GJPTKL","CHIKUNGUNYA","Undetermined",0,"SABIB- 32024",2024-03-21
"42","B2","GJPTKL","CHIKUNGUNYA","Undetermined",0,"SABIB- 32024",2024-03-21
"43","JT","QUX9R6","DENGUE","Undetermined",0,"JT-24-03-19",2024-03-19
"44","JT","QUX9R6","DENGUE","Undetermined",0,"JT-24-03-19",2024-03-19
"45","FH","B6CP7Y","DENGUE","Undetermined",0,"FH-24-03-19",2024-03-19
"46","FH","B6CP7Y","DENGUE","Undetermined",0,"FH-24-03-19",2024-03-19
"47","HS","ZKL9WC","DENGUE","Undetermined",0,"HS-24-03-19",2024-03-19
"48","HS","ZKL9WC","DENGUE","Undetermined",0,"HS-24-03-19",2024-03-19
"49","RB","DQ57HR","DENGUE","Undetermined",0,"RB-24-03-19",2024-03-19
"50","RB","DQ57HR","DENGUE","Undetermined",0,"RB-24-03-19",2024-03-19
"51","AS","Q3JVD4","DENGUE","Undetermined",0,"AS-24-03-19",2024-03-19
"52","AS","Q3JVD4","DENGUE","Undetermined",0,"AS-24-03-19",2024-03-19
"53","TC","KM4KEE","DENGUE","Undetermined",0,"TC-24-03-19",2024-03-19
"54","TC","KM4KEE","DENGUE","Undetermined",0,"TC-24-03-19",2024-03-19
"55","MC","KV97VW","DENGUE","Undetermined",0,"MC-24-03-19",2024-03-19
"56","MC","KV97VW","DENGUE","Undetermined",0,"MC-24-03-19",2024-03-19
"57","IA","UZ7ZE8","DENGUE","Undetermined",0,"IA-24-03-19",2024-03-19
"58","IA","UZ7ZE8","DENGUE","Undetermined",0,"IA-24-03-19",2024-03-19
"59","PT","QZRVXD","DENGUE","Undetermined",0,"PT-24-03-19",2024-03-19
"60","PT","QZRVXD","DENGUE","Undetermined",0,"PT-24-03-19",2024-03-19
"61","HO","DWW9YA","DENGUE","Undetermined",0,"HO-24-03-19",2024-03-19
"62","HO","DWW9YA","DENGUE","Undetermined",0,"HO-24-03-19",2024-03-19
"63","LB","WXEGNA","DENGUE","Undetermined",0,"LB_TX1-24-03-19",2024-03-19
"64","LB","WXEGNA","DENGUE","Undetermined",0,"LB_TX1-24-03-19",2024-03-19
"65","WF","JNNAUP","DENGUE","Undetermined",0,"Wichita Falls-24-03-19",2024-03-19
"66","WF","JNNAUP","DENGUE","Undetermined",0,"Wichita Falls-24-03-19",2024-03-19
"67","BC","CJK87T","DENGUE","Undetermined",0,"BTC-2024-03-18",2024-03-18
"68","BC","CJK87T","DENGUE","Undetermined",0,"BTC-2024-03-18",2024-03-18
"69","BW","WY6H8W","DENGUE","Undetermined",0,"BTW-2024-03-18",2024-03-18
"70","BW","WY6H8W","DENGUE","Undetermined",0,"BTW-2024-03-18",2024-03-18
"71","HW","VENTZW","DENGUE","Undetermined",0,"HW-2024-03-18",2024-03-18
"72","HW","VENTZW","DENGUE","Undetermined",0,"HW-2024-03-18",2024-03-18
"73","FR","G6TDDG","DENGUE","Undetermined",0,"Fon-2024-03-18",2024-03-18
"74","FR","G6TDDG","DENGUE","Undetermined",0,"Fon-2024-03-18",2024-03-18
"75","S1","CADR3U","DENGUE","Undetermined",0,"D Box A",2024-03-20
"76","S1","CADR3U","DENGUE","Undetermined",0,"D Box A",2024-03-20
"77","S2","JAKYHT","DENGUE","Undetermined",0,"D Box C",2024-03-20
"78","S2","JAKYHT","DENGUE","Undetermined",0,"D Box C",2024-03-20
"79","WC","ALZY2S","DENGUE","Undetermined",0,"OPS317",2024-03-20
"80","WC","ALZY2S","DENGUE","Undetermined",0,"OPS317",2024-03-20
"81","B1","TYLD8P","DENGUE","Undetermined",0,"BSR- 32024",2024-03-21
"82","B1","TYLD8P","DENGUE","Undetermined",0,"BSR- 32024",2024-03-21
"83","B2","GJPTKL","DENGUE","Undetermined",0,"SABIB- 32024",2024-03-21
"84","B2","GJPTKL","DENGUE","Undetermined",0,"SABIB- 32024",2024-03-21
"85","JT","QUX9R6","ENTERO","Undetermined",0,"JT-24-03-19",2024-03-19
"86","JT","QUX9R6","ENTERO","Undetermined",0,"JT-24-03-19",2024-03-19
"87","FH","B6CP7Y","ENTERO","Undetermined",0,"FH-24-03-19",2024-03-19
"88","FH","B6CP7Y","ENTERO","Undetermined",0,"FH-24-03-19",2024-03-19
"89","HS","ZKL9WC","ENTERO","Undetermined",0,"HS-24-03-19",2024-03-19
"90","HS","ZKL9WC","ENTERO","Undetermined",0,"HS-24-03-19",2024-03-19
"91","RB","DQ57HR","ENTERO","Undetermined",0,"RB-24-03-19",2024-03-19
"92","RB","DQ57HR","ENTERO","Undetermined",0,"RB-24-03-19",2024-03-19
"93","AS","Q3JVD4","ENTERO","Undetermined",0,"AS-24-03-19",2024-03-19
"94","AS","Q3JVD4","ENTERO","Undetermined",0,"AS-24-03-19",2024-03-19
"95","TC","KM4KEE","ENTERO","Undetermined",0,"TC-24-03-19",2024-03-19
"96","TC","KM4KEE","ENTERO","Undetermined",0,"TC-24-03-19",2024-03-19
"97","MC","KV97VW","ENTERO","Undetermined",0,"MC-24-03-19",2024-03-19
"98","MC","KV97VW","ENTERO","Undetermined",0,"MC-24-03-19",2024-03-19
"99","IA","UZ7ZE8","ENTERO","Undetermined",0,"IA-24-03-19",2024-03-19
"100","IA","UZ7ZE8","ENTERO","Undetermined",0,"IA-24-03-19",2024-03-19
"101","PT","QZRVXD","ENTERO","Undetermined",0,"PT-24-03-19",2024-03-19
"102","PT","QZRVXD","ENTERO","Undetermined",0,"PT-24-03-19",2024-03-19
"103","HO","DWW9YA","ENTERO","Undetermined",0,"HO-24-03-19",2024-03-19
"104","HO","DWW9YA","ENTERO","Undetermined",0,"HO-24-03-19",2024-03-19
"105","LB","WXEGNA","ENTERO","Undetermined",0,"LB_TX1-24-03-19",2024-03-19
"106","LB","WXEGNA","ENTERO","Undetermined",0,"LB_TX1-24-03-19",2024-03-19
"107","WF","JNNAUP","ENTERO","Undetermined",0,"Wichita Falls-24-03-19",2024-03-19
"108","WF","JNNAUP","ENTERO","Undetermined",0,"Wichita Falls-24-03-19",2024-03-19
"109","BC","CJK87T","ENTERO","Undetermined",0,"BTC-2024-03-18",2024-03-18
"110","BC","CJK87T","ENTERO","Undetermined",0,"BTC-2024-03-18",2024-03-18
"111","BW","WY6H8W","ENTERO","Undetermined",0,"BTW-2024-03-18",2024-03-18
"112","BW","WY6H8W","ENTERO","Undetermined",0,"BTW-2024-03-18",2024-03-18
"113","HW","VENTZW","ENTERO","Undetermined",0,"HW-2024-03-18",2024-03-18
"114","HW","VENTZW","ENTERO","Undetermined",0,"HW-2024-03-18",2024-03-18
"115","FR","G6TDDG","ENTERO","Undetermined",0,"Fon-2024-03-18",2024-03-18
"116","FR","G6TDDG","ENTERO","Undetermined",0,"Fon-2024-03-18",2024-03-18
"117","S1","CADR3U","ENTERO","Undetermined",0,"D Box A",2024-03-20
"118","S1","CADR3U","ENTERO","Undetermined",0,"D Box A",2024-03-20
"119","S2","JAKYHT","ENTERO","Undetermined",0,"D Box C",2024-03-20
"120","S2","JAKYHT","ENTERO","Undetermined",0,"D Box C",2024-03-20
"121","WC","ALZY2S","ENTERO","Undetermined",0,"OPS317",2024-03-20
"122","WC","ALZY2S","ENTERO","Undetermined",0,"OPS317",2024-03-20
"123","B1","TYLD8P","ENTERO","Undetermined",0,"BSR- 32024",2024-03-21
"124","B1","TYLD8P","ENTERO","Undetermined",0,"BSR- 32024",2024-03-21
"125","B2","GJPTKL","ENTERO","Undetermined",0,"SABIB- 32024",2024-03-21
"126","B2","GJPTKL","ENTERO","Undetermined",0,"SABIB- 32024",2024-03-21
"127","JT","QUX9R6","NOROVIRUS","Undetermined",0,"JT-24-03-19",2024-03-19
"128","JT","QUX9R6","NOROVIRUS","39.507",3557.297,"JT-24-03-19",2024-03-19
"129","FH","B6CP7Y","NOROVIRUS","33.886",173435.543,"FH-24-03-19",2024-03-19
"130","FH","B6CP7Y","NOROVIRUS","34.365",124544.424,"FH-24-03-19",2024-03-19
"131","HS","ZKL9WC","NOROVIRUS","34.558",108969.83,"HS-24-03-19",2024-03-19
"132","HS","ZKL9WC","NOROVIRUS","43.907",169.793,"HS-24-03-19",2024-03-19
"133","RB","DQ57HR","NOROVIRUS","31.797",735148.95,"RB-24-03-19",2024-03-19
"134","RB","DQ57HR","NOROVIRUS","31.914",678250.865,"RB-24-03-19",2024-03-19
"135","AS","Q3JVD4","NOROVIRUS","34.15",144487.007,"AS-24-03-19",2024-03-19
"136","AS","Q3JVD4","NOROVIRUS","Undetermined",0,"AS-24-03-19",2024-03-19
"137","TC","KM4KEE","NOROVIRUS","33.765",188557.76,"TC-24-03-19",2024-03-19
"138","TC","KM4KEE","NOROVIRUS","32.921",338102.213,"TC-24-03-19",2024-03-19
"139","MC","KV97VW","NOROVIRUS","44.505",112.297,"MC-24-03-19",2024-03-19
"140","MC","KV97VW","NOROVIRUS","Undetermined",0,"MC-24-03-19",2024-03-19
"141","IA","UZ7ZE8","NOROVIRUS","33.059",307352.395,"IA-24-03-19",2024-03-19
"142","IA","UZ7ZE8","NOROVIRUS","33.459",232973.365,"IA-24-03-19",2024-03-19
"143","PT","QZRVXD","NOROVIRUS","39.354",3955.361,"PT-24-03-19",2024-03-19
"144","PT","QZRVXD","NOROVIRUS","34.978",81521.138,"PT-24-03-19",2024-03-19
"145","HO","DWW9YA","NOROVIRUS","31.746",761905.075,"HO-24-03-19",2024-03-19
"146","HO","DWW9YA","NOROVIRUS","32.071",608601.893,"HO-24-03-19",2024-03-19
"147","LB","WXEGNA","NOROVIRUS","32.909",340801.476,"LB_TX1-24-03-19",2024-03-19
"148","LB","WXEGNA","NOROVIRUS","31.847",710510.559,"LB_TX1-24-03-19",2024-03-19
"149","WF","JNNAUP","NOROVIRUS","32.815",363789.211,"Wichita Falls-24-03-19",2024-03-19
"150","WF","JNNAUP","NOROVIRUS","32.71",391076.056,"Wichita Falls-24-03-19",2024-03-19
"151","BC","CJK87T","NOROVIRUS","Undetermined",0,"BTC-2024-03-18",2024-03-18
"152","BC","CJK87T","NOROVIRUS","Undetermined",0,"BTC-2024-03-18",2024-03-18
"153","BW","WY6H8W","NOROVIRUS","33.229",273171.509,"BTW-2024-03-18",2024-03-18
"154","BW","WY6H8W","NOROVIRUS","33.004",319178.036,"BTW-2024-03-18",2024-03-18
"155","HW","VENTZW","NOROVIRUS","35.061",76952.935,"HW-2024-03-18",2024-03-18
"156","HW","VENTZW","NOROVIRUS","34.303",129999.867,"HW-2024-03-18",2024-03-18
"157","FR","G6TDDG","NOROVIRUS","Undetermined",0,"Fon-2024-03-18",2024-03-18
"158","FR","G6TDDG","NOROVIRUS","38.863",5555.123,"Fon-2024-03-18",2024-03-18
"159","S1","CADR3U","NOROVIRUS","32.317",513262.228,"D Box A",2024-03-20
"160","S1","CADR3U","NOROVIRUS","32.326",509936.95,"D Box A",2024-03-20
"161","S2","JAKYHT","NOROVIRUS","33.078",303173.094,"D Box C",2024-03-20
"162","S2","JAKYHT","NOROVIRUS","32.831",359637.384,"D Box C",2024-03-20
"163","WC","ALZY2S","NOROVIRUS","33.701",197171.35,"OPS317",2024-03-20
"164","WC","ALZY2S","NOROVIRUS","33.111",296517.969,"OPS317",2024-03-20
"165","B1","TYLD8P","NOROVIRUS","34.094",150253.913,"BSR- 32024",2024-03-21
"166","B1","TYLD8P","NOROVIRUS","33.63",207049.907,"BSR- 32024",2024-03-21
"167","B2","GJPTKL","NOROVIRUS","39.6",3336.432,"SABIB- 32024",2024-03-21
"168","B2","GJPTKL","NOROVIRUS","33.252",268842.834,"SABIB- 32024",2024-03-21
"169","JT","QUX9R6","RSVA","Undetermined",0,"JT-24-03-19",2024-03-19
"170","JT","QUX9R6","RSVA","Undetermined",0,"JT-24-03-19",2024-03-19
"171","FH","B6CP7Y","RSVA","Undetermined",0,"FH-24-03-19",2024-03-19
"172","FH","B6CP7Y","RSVA","Undetermined",0,"FH-24-03-19",2024-03-19
"173","HS","ZKL9WC","RSVA","Undetermined",0,"HS-24-03-19",2024-03-19
"174","HS","ZKL9WC","RSVA","Undetermined",0,"HS-24-03-19",2024-03-19
"175","RB","DQ57HR","RSVA","Undetermined",0,"RB-24-03-19",2024-03-19
