"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","R9P8M5","CHIKUNGUNYA","Undetermined",0,"JT-23-11-28",2023-11-28
"2","JT","R9P8M5","CHIKUNGUNYA","Undetermined",0,"JT-23-11-28",2023-11-28
"3","FH","LAYA8B","CHIKUNGUNYA","Undetermined",0,"FH-23-11-28",2023-11-28
"4","FH","LAYA8B","CHIKUNGUNYA","Undetermined",0,"FH-23-11-28",2023-11-28
"5","HS","WTV2CP","CHIKUNGUNYA","Undetermined",0,"HS-23-11-28",2023-11-28
"6","HS","WTV2CP","CHIKUNGUNYA","Undetermined",0,"HS-23-11-28",2023-11-28
"7","RB","P79LKD","CHIKUNGUNYA","Undetermined",0,"RB-23-11-28",2023-11-28
"8","RB","P79LKD","CHIKUNGUNYA","Undetermined",0,"RB-23-11-28",2023-11-28
"9","AS","FJAFV4","CHIKUNGUNYA","Undetermined",0,"AS-23-11-29",2023-11-29
"10","AS","FJAFV4","CHIKUNGUNYA","Undetermined",0,"AS-23-11-29",2023-11-29
"11","TC","YQQVKT","CHIKUNGUNYA","Undetermined",0,"TC-23-11-29",2023-11-29
"12","TC","YQQVKT","CHIKUNGUNYA","Undetermined",0,"TC-23-11-29",2023-11-29
"13","MC","ASSW6R","CHIKUNGUNYA","Undetermined",0,"MC-23-11-29",2023-11-29
"14","MC","ASSW6R","CHIKUNGUNYA","Undetermined",0,"MC-23-11-29",2023-11-29
"15","IA","ESVABZ","CHIKUNGUNYA","Undetermined",0,"IA-23-11-29",2023-11-29
"16","IA","ESVABZ","CHIKUNGUNYA","Undetermined",0,"IA-23-11-29",2023-11-29
"17","PT","TH2EEH","CHIKUNGUNYA","Undetermined",0,"PT-23-11-29",2023-11-29
"18","PT","TH2EEH","CHIKUNGUNYA","Undetermined",0,"PT-23-11-29",2023-11-29
"19","HO","PUJW5K","CHIKUNGUNYA","Undetermined",0,"HO-23-11-29",2023-11-29
"20","HO","PUJW5K","CHIKUNGUNYA","Undetermined",0,"HO-23-11-29",2023-11-29
"21","LB","A6MYK3","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-11-21",2023-11-28
"22","LB","A6MYK3","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-11-21",2023-11-28
"23","LB","S66ZNW","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-11-28",2023-11-28
"24","LB","S66ZNW","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-11-28",2023-11-28
"25","WF","YPDNFJ","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-11-28",2023-11-28
"26","WF","YPDNFJ","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-11-28",2023-11-28
"27","BC","P98G7U","CHIKUNGUNYA","Undetermined",0,"BTC-2023-11-27",2023-11-27
"28","BC","P98G7U","CHIKUNGUNYA","Undetermined",0,"BTC-2023-11-27",2023-11-27
"29","BW","ZQJ7KN","CHIKUNGUNYA","Undetermined",0,"BTW-2023-11-27",2023-11-27
"30","BW","ZQJ7KN","CHIKUNGUNYA","Undetermined",0,"BTW-2023-11-27",2023-11-27
"31","HW","HXVZSK","CHIKUNGUNYA","Undetermined",0,"HW-2023-11-27",2023-11-27
"32","HW","HXVZSK","CHIKUNGUNYA","Undetermined",0,"HW-2023-11-27",2023-11-27
"33","FR","H4LADT","CHIKUNGUNYA","Undetermined",0,"Fon-2023-11-27",2023-11-27
"34","FR","H4LADT","CHIKUNGUNYA","Undetermined",0,"Fon-2023-11-27",2023-11-27
"35","S1","G5K973","CHIKUNGUNYA","Undetermined",0,"50198304-A",2023-11-28
"36","S1","G5K973","CHIKUNGUNYA","Undetermined",0,"50198304-A",2023-11-28
"37","S2","W3SGXH","CHIKUNGUNYA","Undetermined",0,"50198305-A",2023-11-28
"38","S2","W3SGXH","CHIKUNGUNYA","Undetermined",0,"50198305-A",2023-11-28
"39","WC","C3UJZV","CHIKUNGUNYA","Undetermined",0,"OPS1126",2023-11-28
"40","WC","C3UJZV","CHIKUNGUNYA","Undetermined",0,"OPS1126",2023-11-28
"41","B1","VL2RNR","CHIKUNGUNYA","Undetermined",0,"BSR- 112923",2023-11-30
"42","B1","VL2RNR","CHIKUNGUNYA","Undetermined",0,"BSR- 112923",2023-11-30
"43","B2","VYFAV8","CHIKUNGUNYA","Undetermined",0,"SABIB- 112923",2023-11-30
"44","B2","VYFAV8","CHIKUNGUNYA","Undetermined",0,"SABIB- 112923",2023-11-30
"45","JT","R9P8M5","DENGUE","Undetermined",0,"JT-23-11-28",2023-11-28
"46","JT","R9P8M5","DENGUE","Undetermined",0,"JT-23-11-28",2023-11-28
"47","FH","LAYA8B","DENGUE","Undetermined",0,"FH-23-11-28",2023-11-28
"48","FH","LAYA8B","DENGUE","Undetermined",0,"FH-23-11-28",2023-11-28
"49","HS","WTV2CP","DENGUE","Undetermined",0,"HS-23-11-28",2023-11-28
"50","HS","WTV2CP","DENGUE","Undetermined",0,"HS-23-11-28",2023-11-28
"51","RB","P79LKD","DENGUE","Undetermined",0,"RB-23-11-28",2023-11-28
"52","RB","P79LKD","DENGUE","Undetermined",0,"RB-23-11-28",2023-11-28
"53","AS","FJAFV4","DENGUE","Undetermined",0,"AS-23-11-29",2023-11-29
"54","AS","FJAFV4","DENGUE","Undetermined",0,"AS-23-11-29",2023-11-29
"55","TC","YQQVKT","DENGUE","Undetermined",0,"TC-23-11-29",2023-11-29
"56","TC","YQQVKT","DENGUE","Undetermined",0,"TC-23-11-29",2023-11-29
"57","MC","ASSW6R","DENGUE","Undetermined",0,"MC-23-11-29",2023-11-29
"58","MC","ASSW6R","DENGUE","Undetermined",0,"MC-23-11-29",2023-11-29
"59","IA","ESVABZ","DENGUE","Undetermined",0,"IA-23-11-29",2023-11-29
"60","IA","ESVABZ","DENGUE","Undetermined",0,"IA-23-11-29",2023-11-29
"61","PT","TH2EEH","DENGUE","Undetermined",0,"PT-23-11-29",2023-11-29
"62","PT","TH2EEH","DENGUE","Undetermined",0,"PT-23-11-29",2023-11-29
