"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","PJGJ2E","CHIKUNGUNYA","Undetermined",0,"JT-24-01-09",2024-01-09
"2","JT","PJGJ2E","CHIKUNGUNYA","Undetermined",0,"JT-24-01-09",2024-01-09
"3","FH","EU7JTV","CHIKUNGUNYA","Undetermined",0,"FH-24-01-09",2024-01-09
"4","FH","EU7JTV","CHIKUNGUNYA","Undetermined",0,"FH-24-01-09",2024-01-09
"5","HS","XPN4PL","CHIKUNGUNYA","Undetermined",0,"HS-24-01-09",2024-01-09
"6","HS","XPN4PL","CHIKUNGUNYA","Undetermined",0,"HS-24-01-09",2024-01-09
"7","RB","SRUWZD","CHIKUNGUNYA","Undetermined",0,"RB-24-01-09",2024-01-09
"8","RB","SRUWZD","CHIKUNGUNYA","Undetermined",0,"RB-24-01-09",2024-01-09
"9","AS","XXE5ZA","CHIKUNGUNYA","Undetermined",0,"AS-24-01-09",2024-01-09
"10","AS","XXE5ZA","CHIKUNGUNYA","Undetermined",0,"AS-24-01-09",2024-01-09
"11","TC","BQSVV4","CHIKUNGUNYA","Undetermined",0,"TC-24-01-09",2024-01-09
"12","TC","BQSVV4","CHIKUNGUNYA","Undetermined",0,"TC-24-01-09",2024-01-09
"13","MC","VN57UY","CHIKUNGUNYA","Undetermined",0,"MC-24-01-09",2024-01-09
"14","MC","VN57UY","CHIKUNGUNYA","Undetermined",0,"MC-24-01-09",2024-01-09
"15","IA","WGFMVC","CHIKUNGUNYA","Undetermined",0,"IA-24-01-09",2024-01-09
"16","IA","WGFMVC","CHIKUNGUNYA","Undetermined",0,"IA-24-01-09",2024-01-09
"17","PT","ZYKBL8","CHIKUNGUNYA","Undetermined",0,"PT-24-01-09",2024-01-09
"18","PT","ZYKBL8","CHIKUNGUNYA","Undetermined",0,"PT-24-01-09",2024-01-09
"19","HO","DSGMUK","CHIKUNGUNYA","Undetermined",0,"HO-24-01-09",2024-01-09
"20","HO","DSGMUK","CHIKUNGUNYA","Undetermined",0,"HO-24-01-09",2024-01-09
"21","LB","ASG4JH","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-01-09",2024-01-09
"22","LB","ASG4JH","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-01-09",2024-01-09
"23","WF","F4P9KM","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-",2024-01-10
"24","WF","F4P9KM","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-",2024-01-10
"25","BC","ZBG9L2","CHIKUNGUNYA","Undetermined",0,"BTC-2024-01-09",2024-01-09
"26","BC","ZBG9L2","CHIKUNGUNYA","Undetermined",0,"BTC-2024-01-09",2024-01-09
"27","BW","XAMWHE","CHIKUNGUNYA","Undetermined",0,"BTW-2024-01-09",2024-01-09
"28","BW","XAMWHE","CHIKUNGUNYA","Undetermined",0,"BTW-2024-01-09",2024-01-09
"29","HW","HYZ3JL","CHIKUNGUNYA","Undetermined",0,"HW-2024-01-09",2024-01-09
"30","HW","HYZ3JL","CHIKUNGUNYA","Undetermined",0,"HW-2024-01-09",2024-01-09
"31","FR","M75EVF","CHIKUNGUNYA","Undetermined",0,"Fon-2024-01-09",2024-01-09
"32","FR","M75EVF","CHIKUNGUNYA","Undetermined",0,"Fon-2024-01-09",2024-01-09
"33","S1","GTHDA8","CHIKUNGUNYA","Undetermined",0,"50807104-A",2024-01-09
"34","S1","GTHDA8","CHIKUNGUNYA","Undetermined",0,"50807104-A",2024-01-09
"35","S2","DRR9QT","CHIKUNGUNYA","Undetermined",0,"50807105-A",2024-01-09
