"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","WECDF7","CHIKUNGUNYA","Undetermined",0,"JT-24-04-09",2024-04-09
"2","JT","WECDF7","CHIKUNGUNYA","Undetermined",0,"JT-24-04-09",2024-04-09
"3","FH","P4P2TC","CHIKUNGUNYA","Undetermined",0,"FH-24-04-09",2024-04-09
"4","FH","P4P2TC","CHIKUNGUNYA","Undetermined",0,"FH-24-04-09",2024-04-09
"5","HS","MEYC57","CHIKUNGUNYA","Undetermined",0,"HS-24-04-09",2024-04-09
"6","HS","MEYC57","CHIKUNGUNYA","Undetermined",0,"HS-24-04-09",2024-04-09
"7","RB","KSNKMG","CHIKUNGUNYA","Undetermined",0,"RB-24-04-09",2024-04-09
"8","RB","KSNKMG","CHIKUNGUNYA","Undetermined",0,"RB-24-04-09",2024-04-09
"9","AS","WLT3MN","CHIKUNGUNYA","Undetermined",0,"AS-24-04-09",2024-04-09
"10","AS","WLT3MN","CHIKUNGUNYA","Undetermined",0,"AS-24-04-09",2024-04-09
"11","TC","GDPBTZ","CHIKUNGUNYA","Undetermined",0,"TC-24-04-09",2024-04-09
"12","TC","GDPBTZ","CHIKUNGUNYA","Undetermined",0,"TC-24-04-09",2024-04-09
"13","MC","JSCXKH","CHIKUNGUNYA","Undetermined",0,"MC-24-04-09",2024-04-09
"14","MC","JSCXKH","CHIKUNGUNYA","Undetermined",0,"MC-24-04-09",2024-04-09
"15","IA","E6CZL6","CHIKUNGUNYA","Undetermined",0,"IA-24-04-09",2024-04-09
"16","IA","E6CZL6","CHIKUNGUNYA","Undetermined",0,"IA-24-04-09",2024-04-09
"17","PT","CA5MSH","CHIKUNGUNYA","Undetermined",0,"PT-24-04-09",2024-04-09
"18","PT","CA5MSH","CHIKUNGUNYA","Undetermined",0,"PT-24-04-09",2024-04-09
"19","HO","RYXTWA","CHIKUNGUNYA","Undetermined",0,"HO-24-04-09",2024-04-09
"20","HO","RYXTWA","CHIKUNGUNYA","Undetermined",0,"HO-24-04-09",2024-04-09
"21","LB","FRV75A","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-04-09",2024-04-09
"22","LB","FRV75A","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-04-09",2024-04-09
"23","WF","USH9SH","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-04-09",2024-04-09
"24","WF","USH9SH","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-04-09",2024-04-09
"25","BC","VY2Y2S","CHIKUNGUNYA","Undetermined",0,"BTC-2024-04-08",2024-04-08
"26","BC","VY2Y2S","CHIKUNGUNYA","Undetermined",0,"BTC-2024-04-08",2024-04-08
"27","BW","CMFJBE","CHIKUNGUNYA","Undetermined",0,"BTW-2024-04-08",2024-04-08
"28","BW","CMFJBE","CHIKUNGUNYA","Undetermined",0,"BTW-2024-04-08",2024-04-08
"29","HW","S2A7A4","CHIKUNGUNYA","Undetermined",0,"HW-2024-04-08",2024-04-08
"30","HW","S2A7A4","CHIKUNGUNYA","Undetermined",0,"HW-2024-04-08",2024-04-08
"31","FR","XPMR2M","CHIKUNGUNYA","Undetermined",0,"Fon-2024-04-08",2024-04-08
"32","FR","XPMR2M","CHIKUNGUNYA","Undetermined",0,"Fon-2024-04-08",2024-04-08
"33","S1","NC8494","CHIKUNGUNYA","Undetermined",0,"SOPS147",2024-04-10
"34","S1","NC8494","CHIKUNGUNYA","Undetermined",0,"SOPS147",2024-04-10
"35","S2","EYB37Q","CHIKUNGUNYA","Undetermined",0,"SOPS247",2024-04-10
"36","S2","EYB37Q","CHIKUNGUNYA","Undetermined",0,"SOPS247",2024-04-10
"37","WC","VW55G6","CHIKUNGUNYA","Undetermined",0,"WalPri48",2024-04-10
"38","WC","VW55G6","CHIKUNGUNYA","Undetermined",0,"WalPri48",2024-04-10
"39","B1","VTM2YC","CHIKUNGUNYA","Undetermined",0,"BSR- 41024",2024-04-11
"40","B1","VTM2YC","CHIKUNGUNYA","Undetermined",0,"BSR- 41024",2024-04-11
"41","B2","JCLQD4","CHIKUNGUNYA","Undetermined",0,"SABIB-  41024",2024-04-11
"42","B2","JCLQD4","CHIKUNGUNYA","Undetermined",0,"SABIB-  41024",2024-04-11
"43","ZC","XXLT4A","CHIKUNGUNYA","Undetermined",0,"Zacat-2024-04-08",2024-04-09
"44","ZC","XXLT4A","CHIKUNGUNYA","Undetermined",0,"Zacat-2024-04-08",2024-04-09
"45","SL","KFJJ5G","CHIKUNGUNYA","Undetermined",0,"South-Laredo-2024-04-08",2024-04-09
"46","SL","KFJJ5G","CHIKUNGUNYA","Undetermined",0,"South-Laredo-2024-04-08",2024-04-09
"47","JT","WECDF7","DENGUE","Undetermined",0,"JT-24-04-09",2024-04-09
"48","JT","WECDF7","DENGUE","Undetermined",0,"JT-24-04-09",2024-04-09
"49","FH","P4P2TC","DENGUE","Undetermined",0,"FH-24-04-09",2024-04-09
"50","FH","P4P2TC","DENGUE","Undetermined",0,"FH-24-04-09",2024-04-09
"51","HS","MEYC57","DENGUE","Undetermined",0,"HS-24-04-09",2024-04-09
"52","HS","MEYC57","DENGUE","Undetermined",0,"HS-24-04-09",2024-04-09
"53","RB","KSNKMG","DENGUE","Undetermined",0,"RB-24-04-09",2024-04-09
"54","RB","KSNKMG","DENGUE","Undetermined",0,"RB-24-04-09",2024-04-09
"55","AS","WLT3MN","DENGUE","Undetermined",0,"AS-24-04-09",2024-04-09
"56","AS","WLT3MN","DENGUE","Undetermined",0,"AS-24-04-09",2024-04-09
"57","TC","GDPBTZ","DENGUE","Undetermined",0,"TC-24-04-09",2024-04-09
"58","TC","GDPBTZ","DENGUE","Undetermined",0,"TC-24-04-09",2024-04-09
"59","MC","JSCXKH","DENGUE","Undetermined",0,"MC-24-04-09",2024-04-09
"60","MC","JSCXKH","DENGUE","Undetermined",0,"MC-24-04-09",2024-04-09
"61","IA","E6CZL6","DENGUE","Undetermined",0,"IA-24-04-09",2024-04-09
"62","IA","E6CZL6","DENGUE","Undetermined",0,"IA-24-04-09",2024-04-09
"63","PT","CA5MSH","DENGUE","Undetermined",0,"PT-24-04-09",2024-04-09
"64","PT","CA5MSH","DENGUE","Undetermined",0,"PT-24-04-09",2024-04-09
"65","HO","RYXTWA","DENGUE","Undetermined",0,"HO-24-04-09",2024-04-09
"66","HO","RYXTWA","DENGUE","Undetermined",0,"HO-24-04-09",2024-04-09
"67","LB","FRV75A","DENGUE","Undetermined",0,"LB_TX1-24-04-09",2024-04-09
"68","LB","FRV75A","DENGUE","Undetermined",0,"LB_TX1-24-04-09",2024-04-09
"69","WF","USH9SH","DENGUE","Undetermined",0,"Wichita Falls-24-04-09",2024-04-09
"70","WF","USH9SH","DENGUE","Undetermined",0,"Wichita Falls-24-04-09",2024-04-09
"71","BC","VY2Y2S","DENGUE","Undetermined",0,"BTC-2024-04-08",2024-04-08
"72","BC","VY2Y2S","DENGUE","Undetermined",0,"BTC-2024-04-08",2024-04-08
"73","BW","CMFJBE","DENGUE","Undetermined",0,"BTW-2024-04-08",2024-04-08
"74","BW","CMFJBE","DENGUE","Undetermined",0,"BTW-2024-04-08",2024-04-08
"75","HW","S2A7A4","DENGUE","Undetermined",0,"HW-2024-04-08",2024-04-08
"76","HW","S2A7A4","DENGUE","Undetermined",0,"HW-2024-04-08",2024-04-08
"77","FR","XPMR2M","DENGUE","Undetermined",0,"Fon-2024-04-08",2024-04-08
"78","FR","XPMR2M","DENGUE","Undetermined",0,"Fon-2024-04-08",2024-04-08
"79","S1","NC8494","DENGUE","Undetermined",0,"SOPS147",2024-04-10
"80","S1","NC8494","DENGUE","Undetermined",0,"SOPS147",2024-04-10
"81","S2","EYB37Q","DENGUE","Undetermined",0,"SOPS247",2024-04-10
"82","S2","EYB37Q","DENGUE","Undetermined",0,"SOPS247",2024-04-10
"83","WC","VW55G6","DENGUE","Undetermined",0,"WalPri48",2024-04-10
"84","WC","VW55G6","DENGUE","Undetermined",0,"WalPri48",2024-04-10
"85","B1","VTM2YC","DENGUE","Undetermined",0,"BSR- 41024",2024-04-11
"86","B1","VTM2YC","DENGUE","Undetermined",0,"BSR- 41024",2024-04-11
"87","B2","JCLQD4","DENGUE","Undetermined",0,"SABIB-  41024",2024-04-11
"88","B2","JCLQD4","DENGUE","Undetermined",0,"SABIB-  41024",2024-04-11
"89","ZC","XXLT4A","DENGUE","Undetermined",0,"Zacat-2024-04-08",2024-04-09
"90","ZC","XXLT4A","DENGUE","Undetermined",0,"Zacat-2024-04-08",2024-04-09
"91","SL","KFJJ5G","DENGUE","Undetermined",0,"South-Laredo-2024-04-08",2024-04-09
"92","SL","KFJJ5G","DENGUE","Undetermined",0,"South-Laredo-2024-04-08",2024-04-09
"93","JT","WECDF7","RSVA","Undetermined",0,"JT-24-04-09",2024-04-09
"94","JT","WECDF7","RSVA","Undetermined",0,"JT-24-04-09",2024-04-09
"95","FH","P4P2TC","RSVA","Undetermined",0,"FH-24-04-09",2024-04-09
"96","FH","P4P2TC","RSVA","Undetermined",0,"FH-24-04-09",2024-04-09
"97","HS","MEYC57","RSVA","Undetermined",0,"HS-24-04-09",2024-04-09
"98","HS","MEYC57","RSVA","Undetermined",0,"HS-24-04-09",2024-04-09
"99","RB","KSNKMG","RSVA","Undetermined",0,"RB-24-04-09",2024-04-09
"100","RB","KSNKMG","RSVA","Undetermined",0,"RB-24-04-09",2024-04-09
"101","AS","WLT3MN","RSVA","Undetermined",0,"AS-24-04-09",2024-04-09
"102","AS","WLT3MN","RSVA","Undetermined",0,"AS-24-04-09",2024-04-09
"103","TC","GDPBTZ","RSVA","Undetermined",0,"TC-24-04-09",2024-04-09
"104","TC","GDPBTZ","RSVA","Undetermined",0,"TC-24-04-09",2024-04-09
"105","MC","JSCXKH","RSVA","Undetermined",0,"MC-24-04-09",2024-04-09
"106","MC","JSCXKH","RSVA","Undetermined",0,"MC-24-04-09",2024-04-09
"107","IA","E6CZL6","RSVA","Undetermined",0,"IA-24-04-09",2024-04-09
"108","IA","E6CZL6","RSVA","Undetermined",0,"IA-24-04-09",2024-04-09
"109","PT","CA5MSH","RSVA","Undetermined",0,"PT-24-04-09",2024-04-09
"110","PT","CA5MSH","RSVA","Undetermined",0,"PT-24-04-09",2024-04-09
"111","HO","RYXTWA","RSVA","Undetermined",0,"HO-24-04-09",2024-04-09
"112","HO","RYXTWA","RSVA","Undetermined",0,"HO-24-04-09",2024-04-09
"113","LB","FRV75A","RSVA","Undetermined",0,"LB_TX1-24-04-09",2024-04-09
"114","LB","FRV75A","RSVA","Undetermined",0,"LB_TX1-24-04-09",2024-04-09
"115","WF","USH9SH","RSVA","Undetermined",0,"Wichita Falls-24-04-09",2024-04-09
"116","WF","USH9SH","RSVA","Undetermined",0,"Wichita Falls-24-04-09",2024-04-09
"117","BC","VY2Y2S","RSVA","Undetermined",0,"BTC-2024-04-08",2024-04-08
