"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"11000","JT","DVGFSQ","CHIKUNGUNYA","Undetermined",0,"JT Raw",2024-04-30
"5155","JT","DVGFSQ","CHIKUNGUNYA","Undetermined",0,"JT Raw",2024-04-30
"9152","FH","E4W7SA","CHIKUNGUNYA","Undetermined",0,"FH Raw",2024-04-30
"13155","FH","E4W7SA","CHIKUNGUNYA","Undetermined",0,"FH Raw",2024-04-30
"17105","HS","WPX6S7","CHIKUNGUNYA","Undetermined",0,"HS raw",2024-04-30
"21131","HS","WPX6S7","CHIKUNGUNYA","Undetermined",0,"HS raw",2024-04-30
"25128","RB","DQ6VB8","CHIKUNGUNYA","Undetermined",0,"RB raw",2024-04-30
"29128","RB","DQ6VB8","CHIKUNGUNYA","Undetermined",0,"RB raw",2024-04-30
"33124","AS","YJFB4B","CHIKUNGUNYA","Undetermined",0,"Almeda Sims",2024-04-30
"3751","AS","YJFB4B","CHIKUNGUNYA","Undetermined",0,"Almeda Sims",2024-04-30
"4169","TC","TYMNRU","CHIKUNGUNYA","Undetermined",0,"Turkey Creek",2024-04-30
"4537","TC","TYMNRU","CHIKUNGUNYA","Undetermined",0,"Turkey Creek",2024-04-30
"4935","MC","D6X5DP","CHIKUNGUNYA","Undetermined",0,"Metro Central",2024-04-30
"5336","MC","D6X5DP","CHIKUNGUNYA","Undetermined",0,"Metro Central",2024-04-30
"5735","IA","ZCQ2PV","CHIKUNGUNYA","Undetermined",0,"Intercontinental Airport",2024-04-30
"6143","IA","ZCQ2PV","CHIKUNGUNYA","Undetermined",0,"Intercontinental Airport",2024-04-30
"6535","HO","U69RDA","CHIKUNGUNYA","Undetermined",0,"Homestead",2024-04-30
"6935","HO","U69RDA","CHIKUNGUNYA","Undetermined",0,"Homestead",2024-04-30
"7336","LB","M4ED8X","CHIKUNGUNYA","Undetermined",0,"Lubock",2024-04-30
"7735","LB","M4ED8X","CHIKUNGUNYA","Undetermined",0,"Lubock",2024-04-30
"8158","WF","WB3K6N","CHIKUNGUNYA","Undetermined",0,"Wichita Falls",2024-04-30
"8535","WF","WB3K6N","CHIKUNGUNYA","Undetermined",0,"Wichita Falls",2024-04-30
"8933","BC","G7A5CA","CHIKUNGUNYA","Undetermined",0,"Baytown Central",2024-04-29
"9335","BC","G7A5CA","CHIKUNGUNYA","Undetermined",0,"Baytown Central",2024-04-29
"9733","BW","YV33AE","CHIKUNGUNYA","Undetermined",0,"Baytown West",2024-04-29
"10141","BW","YV33AE","CHIKUNGUNYA","Undetermined",0,"Baytown West",2024-04-29
"10534","HW","K9W5GC","CHIKUNGUNYA","Undetermined",0,"Humble West",2024-04-29
"10934","HW","K9W5GC","CHIKUNGUNYA","Undetermined",0,"Humble West",2024-04-29
"11337","FR","ASAL5L","CHIKUNGUNYA","Undetermined",0,"Fondren Rd.",2024-04-29
"11734","FR","ASAL5L","CHIKUNGUNYA","Undetermined",0,"Fondren Rd.",2024-04-29
"12158","S1","QYEK4W","CHIKUNGUNYA","Undetermined",0,"South Austin region 1",2024-05-01
"12534","S1","QYEK4W","CHIKUNGUNYA","Undetermined",0,"South Austin region 1",2024-05-01
"12934","S2","WNJBJQ","CHIKUNGUNYA","Undetermined",0,"South Austin region 2",2024-05-01
"13336","S2","WNJBJQ","CHIKUNGUNYA","Undetermined",0,"South Austin region 2",2024-05-01
"13734","WC","QSK7YF","CHIKUNGUNYA","Undetermined",0,"Walnut Creek",2024-04-30
"14143","WC","QSK7YF","CHIKUNGUNYA","Undetermined",0,"Walnut Creek",2024-04-30
"14530","S1","VBTY2N","CHIKUNGUNYA","Undetermined",0,"South Austin region 1",2024-04-30
"14930","S1","VBTY2N","CHIKUNGUNYA","Undetermined",0,"South Austin region 1",2024-04-30
"15332","S2","XWA9TG","CHIKUNGUNYA","Undetermined",0,"South Austin region 2",2024-04-30
"15730","S2","XWA9TG","CHIKUNGUNYA","Undetermined",0,"South Austin region 2",2024-04-30
"16140","WC","GJMKZG","CHIKUNGUNYA","Undetermined",0,"Walnut Creek",2024-04-30
"16526","WC","GJMKZG","CHIKUNGUNYA","Undetermined",0,"Walnut Creek",2024-04-30
"16919","B1","GKKHUQ","CHIKUNGUNYA","Undetermined",0,"Brownsville-South/Robindale",2024-05-02
"17319","B1","GKKHUQ","CHIKUNGUNYA","Undetermined",0,"Brownsville-South/Robindale",2024-05-02
"17714","B2","CWDUY8","CHIKUNGUNYA","Undetermined",0,"Brownsville-Andda Bowie/Isla Blanca",2024-05-02
"18120","B2","CWDUY8","CHIKUNGUNYA","Undetermined",0,"Brownsville-Andda Bowie/Isla Blanca",2024-05-02
"18513","ZC","BSZ73B","CHIKUNGUNYA","Undetermined",0,"Zacate Creek",2024-04-30
"18913","ZC","BSZ73B","CHIKUNGUNYA","Undetermined",0,"Zacate Creek",2024-04-30
"19317","SL","LRXGLB","CHIKUNGUNYA","Undetermined",0,"South Laredo",2024-04-30
"19713","SL","LRXGLB","CHIKUNGUNYA","Undetermined",0,"South Laredo",2024-04-30
"21004","JT","DVGFSQ","DENGUE","Undetermined",0,"JT Raw",2024-04-30
"6144","JT","DVGFSQ","DENGUE","Undetermined",0,"JT Raw",2024-04-30
"10142","FH","E4W7SA","DENGUE","Undetermined",0,"FH Raw",2024-04-30
"14144","FH","E4W7SA","DENGUE","Undetermined",0,"FH Raw",2024-04-30
"18101","HS","WPX6S7","DENGUE","Undetermined",0,"HS raw",2024-04-30
"22121","HS","WPX6S7","DENGUE","Undetermined",0,"HS raw",2024-04-30
"26109","RB","DQ6VB8","DENGUE","Undetermined",0,"RB raw",2024-04-30
"30109","RB","DQ6VB8","DENGUE","Undetermined",0,"RB raw",2024-04-30
"34105","AS","YJFB4B","DENGUE","Undetermined",0,"Almeda Sims",2024-04-30
"3835","AS","YJFB4B","DENGUE","Undetermined",0,"Almeda Sims",2024-04-30
"4233","TC","TYMNRU","DENGUE","Undetermined",0,"Turkey Creek",2024-04-30
"4623","TC","TYMNRU","DENGUE","Undetermined",0,"Turkey Creek",2024-04-30
"5018","MC","D6X5DP","DENGUE","Undetermined",0,"Metro Central",2024-04-30
"5422","MC","D6X5DP","DENGUE","Undetermined",0,"Metro Central",2024-04-30
"5820","IA","ZCQ2PV","DENGUE","Undetermined",0,"Intercontinental Airport",2024-04-30
"6222","IA","ZCQ2PV","DENGUE","Undetermined",0,"Intercontinental Airport",2024-04-30
"6619","HO","U69RDA","DENGUE","Undetermined",0,"Homestead",2024-04-30
"7018","HO","U69RDA","DENGUE","Undetermined",0,"Homestead",2024-04-30
"7422","LB","M4ED8X","DENGUE","Undetermined",0,"Lubock",2024-04-30
"7820","LB","M4ED8X","DENGUE","Undetermined",0,"Lubock",2024-04-30
"8223","WF","WB3K6N","DENGUE","Undetermined",0,"Wichita Falls",2024-04-30
"8621","WF","WB3K6N","DENGUE","Undetermined",0,"Wichita Falls",2024-04-30
"9017","BC","G7A5CA","DENGUE","Undetermined",0,"Baytown Central",2024-04-29
"9421","BC","G7A5CA","DENGUE","Undetermined",0,"Baytown Central",2024-04-29
"9819","BW","YV33AE","DENGUE","Undetermined",0,"Baytown West",2024-04-29
"10222","BW","YV33AE","DENGUE","Undetermined",0,"Baytown West",2024-04-29
"10619","HW","K9W5GC","DENGUE","Undetermined",0,"Humble West",2024-04-29
"11025","HW","K9W5GC","DENGUE","Undetermined",0,"Humble West",2024-04-29
