"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","C6LENH","CHIKUNGUNYA","Undetermined",0,"JT-23-12-12",2023-12-12
"2","JT","C6LENH","CHIKUNGUNYA","Undetermined",0,"JT-23-12-12",2023-12-12
"3","FH","DLP3W2","CHIKUNGUNYA","Undetermined",0,"FH-23-12-12",2023-12-12
"4","FH","DLP3W2","CHIKUNGUNYA","Undetermined",0,"FH-23-12-12",2023-12-12
"5","HS","RQVV88","CHIKUNGUNYA","Undetermined",0,"HS-23-12-12",2023-12-12
"6","HS","RQVV88","CHIKUNGUNYA","Undetermined",0,"HS-23-12-12",2023-12-12
"7","RB","QPAT43","CHIKUNGUNYA","Undetermined",0,"RB-23-12-12",2023-12-12
"8","RB","QPAT43","CHIKUNGUNYA","Undetermined",0,"RB-23-12-12",2023-12-12
"9","AS","HDU2AM","CHIKUNGUNYA","Undetermined",0,"AS-23-12-12",2023-12-12
"10","AS","HDU2AM","CHIKUNGUNYA","Undetermined",0,"AS-23-12-12",2023-12-12
"11","TC","U9MBWQ","CHIKUNGUNYA","Undetermined",0,"TC-23-12-12",2023-12-12
"12","TC","U9MBWQ","CHIKUNGUNYA","Undetermined",0,"TC-23-12-12",2023-12-12
"13","MC","R6FG7N","CHIKUNGUNYA","Undetermined",0,"MC-23-12-12",2023-12-12
"14","MC","R6FG7N","CHIKUNGUNYA","Undetermined",0,"MC-23-12-12",2023-12-12
"15","IA","L6KX96","CHIKUNGUNYA","Undetermined",0,"IA-23-12-12",2023-12-12
"16","IA","L6KX96","CHIKUNGUNYA","Undetermined",0,"IA-23-12-12",2023-12-12
"17","PT","AEXK3E","CHIKUNGUNYA","Undetermined",0,"PT-23-12-12",2023-12-12
"18","PT","AEXK3E","CHIKUNGUNYA","Undetermined",0,"PT-23-12-12",2023-12-12
"19","HO","RZLCV4","CHIKUNGUNYA","Undetermined",0,"HO-23-12-12",2023-12-12
"20","HO","RZLCV4","CHIKUNGUNYA","Undetermined",0,"HO-23-12-12",2023-12-12
"21","LB","KS7HL2","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-12-12",2023-12-12
"22","LB","KS7HL2","CHIKUNGUNYA","Undetermined",0,"LB_TX1-23-12-12",2023-12-12
"23","WF","A8FLUA","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-23-12-12",2023-12-12
