"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","UGTKR8","CHIKUNGUNYA","Undetermined",0,"JT-24-02-27",2024-02-27
"2","JT","UGTKR8","CHIKUNGUNYA","Undetermined",0,"JT-24-02-27",2024-02-27
"3","FH","VDWM6Q","CHIKUNGUNYA","Undetermined",0,"FH-24-02-27",2024-02-27
"4","FH","VDWM6Q","CHIKUNGUNYA","Undetermined",0,"FH-24-02-27",2024-02-27
"5","RB","CTB77T","CHIKUNGUNYA","Undetermined",0,"RB-24-02-27",2024-02-27
"6","RB","CTB77T","CHIKUNGUNYA","Undetermined",0,"RB-24-02-27",2024-02-27
"7","AS","PDZTYT","CHIKUNGUNYA","Undetermined",0,"AS-24-02-27",2024-02-27
"8","AS","PDZTYT","CHIKUNGUNYA","Undetermined",0,"AS-24-02-27",2024-02-27
"9","TC","QNRYAA","CHIKUNGUNYA","Undetermined",0,"TC-24-02-27",2024-02-27
"10","TC","QNRYAA","CHIKUNGUNYA","Undetermined",0,"TC-24-02-27",2024-02-27
"11","MC","MWXJ5J","CHIKUNGUNYA","Undetermined",0,"MC-24-02-27",2024-02-27
"12","MC","MWXJ5J","CHIKUNGUNYA","Undetermined",0,"MC-24-02-27",2024-02-27
"13","IA","SBQKNM","CHIKUNGUNYA","Undetermined",0,"IA-24-02-27",2024-02-27
"14","IA","SBQKNM","CHIKUNGUNYA","Undetermined",0,"IA-24-02-27",2024-02-27
"15","PT","T4AMT2","CHIKUNGUNYA","Undetermined",0,"PT-24-02-27",2024-02-27
"16","PT","T4AMT2","CHIKUNGUNYA","Undetermined",0,"PT-24-02-27",2024-02-27
"17","HO","QWCCA3","CHIKUNGUNYA","Undetermined",0,"HO-24-02-27",2024-02-27
"18","HO","QWCCA3","CHIKUNGUNYA","Undetermined",0,"HO-24-02-27",2024-02-27
"19","LB","QMRA47","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-02-27",2024-02-27
"20","LB","QMRA47","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-02-27",2024-02-27
"21","WF","PZ95D8","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-02-27",2024-02-27
"22","WF","PZ95D8","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-02-27",2024-02-27
"23","BC","K6KL9J","CHIKUNGUNYA","Undetermined",0,"BTC-2024-02-26",2024-02-26
"24","BC","K6KL9J","CHIKUNGUNYA","Undetermined",0,"BTC-2024-02-26",2024-02-26
"25","BW","Z8Y9JP","CHIKUNGUNYA","Undetermined",0,"BTW-2024-02-26",2024-02-26
"26","BW","Z8Y9JP","CHIKUNGUNYA","Undetermined",0,"BTW-2024-02-26",2024-02-26
"27","HW","FNK9EC","CHIKUNGUNYA","Undetermined",0,"HW-2024-02-26",2024-02-26
"28","HW","FNK9EC","CHIKUNGUNYA","Undetermined",0,"HW-2024-02-26",2024-02-26
"29","FR","C2QFGN","CHIKUNGUNYA","Undetermined",0,"Fon-2024-02-26",2024-02-26
"30","FR","C2QFGN","CHIKUNGUNYA","Undetermined",0,"Fon-2024-02-26",2024-02-26
"31","S1","USMH5S","CHIKUNGUNYA","Undetermined",0,"51562704-A",2024-02-27
"32","S1","USMH5S","CHIKUNGUNYA","Undetermined",0,"51562704-A",2024-02-27
"33","S2","NQKMTA","CHIKUNGUNYA","Undetermined",0,"51562705-A",2024-02-27
"34","S2","NQKMTA","CHIKUNGUNYA","Undetermined",0,"51562705-A",2024-02-27
"35","WC","STU9V4","CHIKUNGUNYA","Undetermined",0,"51562802-A",2024-02-27
"36","WC","STU9V4","CHIKUNGUNYA","Undetermined",0,"51562802-A",2024-02-27
"37","B1","K8SD9G","CHIKUNGUNYA","Undetermined",0,"BSR- 22824",2024-02-29
"38","B1","K8SD9G","CHIKUNGUNYA","Undetermined",0,"BSR- 22824",2024-02-29
"39","B2","KD5UTX","CHIKUNGUNYA","Undetermined",0,"SABIB- 22824",2024-02-29
"40","B2","KD5UTX","CHIKUNGUNYA","Undetermined",0,"SABIB- 22824",2024-02-29
"41","JT","UGTKR8","DENGUE","Undetermined",0,"JT-24-02-27",2024-02-27
"42","JT","UGTKR8","DENGUE","Undetermined",0,"JT-24-02-27",2024-02-27
"43","FH","VDWM6Q","DENGUE","Undetermined",0,"FH-24-02-27",2024-02-27
