"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"1","JT","KUC9M2","CHIKUNGUNYA","Undetermined",0,"JT-24-02-06",2024-02-06
"2","JT","KUC9M2","CHIKUNGUNYA","Undetermined",0,"JT-24-02-06",2024-02-06
"3","FH","ABSBLD","CHIKUNGUNYA","Undetermined",0,"FH-24-02-06",2024-02-06
"4","FH","ABSBLD","CHIKUNGUNYA","Undetermined",0,"FH-24-02-06",2024-02-06
"5","HS","QNTECQ","CHIKUNGUNYA","Undetermined",0,"HS-24-02-06",2024-02-06
"6","HS","QNTECQ","CHIKUNGUNYA","Undetermined",0,"HS-24-02-06",2024-02-06
"7","RB","GMJ3GH","CHIKUNGUNYA","Undetermined",0,"RB-24-02-06",2024-02-06
"8","RB","GMJ3GH","CHIKUNGUNYA","Undetermined",0,"RB-24-02-06",2024-02-06
"9","AS","ER9YFU","CHIKUNGUNYA","Undetermined",0,"AS-24-02-09",2024-02-09
"10","AS","ER9YFU","CHIKUNGUNYA","Undetermined",0,"AS-24-02-09",2024-02-09
"11","TC","W3PXDP","CHIKUNGUNYA","Undetermined",0,"TC-24-02-09",2024-02-09
"12","TC","W3PXDP","CHIKUNGUNYA","Undetermined",0,"TC-24-02-09",2024-02-09
"13","MC","DP9QK3","CHIKUNGUNYA","Undetermined",0,"MC-24-02-09",2024-02-09
"14","MC","DP9QK3","CHIKUNGUNYA","Undetermined",0,"MC-24-02-09",2024-02-09
"15","IA","F9UY25","CHIKUNGUNYA","Undetermined",0,"IA-24-02-09",2024-02-09
"16","IA","F9UY25","CHIKUNGUNYA","Undetermined",0,"IA-24-02-09",2024-02-09
"17","PT","PLQTVY","CHIKUNGUNYA","Undetermined",0,"PT-24-02-09",2024-02-09
"18","PT","PLQTVY","CHIKUNGUNYA","Undetermined",0,"PT-24-02-09",2024-02-09
"19","HO","J5D62F","CHIKUNGUNYA","Undetermined",0,"HO-24-02-09",2024-02-09
"20","HO","J5D62F","CHIKUNGUNYA","Undetermined",0,"HO-24-02-09",2024-02-09
"21","LB","UURKDA","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-02-06",2024-02-06
"22","LB","UURKDA","CHIKUNGUNYA","Undetermined",0,"LB_TX1-24-02-06",2024-02-06
"23","WF","J84FNQ","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-02-06",2024-02-06
"24","WF","J84FNQ","CHIKUNGUNYA","Undetermined",0,"Wichita Falls-24-02-06",2024-02-06
"25","BC","G6QV6A","CHIKUNGUNYA","Undetermined",0,"BTC-2024-02-05",2024-02-05
"26","BC","G6QV6A","CHIKUNGUNYA","Undetermined",0,"BTC-2024-02-05",2024-02-05
